ProductivityID,DateKey,AreaID,ResponsibleID,LocationID,Shift,PlannedOutput,ActualOutput,LaborHours,ProductiveHours,NonProductiveHours,_SourceFile,_ExportedAt,_LegacyRowNumber
PD001863,20240121,A005,R025,L003,Tarde,152,115,8.1,6.51,1.59,training_fact_productividad_export.csv,2026-06-23T00:00:00,1863
PD001864,20240310,A006,R026,L004,Día,653,734,6.36,5.07,1.3,training_fact_productividad_export.csv,2026-06-23T00:00:00,1864
PD001865,20240623,A001,R011,L001,Tarde,225,188,11.34,10.11,1.24,training_fact_productividad_export.csv,2026-06-23T00:00:00,1865
PD001866,20240414,A005,R029,L002,Día,322,296,11.01,9.71,1.3,training_fact_productividad_export.csv,2026-06-23T00:00:00,1866
PD001867,20240526,A002,R004,L003,Tarde,892,894,6.5,5.92,0.58,training_fact_productividad_export.csv,2026-06-23T00:00:00,1867
PD001868,20240520,A005,R020,L003,Noche,809,797,6.4,4.29,2.1,training_fact_productividad_export.csv,2026-06-23T00:00:00,1868
PD001869,20240825,A001,R010,L003,Tarde,305,233,9.1,6.49,2.61,training_fact_productividad_export.csv,2026-06-23T00:00:00,1869
PD001870,20240721,A004,R002,L001,Tarde,822,691,9.72,6.7,3.01,training_fact_productividad_export.csv,2026-06-23T00:00:00,1870
PD001871,20240919,A001,R024,L006,Tarde,785,486,6.39,4.56,1.84,training_fact_productividad_export.csv,2026-06-23T00:00:00,1871
PD001872,20241005,A005,R021,L007,Noche,184,194,10.0,8.02,1.97,training_fact_productividad_export.csv,2026-06-23T00:00:00,1872
PD001873,20240315,A003,R016,L003,Día,140,127,9.46,7.92,1.54,training_fact_productividad_export.csv,2026-06-23T00:00:00,1873
PD001874,20240604,A004,R010,L001,Tarde,386,284,10.58,8.19,2.39,training_fact_productividad_export.csv,2026-06-23T00:00:00,1874
PD001875,20240827,A001,R018,L002,Día,760,617,11.57,7.42,4.14,training_fact_productividad_export.csv,2026-06-23T00:00:00,1875
PD001876,20241104,A001,R010,L005,Tarde,99,76,7.07,5.74,1.33,training_fact_productividad_export.csv,2026-06-23T00:00:00,1876
PD001877,20240522,A002,R027,L001,Noche,797,994,10.68,7.14,3.55,training_fact_productividad_export.csv,2026-06-23T00:00:00,1877
PD001878,20241025,A003,R028,L004,Día,370,326,7.49,6.64,0.85,training_fact_productividad_export.csv,2026-06-23T00:00:00,1878
PD001879,20240613,A004,R023,L004,Noche,147,143,11.16,7.63,3.52,training_fact_productividad_export.csv,2026-06-23T00:00:00,1879
PD001880,20240908,A004,R011,L001,Tarde,151,147,8.4,5.75,2.65,training_fact_productividad_export.csv,2026-06-23T00:00:00,1880
PD001881,20240208,A005,R010,L002,Noche,408,387,11.51,7.73,3.78,training_fact_productividad_export.csv,2026-06-23T00:00:00,1881
PD001882,20241225,A006,R017,L001,Día,396,350,9.65,6.69,2.97,training_fact_productividad_export.csv,2026-06-23T00:00:00,1882
PD001883,20240725,A001,R021,L001,Tarde,536,436,6.3,3.97,2.34,training_fact_productividad_export.csv,2026-06-23T00:00:00,1883
PD001884,20240301,A006,R008,L007,Día,173,148,11.17,8.22,2.95,training_fact_productividad_export.csv,2026-06-23T00:00:00,1884
PD001885,20240828,A006,R005,L002,Día,346,356,8.65,6.01,2.64,training_fact_productividad_export.csv,2026-06-23T00:00:00,1885
PD001886,20240914,A003,R028,L001,Tarde,501,472,9.79,6.87,2.92,training_fact_productividad_export.csv,2026-06-23T00:00:00,1886
PD001887,20240117,A005,R021,L003,Tarde,238,202,11.78,10.3,1.48,training_fact_productividad_export.csv,2026-06-23T00:00:00,1887
PD001888,20240811,A004,R019,L003,Noche,547,574,8.63,6.51,2.12,training_fact_productividad_export.csv,2026-06-23T00:00:00,1888
PD001889,20240716,A006,R023,L002,Tarde,542,534,8.33,7.36,0.97,training_fact_productividad_export.csv,2026-06-23T00:00:00,1889
PD001890,20240505,A005,R027,L003,Noche,377,338,11.69,9.76,1.92,training_fact_productividad_export.csv,2026-06-23T00:00:00,1890
PD001891,20240620,A002,R014,L007,Tarde,487,523,7.44,5.73,1.71,training_fact_productividad_export.csv,2026-06-23T00:00:00,1891
PD001892,20240609,A006,R009,L005,Noche,718,691,8.42,5.98,2.44,training_fact_productividad_export.csv,2026-06-23T00:00:00,1892
PD001893,20240206,A004,R006,L003,Noche,538,560,10.55,6.99,3.56,training_fact_productividad_export.csv,2026-06-23T00:00:00,1893
PD001894,20240414,A004,R021,L007,Día,309,265,9.47,7.3,2.17,training_fact_productividad_export.csv,2026-06-23T00:00:00,1894
PD001895,20240227,A003,R020,L007,Día,116,107,7.8,6.98,0.82,training_fact_productividad_export.csv,2026-06-23T00:00:00,1895
PD001896,20240311,A001,R020,L002,Tarde,290,223,8.54,4.72,3.82,training_fact_productividad_export.csv,2026-06-23T00:00:00,1896
PD001897,20240529,A004,R002,L004,Día,537,493,11.98,10.35,1.63,training_fact_productividad_export.csv,2026-06-23T00:00:00,1897
PD001898,20240426,A002,R021,L005,Tarde,239,213,10.48,9.52,0.97,training_fact_productividad_export.csv,2026-06-23T00:00:00,1898
PD001899,20240513,A002,R030,L004,Tarde,448,480,11.8,7.91,3.88,training_fact_productividad_export.csv,2026-06-23T00:00:00,1899
PD001900,20240312,A006,R015,L003,Día,787,859,6.55,5.93,0.61,training_fact_productividad_export.csv,2026-06-23T00:00:00,1900
PD001901,20240801,A001,R019,L005,Día,199,149,6.41,5.7,0.71,training_fact_productividad_export.csv,2026-06-23T00:00:00,1901
PD001902,20240508,A005,R011,L007,Tarde,616,472,6.23,5.0,1.23,training_fact_productividad_export.csv,2026-06-23T00:00:00,1902
PD001903,20241223,A002,R015,L007,Noche,744,801,11.43,8.89,2.54,training_fact_productividad_export.csv,2026-06-23T00:00:00,1903
PD001904,20240215,A004,R025,L004,Noche,538,375,10.07,8.67,1.4,training_fact_productividad_export.csv,2026-06-23T00:00:00,1904
PD001905,20240206,A005,R002,L007,Tarde,615,592,7.54,6.3,1.24,training_fact_productividad_export.csv,2026-06-23T00:00:00,1905
PD001906,20240315,A001,R001,L001,Tarde,761,664,9.39,5.14,4.24,training_fact_productividad_export.csv,2026-06-23T00:00:00,1906
PD001907,20240601,A005,R002,L007,Noche,231,199,7.22,6.09,1.13,training_fact_productividad_export.csv,2026-06-23T00:00:00,1907
PD001908,20240608,A001,R016,L003,Tarde,179,158,9.62,6.25,3.37,training_fact_productividad_export.csv,2026-06-23T00:00:00,1908
PD001909,20240817,A001,R010,L004,Tarde,400,279,7.87,5.33,2.54,training_fact_productividad_export.csv,2026-06-23T00:00:00,1909
PD001910,20241024,A005,R012,L003,Noche,154,138,9.81,8.73,1.08,training_fact_productividad_export.csv,2026-06-23T00:00:00,1910
PD001911,20240911,A001,R002,L005,Noche,827,791,6.8,5.33,1.47,training_fact_productividad_export.csv,2026-06-23T00:00:00,1911
PD001912,20240414,A004,R011,L001,Tarde,131,123,7.52,6.13,1.4,training_fact_productividad_export.csv,2026-06-23T00:00:00,1912
PD001913,20240307,A002,R019,L005,Día,667,430,6.12,4.63,1.49,training_fact_productividad_export.csv,2026-06-23T00:00:00,1913
PD001914,20241031,A005,R006,L001,Noche,493,439,10.94,7.54,3.4,training_fact_productividad_export.csv,2026-06-23T00:00:00,1914
PD001915,20240716,A002,R004,L001,Tarde,366,270,10.82,8.23,2.59,training_fact_productividad_export.csv,2026-06-23T00:00:00,1915
PD001916,20240118,A001,R016,L007,Día,602,451,8.03,5.89,2.14,training_fact_productividad_export.csv,2026-06-23T00:00:00,1916
PD001917,20240225,A003,R007,L005,Noche,544,468,6.99,4.97,2.03,training_fact_productividad_export.csv,2026-06-23T00:00:00,1917
PD001918,20240325,A004,R005,L006,Tarde,732,464,6.36,5.82,0.54,training_fact_productividad_export.csv,2026-06-23T00:00:00,1918
PD001919,20241113,A005,R010,L001,Noche,381,324,10.16,7.27,2.89,training_fact_productividad_export.csv,2026-06-23T00:00:00,1919
PD001920,20241001,A005,R011,L004,Día,360,292,6.85,5.27,1.59,training_fact_productividad_export.csv,2026-06-23T00:00:00,1920
PD001921,20241112,A006,R025,L002,Día,626,602,7.89,5.6,2.29,training_fact_productividad_export.csv,2026-06-23T00:00:00,1921
PD001922,20241208,A003,R015,L001,Noche,819,695,11.07,7.8,3.28,training_fact_productividad_export.csv,2026-06-23T00:00:00,1922
PD001923,20240129,A006,R021,L005,Noche,339,330,6.26,5.74,0.52,training_fact_productividad_export.csv,2026-06-23T00:00:00,1923
PD001924,20240120,A006,R016,L007,Tarde,678,687,7.64,5.25,2.39,training_fact_productividad_export.csv,2026-06-23T00:00:00,1924
PD001925,20240804,A002,R009,L006,Noche,270,302,11.8,8.27,3.52,training_fact_productividad_export.csv,2026-06-23T00:00:00,1925
PD001926,20241102,A001,R019,L001,Día,321,245,6.7,4.32,2.39,training_fact_productividad_export.csv,2026-06-23T00:00:00,1926
PD001927,20240217,A004,R018,L002,Tarde,584,584,6.7,5.59,1.11,training_fact_productividad_export.csv,2026-06-23T00:00:00,1927
PD001928,20240718,A005,R016,L007,Noche,773,707,11.42,10.26,1.17,training_fact_productividad_export.csv,2026-06-23T00:00:00,1928
PD001929,20240923,A006,R011,L007,Día,257,214,11.41,9.38,2.03,training_fact_productividad_export.csv,2026-06-23T00:00:00,1929
PD001930,20240611,A006,R012,L005,Noche,207,209,10.27,8.8,1.47,training_fact_productividad_export.csv,2026-06-23T00:00:00,1930
PD001931,20240318,A005,R015,L003,Día,708,677,10.17,7.91,2.26,training_fact_productividad_export.csv,2026-06-23T00:00:00,1931
PD001932,20240419,A001,R018,L002,Noche,455,385,9.84,7.1,2.74,training_fact_productividad_export.csv,2026-06-23T00:00:00,1932
PD001933,20240707,A004,R028,L006,Noche,663,619,9.71,7.43,2.28,training_fact_productividad_export.csv,2026-06-23T00:00:00,1933
PD001934,20240511,A004,R007,L002,Día,489,443,9.43,8.29,1.14,training_fact_productividad_export.csv,2026-06-23T00:00:00,1934
PD001935,20241116,A003,R023,L002,Día,814,706,11.59,9.35,2.24,training_fact_productividad_export.csv,2026-06-23T00:00:00,1935
PD001936,20241109,A002,R019,L004,Noche,261,244,9.33,7.98,1.35,training_fact_productividad_export.csv,2026-06-23T00:00:00,1936
PD001937,20240316,A001,R003,L007,Tarde,818,513,10.22,7.77,2.45,training_fact_productividad_export.csv,2026-06-23T00:00:00,1937
PD001938,20241222,A002,R001,L002,Tarde,769,839,9.25,7.84,1.42,training_fact_productividad_export.csv,2026-06-23T00:00:00,1938
PD001939,20240417,A003,R028,L004,Día,572,554,8.68,7.15,1.54,training_fact_productividad_export.csv,2026-06-23T00:00:00,1939
PD001940,20241006,A002,R029,L002,Tarde,123,74,9.53,7.72,1.8,training_fact_productividad_export.csv,2026-06-23T00:00:00,1940
PD001941,20240829,A003,R023,L002,Tarde,599,653,8.65,6.16,2.49,training_fact_productividad_export.csv,2026-06-23T00:00:00,1941
PD001942,20240120,A002,R014,L001,Día,733,809,8.47,6.89,1.57,training_fact_productividad_export.csv,2026-06-23T00:00:00,1942
PD001943,20240822,A004,R028,L005,Noche,100,92,6.07,5.34,0.74,training_fact_productividad_export.csv,2026-06-23T00:00:00,1943
PD001944,20240828,A001,R020,L002,Día,368,250,9.26,5.13,4.13,training_fact_productividad_export.csv,2026-06-23T00:00:00,1944
PD001945,20240601,A003,R010,L004,Noche,235,255,10.16,7.46,2.7,training_fact_productividad_export.csv,2026-06-23T00:00:00,1945
PD001946,20240216,A001,R026,L001,Tarde,155,130,10.08,7.34,2.74,training_fact_productividad_export.csv,2026-06-23T00:00:00,1946
PD001947,20240501,A002,R001,L001,Noche,173,128,8.09,5.55,2.53,training_fact_productividad_export.csv,2026-06-23T00:00:00,1947
PD001948,20241209,A003,R027,L002,Noche,395,409,11.15,9.74,1.41,training_fact_productividad_export.csv,2026-06-23T00:00:00,1948
PD001949,20240107,A001,R016,L002,Noche,187,147,7.54,5.59,1.95,training_fact_productividad_export.csv,2026-06-23T00:00:00,1949
PD001950,20240514,A005,R028,L003,Día,214,185,7.72,5.34,2.38,training_fact_productividad_export.csv,2026-06-23T00:00:00,1950
PD001951,20240126,A005,R002,L002,Tarde,322,268,10.22,7.57,2.65,training_fact_productividad_export.csv,2026-06-23T00:00:00,1951
PD001952,20240915,A002,R029,L001,Tarde,709,722,7.1,6.45,0.64,training_fact_productividad_export.csv,2026-06-23T00:00:00,1952
PD001953,20240618,A002,R022,L006,Día,730,864,6.02,4.68,1.34,training_fact_productividad_export.csv,2026-06-23T00:00:00,1953
PD001954,20240620,A004,R030,L003,Noche,120,133,10.47,9.59,0.88,training_fact_productividad_export.csv,2026-06-23T00:00:00,1954
PD001955,20241015,A003,R030,L005,Día,491,506,6.94,6.37,0.57,training_fact_productividad_export.csv,2026-06-23T00:00:00,1955
PD001956,20240918,A003,R015,L004,Día,632,586,8.59,5.74,2.86,training_fact_productividad_export.csv,2026-06-23T00:00:00,1956
PD001957,20241229,A003,R011,L001,Tarde,775,733,8.89,6.05,2.84,training_fact_productividad_export.csv,2026-06-23T00:00:00,1957
PD001958,20240627,A004,R030,L007,Día,271,254,9.6,7.55,2.04,training_fact_productividad_export.csv,2026-06-23T00:00:00,1958
PD001959,20241205,A006,R003,L002,Tarde,348,316,8.61,6.77,1.84,training_fact_productividad_export.csv,2026-06-23T00:00:00,1959
PD001960,20240213,A005,R013,L005,Día,863,745,7.38,5.2,2.17,training_fact_productividad_export.csv,2026-06-23T00:00:00,1960
PD001961,20240804,A003,R003,L002,Día,478,490,10.65,9.11,1.53,training_fact_productividad_export.csv,2026-06-23T00:00:00,1961
PD001962,20240116,A002,R007,L006,Noche,516,401,7.55,5.12,2.43,training_fact_productividad_export.csv,2026-06-23T00:00:00,1962
PD001963,20240508,A006,R021,L005,Noche,834,869,8.77,6.16,2.61,training_fact_productividad_export.csv,2026-06-23T00:00:00,1963
PD001964,20240212,A002,R023,L004,Tarde,731,644,6.28,4.49,1.79,training_fact_productividad_export.csv,2026-06-23T00:00:00,1964
PD001965,20240723,A006,R015,L007,Noche,193,193,7.08,5.11,1.97,training_fact_productividad_export.csv,2026-06-23T00:00:00,1965
PD001966,20240604,A006,R006,L003,Noche,570,485,6.8,6.01,0.79,training_fact_productividad_export.csv,2026-06-23T00:00:00,1966
PD001967,20240528,A005,R019,L001,Noche,625,466,8.55,7.17,1.38,training_fact_productividad_export.csv,2026-06-23T00:00:00,1967
PD001968,20240812,A003,R020,L003,Noche,281,313,8.46,7.12,1.34,training_fact_productividad_export.csv,2026-06-23T00:00:00,1968
PD001969,20240919,A003,R006,L001,Noche,501,531,6.99,6.3,0.69,training_fact_productividad_export.csv,2026-06-23T00:00:00,1969
PD001970,20240511,A005,R015,L001,Noche,811,731,11.07,9.62,1.44,training_fact_productividad_export.csv,2026-06-23T00:00:00,1970
PD001971,20241102,A006,R016,L004,Día,559,664,8.97,6.47,2.51,training_fact_productividad_export.csv,2026-06-23T00:00:00,1971
PD001972,20241121,A003,R011,L002,Día,217,247,10.72,7.83,2.89,training_fact_productividad_export.csv,2026-06-23T00:00:00,1972
PD001973,20240524,A003,R028,L007,Tarde,856,865,9.59,7.05,2.54,training_fact_productividad_export.csv,2026-06-23T00:00:00,1973
PD001974,20241019,A002,R025,L007,Noche,306,235,6.39,5.24,1.15,training_fact_productividad_export.csv,2026-06-23T00:00:00,1974
PD001975,20240115,A002,R026,L006,Tarde,775,604,9.67,7.99,1.68,training_fact_productividad_export.csv,2026-06-23T00:00:00,1975
PD001976,20240820,A001,R006,L002,Día,235,205,7.33,4.39,2.94,training_fact_productividad_export.csv,2026-06-23T00:00:00,1976
PD001977,20241210,A006,R020,L003,Día,774,824,8.07,6.55,1.52,training_fact_productividad_export.csv,2026-06-23T00:00:00,1977
PD001978,20240619,A004,R022,L001,Noche,75,86,11.2,8.55,2.65,training_fact_productividad_export.csv,2026-06-23T00:00:00,1978
PD001979,20240727,A005,R014,L001,Día,842,818,10.04,7.25,2.8,training_fact_productividad_export.csv,2026-06-23T00:00:00,1979
PD001980,20240706,A005,R022,L001,Tarde,715,743,9.21,8.32,0.88,training_fact_productividad_export.csv,2026-06-23T00:00:00,1980
PD001981,20240313,A002,R015,L001,Tarde,109,118,6.85,4.58,2.28,training_fact_productividad_export.csv,2026-06-23T00:00:00,1981
PD001982,20240118,A005,R001,L001,Día,176,130,6.49,5.88,0.62,training_fact_productividad_export.csv,2026-06-23T00:00:00,1982
PD001983,20240216,A006,R004,L005,Día,600,523,8.8,6.3,2.5,training_fact_productividad_export.csv,2026-06-23T00:00:00,1983
PD001984,20240502,A002,R002,L007,Tarde,473,469,8.15,6.6,1.55,training_fact_productividad_export.csv,2026-06-23T00:00:00,1984
PD001985,20240404,A003,R013,L005,Tarde,282,285,10.75,9.46,1.29,training_fact_productividad_export.csv,2026-06-23T00:00:00,1985
PD001986,20241202,A003,R018,L004,Noche,489,396,6.81,4.88,1.92,training_fact_productividad_export.csv,2026-06-23T00:00:00,1986
PD001987,20241106,A006,R002,L006,Día,771,790,8.09,6.58,1.5,training_fact_productividad_export.csv,2026-06-23T00:00:00,1987
PD001988,20240229,A005,R011,L002,Tarde,658,682,9.85,8.86,0.99,training_fact_productividad_export.csv,2026-06-23T00:00:00,1988
PD001989,20240323,A006,R022,L003,Tarde,123,119,11.63,9.96,1.66,training_fact_productividad_export.csv,2026-06-23T00:00:00,1989
PD001990,20240816,A004,R011,L004,Tarde,787,803,6.67,5.29,1.38,training_fact_productividad_export.csv,2026-06-23T00:00:00,1990
PD001991,20240503,A001,R013,L003,Tarde,735,603,11.14,9.19,1.95,training_fact_productividad_export.csv,2026-06-23T00:00:00,1991
PD001992,20240818,A006,R018,L001,Tarde,780,780,10.73,7.75,2.99,training_fact_productividad_export.csv,2026-06-23T00:00:00,1992
PD001993,20241204,A003,R015,L006,Tarde,402,367,9.71,7.44,2.26,training_fact_productividad_export.csv,2026-06-23T00:00:00,1993
PD001994,20240406,A005,R024,L001,Día,629,535,7.07,4.89,2.18,training_fact_productividad_export.csv,2026-06-23T00:00:00,1994
PD001995,20240204,A003,R023,L003,Tarde,387,354,9.02,7.72,1.3,training_fact_productividad_export.csv,2026-06-23T00:00:00,1995
PD001996,20240413,A001,R011,L002,Noche,506,388,9.93,6.99,2.94,training_fact_productividad_export.csv,2026-06-23T00:00:00,1996
PD001997,20240217,A002,R030,L007,Tarde,764,525,6.44,5.83,0.6,training_fact_productividad_export.csv,2026-06-23T00:00:00,1997
PD001998,20240325,A005,R003,L005,Día,880,705,10.7,9.2,1.5,training_fact_productividad_export.csv,2026-06-23T00:00:00,1998
PD001999,20240702,A002,R023,L003,Tarde,741,630,11.79,9.37,2.43,training_fact_productividad_export.csv,2026-06-23T00:00:00,1999
PD002000,20240913,A003,R020,L007,Tarde,638,485,9.91,8.68,1.23,training_fact_productividad_export.csv,2026-06-23T00:00:00,2000
PD002001,20241011,A005,R002,L003,Día,231,216,8.38,6.16,2.22,training_fact_productividad_export.csv,2026-06-23T00:00:00,2001
PD002002,20240418,A005,R013,L001,Noche,764,502,10.45,8.83,1.61,training_fact_productividad_export.csv,2026-06-23T00:00:00,2002
PD002003,20240208,A005,R019,L004,Día,166,164,8.73,7.5,1.23,training_fact_productividad_export.csv,2026-06-23T00:00:00,2003
PD002004,20240815,A001,R023,L003,Tarde,829,669,9.45,5.35,4.11,training_fact_productividad_export.csv,2026-06-23T00:00:00,2004
PD002005,20240130,A004,R002,L002,Tarde,167,161,6.13,5.51,0.61,training_fact_productividad_export.csv,2026-06-23T00:00:00,2005
PD002006,20240407,A005,R024,L004,Tarde,220,237,8.67,6.99,1.68,training_fact_productividad_export.csv,2026-06-23T00:00:00,2006
PD002007,20240320,A003,R005,L004,Noche,303,313,11.95,10.16,1.79,training_fact_productividad_export.csv,2026-06-23T00:00:00,2007
PD002008,20240224,A002,R004,L003,Noche,318,253,6.97,4.68,2.29,training_fact_productividad_export.csv,2026-06-23T00:00:00,2008
PD002009,20240222,A005,R024,L005,Tarde,94,78,10.93,7.46,3.48,training_fact_productividad_export.csv,2026-06-23T00:00:00,2009
PD002010,20240806,A001,R030,L002,Día,470,353,8.24,4.91,3.33,training_fact_productividad_export.csv,2026-06-23T00:00:00,2010
PD002011,20240629,A005,R020,L004,Tarde,120,152,7.66,5.61,2.05,training_fact_productividad_export.csv,2026-06-23T00:00:00,2011
PD002012,20240427,A001,R008,L007,Día,356,220,11.59,10.32,1.28,training_fact_productividad_export.csv,2026-06-23T00:00:00,2012
PD002013,20241026,A003,R020,L003,Día,411,371,8.76,7.35,1.41,training_fact_productividad_export.csv,2026-06-23T00:00:00,2013
PD002014,20240525,A006,R003,L006,Tarde,764,819,11.98,9.72,2.26,training_fact_productividad_export.csv,2026-06-23T00:00:00,2014
PD002015,20240918,A003,R004,L005,Día,820,762,9.34,7.62,1.72,training_fact_productividad_export.csv,2026-06-23T00:00:00,2015
PD002016,20240925,A003,R006,L006,Día,226,205,8.63,7.77,0.86,training_fact_productividad_export.csv,2026-06-23T00:00:00,2016
PD002017,20240603,A005,R002,L006,Tarde,172,191,7.66,6.24,1.41,training_fact_productividad_export.csv,2026-06-23T00:00:00,2017
PD002018,20240214,A004,R019,L003,Día,715,521,6.19,5.15,1.05,training_fact_productividad_export.csv,2026-06-23T00:00:00,2018
PD002019,20241207,A006,R002,L002,Día,797,798,10.63,9.49,1.13,training_fact_productividad_export.csv,2026-06-23T00:00:00,2019
PD002020,20241106,A003,R024,L002,Tarde,489,415,8.1,5.63,2.48,training_fact_productividad_export.csv,2026-06-23T00:00:00,2020
PD002021,20240205,A002,R023,L005,Noche,341,330,10.52,7.64,2.88,training_fact_productividad_export.csv,2026-06-23T00:00:00,2021
PD002022,20240722,A002,R028,L002,Noche,619,664,11.42,9.43,2.0,training_fact_productividad_export.csv,2026-06-23T00:00:00,2022
PD002023,20240828,A006,R007,L006,Día,527,458,7.77,5.29,2.48,training_fact_productividad_export.csv,2026-06-23T00:00:00,2023
PD002024,20240131,A005,R025,L006,Tarde,164,152,7.92,6.52,1.4,training_fact_productividad_export.csv,2026-06-23T00:00:00,2024
PD002025,20241225,A005,R028,L003,Tarde,384,410,11.97,10.74,1.23,training_fact_productividad_export.csv,2026-06-23T00:00:00,2025
PD002026,20240618,A005,R025,L007,Noche,838,627,8.41,6.09,2.32,training_fact_productividad_export.csv,2026-06-23T00:00:00,2026
PD002027,20240823,A002,R003,L002,Tarde,520,535,10.89,9.98,0.91,training_fact_productividad_export.csv,2026-06-23T00:00:00,2027
PD002028,20240314,A002,R008,L002,Día,380,331,9.77,7.27,2.51,training_fact_productividad_export.csv,2026-06-23T00:00:00,2028
PD002029,20240211,A006,R003,L004,Noche,306,322,6.28,4.53,1.75,training_fact_productividad_export.csv,2026-06-23T00:00:00,2029
PD002030,20240216,A004,R008,L003,Noche,629,577,6.98,5.97,1.01,training_fact_productividad_export.csv,2026-06-23T00:00:00,2030
PD002031,20240814,A002,R015,L002,Día,119,104,9.91,8.18,1.72,training_fact_productividad_export.csv,2026-06-23T00:00:00,2031
PD002032,20241216,A002,R008,L005,Tarde,802,770,11.53,9.45,2.08,training_fact_productividad_export.csv,2026-06-23T00:00:00,2032
PD002033,20240616,A004,R008,L002,Tarde,786,852,6.16,5.26,0.9,training_fact_productividad_export.csv,2026-06-23T00:00:00,2033
PD002034,20240617,A002,R014,L003,Tarde,348,309,6.24,4.77,1.47,training_fact_productividad_export.csv,2026-06-23T00:00:00,2034
PD002035,20240222,A005,R006,L003,Tarde,453,399,7.53,5.02,2.52,training_fact_productividad_export.csv,2026-06-23T00:00:00,2035
PD002036,20240604,A002,R001,L004,Noche,672,727,8.21,5.68,2.53,training_fact_productividad_export.csv,2026-06-23T00:00:00,2036
PD002037,20241224,A006,R008,L001,Noche,851,789,7.25,6.35,0.9,training_fact_productividad_export.csv,2026-06-23T00:00:00,2037
PD002038,20240531,A003,R012,L002,Noche,132,118,7.42,5.35,2.06,training_fact_productividad_export.csv,2026-06-23T00:00:00,2038
PD002039,20240325,A002,R005,L001,Día,509,460,6.76,6.1,0.66,training_fact_productividad_export.csv,2026-06-23T00:00:00,2039
PD002040,20240308,A006,R006,L006,Día,275,290,7.96,6.15,1.82,training_fact_productividad_export.csv,2026-06-23T00:00:00,2040
PD002041,20241101,A002,R024,L007,Noche,796,823,8.81,6.11,2.7,training_fact_productividad_export.csv,2026-06-23T00:00:00,2041
PD002042,20241112,A003,R011,L001,Noche,430,355,11.29,9.25,2.04,training_fact_productividad_export.csv,2026-06-23T00:00:00,2042
PD002043,20241005,A001,R002,L001,Noche,244,192,8.47,6.49,1.98,training_fact_productividad_export.csv,2026-06-23T00:00:00,2043
PD002044,20240703,A002,R016,L005,Día,200,210,11.58,8.48,3.1,training_fact_productividad_export.csv,2026-06-23T00:00:00,2044
PD002045,20241128,A002,R008,L004,Tarde,326,326,9.48,7.7,1.78,training_fact_productividad_export.csv,2026-06-23T00:00:00,2045
PD002046,20240227,A006,R028,L003,Día,215,137,9.95,6.68,3.27,training_fact_productividad_export.csv,2026-06-23T00:00:00,2046
PD002047,20240210,A001,R015,L001,Noche,141,102,11.51,7.93,3.59,training_fact_productividad_export.csv,2026-06-23T00:00:00,2047
PD002048,20240901,A003,R008,L003,Noche,642,591,6.85,5.6,1.25,training_fact_productividad_export.csv,2026-06-23T00:00:00,2048
PD002049,20240412,A003,R028,L007,Día,542,578,9.17,7.29,1.88,training_fact_productividad_export.csv,2026-06-23T00:00:00,2049
PD002050,20240919,A001,R016,L007,Tarde,722,732,7.85,6.52,1.33,training_fact_productividad_export.csv,2026-06-23T00:00:00,2050
PD002051,20240523,A005,R008,L002,Noche,151,135,11.74,10.7,1.04,training_fact_productividad_export.csv,2026-06-23T00:00:00,2051
PD002052,20240304,A004,R027,L002,Tarde,755,947,11.43,10.15,1.28,training_fact_productividad_export.csv,2026-06-23T00:00:00,2052
PD002053,20241223,A001,R026,L003,Tarde,465,295,9.32,6.05,3.27,training_fact_productividad_export.csv,2026-06-23T00:00:00,2053
PD002054,20241217,A004,R025,L005,Noche,178,164,8.67,5.74,2.93,training_fact_productividad_export.csv,2026-06-23T00:00:00,2054
PD002055,20240409,A001,R004,L006,Tarde,102,72,7.73,5.23,2.5,training_fact_productividad_export.csv,2026-06-23T00:00:00,2055
PD002056,20240819,A003,R028,L001,Noche,563,576,9.03,6.95,2.08,training_fact_productividad_export.csv,2026-06-23T00:00:00,2056
PD002057,20240416,A004,R011,L003,Noche,448,472,10.02,6.81,3.21,training_fact_productividad_export.csv,2026-06-23T00:00:00,2057
PD002058,20240608,A003,R005,L007,Noche,625,674,9.3,7.82,1.48,training_fact_productividad_export.csv,2026-06-23T00:00:00,2058
PD002059,20240721,A004,R019,L006,Noche,760,784,11.03,7.62,3.41,training_fact_productividad_export.csv,2026-06-23T00:00:00,2059
PD002060,20240711,A005,R026,L006,Día,590,577,8.05,5.32,2.73,training_fact_productividad_export.csv,2026-06-23T00:00:00,2060
PD002061,20241002,A003,R015,L004,Día,85,78,6.93,6.26,0.67,training_fact_productividad_export.csv,2026-06-23T00:00:00,2061
PD002062,20240812,A004,R026,L002,Día,308,246,11.19,7.86,3.34,training_fact_productividad_export.csv,2026-06-23T00:00:00,2062
PD002063,20240821,A001,R004,L002,Tarde,664,450,7.87,4.53,3.34,training_fact_productividad_export.csv,2026-06-23T00:00:00,2063
PD002064,20241229,A004,R025,L004,Tarde,813,748,10.35,9.05,1.3,training_fact_productividad_export.csv,2026-06-23T00:00:00,2064
PD002065,20241230,A001,R024,L005,Día,173,103,6.49,5.54,0.96,training_fact_productividad_export.csv,2026-06-23T00:00:00,2065
PD002066,20241206,A002,R015,L001,Tarde,584,604,10.59,7.89,2.7,training_fact_productividad_export.csv,2026-06-23T00:00:00,2066
