CostID,DateKey,ProjectID,AreaID,EquipmentID,CostCategory,BudgetAmount,ActualAmount,CommittedAmount,VendorType,_SourceFile,_ExportedAt,_LegacyRowNumber,UnusedERPColumn
CO001142,20241006,PR0019,A003,EQ0012,Servicios,45929.18,61203.58,20095.37,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1142,legacy-cost-center
CO001143,20241201,PR0037,A006,EQ0014,Contratista,29961.17,34691.39,21482.39,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1143,legacy-cost-center
CO001144,20240305,PR0048,A003,EQ0008,Mano de obra,30658.18,44224.85,25401.69,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1144,legacy-cost-center
CO001145,20240915,PR0046,A001,EQ0017,Mano de obra,55422.47,65657.86,26107.51,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1145,legacy-cost-center
CO001146,20240729,PR0068,A005,EQ0002,Energía,55584.34,48647.98,33927.1,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1146,legacy-cost-center
CO001147,20241120,PR0009,A003,EQ0032,Materiales,28630.96,38492.35,25643.03,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1147,legacy-cost-center
CO001148,20240311,PR0008,A001,EQ0028,Materiales,65663.42,68524.37,16951.52,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1148,legacy-cost-center
CO001149,20240506,PR0020,A004,EQ0007,Servicios,38366.35,33238.75,20162.63,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1149,legacy-cost-center
CO001150,20240815,PR0066,A006,EQ0007,Mano de obra,34614.95,37200.26,31533.75,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1150,legacy-cost-center
CO001151,20241112,PR0070,A005,EQ0003,Repuestos,35606.77,38093.05,17759.64,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1151,legacy-cost-center
CO001152,20241029,PR0028,A004,EQ0008,Materiales,54776.18,68277.51,13877.07,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1152,legacy-cost-center
CO001153,20240623,PR0050,A004,EQ0024,Materiales,67760.41,80739.77,25002.0,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1153,legacy-cost-center
CO001154,20240515,PR0026,A002,EQ0004,Mano de obra,48613.93,43242.47,39347.91,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1154,legacy-cost-center
CO001155,20240310,PR0024,A003,EQ0001,Contratista,24548.99,28760.04,26285.25,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1155,legacy-cost-center
CO001156,20240527,PR0044,A003,EQ0023,Energía,36659.35,53754.02,14880.34,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1156,legacy-cost-center
CO001157,20241230,PR0040,A002,EQ0038,Mano de obra,22197.04,23089.55,14778.25,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1157,legacy-cost-center
CO001158,20240324,PR0006,A002,EQ0019,Energía,46103.7,43854.99,19200.31,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1158,legacy-cost-center
CO001159,20241212,PR0057,A003,EQ0011,Energía,69946.13,79932.35,72112.82,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1159,legacy-cost-center
CO001160,20240412,PR0058,A006,EQ0034,Servicios,60680.7,54630.94,61293.62,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1160,legacy-cost-center
CO001161,20240215,PR0068,A005,EQ0034,Mano de obra,33619.44,42583.11,18560.73,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1161,legacy-cost-center
CO001162,20240919,PR0021,A004,EQ0034,Servicios,24610.73,19000.25,5743.04,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1162,legacy-cost-center
CO001163,20240615,PR0050,A004,EQ0016,Contratista,32238.72,30271.29,24075.08,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1163,legacy-cost-center
CO001164,20240924,PR0075,A005,EQ0002,Repuestos,22820.54,25612.21,17456.73,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1164,legacy-cost-center
CO001165,20241226,PR0025,A005,EQ0040,Servicios,69422.89,57728.39,52481.29,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1165,legacy-cost-center
CO001166,20240224,PR0015,A002,EQ0036,Contratista,14931.7,13175.73,6964.22,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1166,legacy-cost-center
CO001167,20240719,PR0030,A006,EQ0021,Mano de obra,56873.48,61741.48,12597.95,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1167,legacy-cost-center
CO001168,20240407,PR0007,A004,EQ0032,Mano de obra,29589.89,21407.06,6774.32,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1168,legacy-cost-center
CO001169,20240630,PR0061,A006,EQ0039,Materiales,45965.96,54091.15,41416.76,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1169,legacy-cost-center
CO001170,20240403,PR0042,A004,EQ0003,Materiales,64675.2,79975.41,43849.35,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1170,legacy-cost-center
CO001171,20240312,PR0062,A006,EQ0019,Mano de obra,41854.0,52042.8,18585.86,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1171,legacy-cost-center
CO001172,20240708,PR0006,A002,EQ0035,Materiales,43561.27,45830.16,44566.52,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1172,legacy-cost-center
CO001173,20240602,PR0028,A004,EQ0029,Servicios,3484.56,3246.05,3470.25,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1173,legacy-cost-center
CO001174,20241007,PR0070,A005,EQ0005,Materiales,9889.0,9315.54,9241.64,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1174,legacy-cost-center
CO001175,20240701,PR0053,A001,EQ0003,Materiales,38295.6,40056.31,29090.7,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1175,legacy-cost-center
CO001176,20240808,PR0047,A001,EQ0014,Energía,26574.4,27125.38,20023.28,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1176,legacy-cost-center
CO001177,20240918,PR0047,A001,EQ0018,Energía,43030.53,40412.75,29161.04,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1177,legacy-cost-center
CO001178,20240121,PR0062,A006,EQ0005,Repuestos,27512.95,34485.63,10038.99,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1178,legacy-cost-center
CO001179,20240613,PR0074,A005,EQ0011,Servicios,13072.34,12557.43,11171.51,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1179,legacy-cost-center
CO001180,20240711,PR0042,A004,EQ0021,Contratista,55976.24,68848.83,37429.4,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1180,legacy-cost-center
CO001181,20240820,PR0018,A001,EQ0032,Servicios,59314.77,60263.09,41010.58,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1181,legacy-cost-center
CO001182,20240115,PR0028,A004,EQ0023,Mano de obra,67794.22,68205.3,55562.87,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1182,legacy-cost-center
CO001183,20240207,PR0034,A001,EQ0022,Materiales,14849.98,16080.85,7941.94,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1183,legacy-cost-center
CO001184,20241106,PR0004,A001,EQ0030,Servicios,22491.22,24308.73,18756.57,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1184,legacy-cost-center
CO001185,20241006,PR0058,A006,EQ0026,Servicios,20374.88,19903.62,8625.78,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1185,legacy-cost-center
CO001186,20240602,PR0046,A001,EQ0010,Energía,65177.64,71066.4,63804.97,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1186,legacy-cost-center
CO001187,20240102,PR0005,A001,EQ0011,Contratista,42221.08,46865.77,45913.91,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1187,legacy-cost-center
CO001188,20240404,PR0039,A002,EQ0005,Materiales,64647.83,81748.33,47364.45,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1188,legacy-cost-center
CO001189,20240823,PR0032,A006,EQ0005,Servicios,62432.98,63145.42,33928.95,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1189,legacy-cost-center
CO001190,20240906,PR0050,A004,EQ0034,Materiales,17924.56,15685.18,8236.31,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1190,legacy-cost-center
CO001191,20241029,PR0035,A003,EQ0028,Repuestos,30519.92,44556.19,30625.28,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1191,legacy-cost-center
CO001192,20240721,PR0038,A002,EQ0026,Energía,29539.98,40731.72,14593.73,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1192,legacy-cost-center
CO001193,20241007,PR0040,A002,EQ0018,Materiales,34596.23,24190.94,32266.18,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1193,legacy-cost-center
CO001194,20240327,PR0003,A004,EQ0004,Repuestos,69841.3,56544.32,39650.42,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1194,legacy-cost-center
CO001195,20240223,PR0003,A004,EQ0017,Materiales,12990.38,13044.35,12883.04,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1195,legacy-cost-center
CO001196,20240502,PR0066,A006,EQ0007,Repuestos,54298.13,48954.02,31962.59,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1196,legacy-cost-center
CO001197,20241104,PR0015,A002,EQ0039,Contratista,16706.04,18894.83,12030.72,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1197,legacy-cost-center
CO001198,20241120,PR0077,A005,EQ0017,Energía,52017.84,58105.27,16145.51,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1198,legacy-cost-center
CO001199,20240129,PR0072,A004,EQ0005,Energía,14987.14,13705.08,16156.12,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1199,legacy-cost-center
CO001200,20240312,PR0067,A002,EQ0012,Materiales,37368.76,46359.64,26407.93,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1200,legacy-cost-center
CO001201,20240125,PR0038,A002,EQ0026,Energía,47076.45,38765.92,35656.69,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1201,legacy-cost-center
CO001202,20241006,PR0070,A005,EQ0019,Materiales,30799.65,27166.52,9637.49,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1202,legacy-cost-center
CO001203,20241028,PR0030,A006,EQ0003,Servicios,67665.25,84689.3,55586.53,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1203,legacy-cost-center
CO001204,20241205,PR0078,A004,EQ0015,Energía,49682.95,39305.8,29005.38,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1204,legacy-cost-center
CO001205,20240307,PR0051,A006,EQ0028,Repuestos,11855.68,12513.66,6886.31,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1205,legacy-cost-center
CO001206,20240708,PR0064,A006,EQ0022,Repuestos,26677.76,33371.74,16699.1,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1206,legacy-cost-center
CO001207,20240612,PR0016,A002,EQ0023,Contratista,22664.95,13239.07,15465.13,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1207,legacy-cost-center
CO001208,20241223,PR0031,A005,EQ0027,Repuestos,21389.62,20233.94,19745.58,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1208,legacy-cost-center
CO001209,20241208,PR0057,A003,EQ0030,Materiales,15610.91,19502.07,7926.23,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1209,legacy-cost-center
CO001210,20241102,PR0074,A005,EQ0018,Repuestos,13814.58,13217.68,13713.19,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1210,legacy-cost-center
CO001211,20240317,PR0058,A006,EQ0031,Mano de obra,61041.07,61620.29,18295.68,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1211,legacy-cost-center
CO001212,20240502,PR0012,A001,EQ0037,Contratista,69264.06,71347.86,46926.71,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1212,legacy-cost-center
CO001213,20241012,PR0058,A006,EQ0006,Contratista,12042.02,12644.58,9757.28,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1213,legacy-cost-center
CO001214,20240810,PR0002,A006,EQ0030,Mano de obra,55596.74,48428.13,59674.65,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1214,legacy-cost-center
CO001215,20240801,PR0059,A005,EQ0011,Materiales,16700.81,18748.3,9325.03,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1215,legacy-cost-center
CO001216,20240128,PR0004,A001,EQ0005,Contratista,36995.22,38504.64,29989.34,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1216,legacy-cost-center
CO001217,20240528,PR0042,A004,EQ0011,Servicios,14602.43,11924.73,13254.4,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1217,legacy-cost-center
CO001218,20241222,PR0017,A005,EQ0038,Contratista,19706.61,18238.38,18707.79,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1218,legacy-cost-center
CO001219,20240617,PR0015,A002,EQ0025,Materiales,29337.89,22704.46,30079.17,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1219,legacy-cost-center
CO001220,20241119,PR0037,A006,EQ0019,Mano de obra,49648.06,51346.76,25384.72,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1220,legacy-cost-center
CO001221,20240530,PR0063,A005,EQ0011,Servicios,33708.19,36354.43,32299.91,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1221,legacy-cost-center
CO001222,20241106,PR0034,A001,EQ0022,Materiales,56893.76,58824.98,60376.94,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1222,legacy-cost-center
CO001223,20241029,PR0001,A006,EQ0021,Servicios,7664.88,8339.18,4770.88,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1223,legacy-cost-center
CO001224,20240815,PR0072,A004,EQ0017,Contratista,40457.62,41321.63,33260.71,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1224,legacy-cost-center
CO001225,20241024,PR0002,A006,EQ0018,Mano de obra,8362.72,9382.45,4103.5,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1225,legacy-cost-center
CO001226,20240118,PR0038,A002,EQ0029,Servicios,9128.35,8941.54,3931.38,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1226,legacy-cost-center
CO001227,20240516,PR0016,A002,EQ0024,Materiales,22314.35,24819.99,10045.22,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1227,legacy-cost-center
CO001228,20240202,PR0015,A002,EQ0002,Energía,8243.4,6547.4,2030.18,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1228,legacy-cost-center
CO001229,20240912,PR0038,A002,EQ0015,Servicios,54506.65,42321.12,39276.29,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1229,legacy-cost-center
CO001230,20240416,PR0057,A003,EQ0003,Energía,36010.04,55617.18,35131.45,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1230,legacy-cost-center
CO001231,20240713,PR0014,A001,EQ0037,Energía,45474.35,50454.43,20845.28,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1231,legacy-cost-center
CO001232,20241104,PR0024,A003,EQ0013,Energía,4882.12,7066.61,1115.82,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1232,legacy-cost-center
CO001233,20240930,PR0020,A004,EQ0039,Repuestos,16511.62,18197.42,7509.74,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1233,legacy-cost-center
CO001234,20240831,PR0049,A006,EQ0010,Contratista,37107.12,38946.9,33204.11,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1234,legacy-cost-center
CO001235,20240119,PR0016,A002,EQ0015,Repuestos,6658.75,4475.91,4014.29,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1235,legacy-cost-center
CO001236,20240813,PR0024,A003,EQ0017,Contratista,12080.37,14168.25,10756.45,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1236,legacy-cost-center
CO001237,20240502,PR0074,A005,EQ0037,Materiales,2509.82,2004.37,992.18,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1237,legacy-cost-center
CO001238,20241228,PR0055,A001,EQ0004,Materiales,63892.71,54234.87,49692.88,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1238,legacy-cost-center
CO001239,20240502,PR0018,A001,EQ0032,Servicios,30755.49,36412.37,26385.27,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1239,legacy-cost-center
CO001240,20241001,PR0042,A004,EQ0027,Materiales,4106.41,4119.38,3811.89,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1240,legacy-cost-center
CO001241,20240806,PR0065,A002,EQ0010,Contratista,32773.94,28747.68,26732.24,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1241,legacy-cost-center
CO001242,20240502,PR0068,A005,EQ0034,Contratista,62240.75,57564.18,63467.25,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1242,legacy-cost-center
CO001243,20240316,PR0020,A004,EQ0023,Energía,14106.49,12119.29,4421.18,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1243,legacy-cost-center
CO001244,20240405,PR0008,A001,EQ0021,Servicios,17412.69,15183.04,12112.02,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1244,legacy-cost-center
CO001245,20240713,PR0057,A003,EQ0016,Contratista,68774.09,87963.72,41595.61,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1245,legacy-cost-center
CO001246,20241120,PR0068,A005,EQ0017,Energía,59919.77,55144.18,65873.06,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1246,legacy-cost-center
CO001247,20241224,PR0011,A004,EQ0033,Contratista,38848.4,32207.26,26976.94,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1247,legacy-cost-center
CO001248,20240425,PR0007,A004,EQ0039,Repuestos,13834.87,12152.52,11299.37,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1248,legacy-cost-center
CO001249,20240116,PR0050,A004,EQ0036,Servicios,16147.21,15745.87,16585.25,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1249,legacy-cost-center
CO001250,20240321,PR0038,A002,EQ0014,Energía,60440.62,53196.58,19839.17,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1250,legacy-cost-center
CO001251,20240703,PR0045,A002,EQ0025,Materiales,47611.91,45265.69,24061.12,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1251,legacy-cost-center
CO001252,20240526,PR0080,A004,EQ0040,Materiales,25215.14,26619.6,12380.23,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1252,legacy-cost-center
CO001253,20240220,PR0050,A004,EQ0026,Materiales,2791.78,2577.01,852.12,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1253,legacy-cost-center
CO001254,20240304,PR0021,A004,EQ0001,Contratista,10385.48,8956.9,7311.38,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1254,legacy-cost-center
CO001255,20240801,PR0067,A002,EQ0029,Materiales,51316.82,45595.54,24421.62,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1255,legacy-cost-center
CO001256,20240407,PR0059,A005,EQ0023,Mano de obra,45763.64,55957.11,15955.49,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1256,legacy-cost-center
CO001257,20240329,PR0069,A004,EQ0020,Repuestos,25755.96,34718.8,5658.67,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1257,legacy-cost-center
CO001258,20240517,PR0056,A001,EQ0002,Mano de obra,41845.15,42153.88,9312.61,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1258,legacy-cost-center
CO001259,20241126,PR0074,A005,EQ0019,Materiales,53103.15,59262.24,29296.27,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1259,legacy-cost-center
CO001260,20241104,PR0064,A006,EQ0032,Repuestos,45424.04,38593.0,34060.77,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1260,legacy-cost-center
CO001261,20240426,PR0026,A002,EQ0023,Contratista,17526.23,15871.31,6858.16,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1261,legacy-cost-center
CO001262,20241007,PR0006,A002,EQ0011,Materiales,66653.8,71452.34,67927.91,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1262,legacy-cost-center
CO001263,20241216,PR0069,A004,EQ0033,Energía,2630.36,1635.61,1023.65,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1263,legacy-cost-center
CO001264,20240412,PR0065,A002,EQ0018,Energía,39383.02,44251.53,17461.58,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1264,legacy-cost-center
CO001265,20240102,PR0067,A002,EQ0026,Contratista,16408.38,14926.17,7773.44,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1265,legacy-cost-center
CO001266,20240325,PR0069,A004,EQ0001,Contratista,49818.92,41227.14,17036.89,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1266,legacy-cost-center
CO001267,20241031,PR0049,A006,EQ0006,Energía,39764.57,42234.26,43708.5,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1267,legacy-cost-center
CO001268,20240208,PR0041,A004,EQ0009,Contratista,14503.52,17850.79,12259.3,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1268,legacy-cost-center
CO001269,20240405,PR0040,A002,EQ0006,Mano de obra,35906.27,34108.0,16888.6,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1269,legacy-cost-center
CO001270,20241215,PR0061,A006,EQ0018,Energía,36862.02,38585.03,39658.52,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1270,legacy-cost-center
CO001271,20240314,PR0029,A005,EQ0017,Mano de obra,30000.81,32178.54,23139.26,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1271,legacy-cost-center
CO001272,20240624,PR0007,A004,EQ0004,Materiales,3909.88,4060.03,3489.22,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1272,legacy-cost-center
CO001273,20241119,PR0011,A004,EQ0027,Repuestos,15267.63,12832.88,7776.28,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1273,legacy-cost-center
CO001274,20241105,PR0016,A002,EQ0020,Energía,67848.34,70274.82,26803.89,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1274,legacy-cost-center
CO001275,20240421,PR0008,A001,EQ0016,Materiales,14005.83,14418.53,8471.07,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1275,legacy-cost-center
CO001276,20240401,PR0054,A006,EQ0010,Repuestos,32654.65,18392.68,18777.84,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1276,legacy-cost-center
CO001277,20240801,PR0044,A003,EQ0016,Contratista,21288.78,30994.56,23121.59,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1277,legacy-cost-center
CO001278,20240428,PR0035,A003,EQ0007,Servicios,53222.48,77962.71,17595.75,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1278,legacy-cost-center
CO001279,20240926,PR0077,A005,EQ0036,Materiales,40888.1,41727.08,13151.85,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1279,legacy-cost-center
CO001280,20240904,PR0062,A006,EQ0021,Mano de obra,50363.17,62593.44,38228.95,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1280,legacy-cost-center
CO001281,20240602,PR0075,A005,EQ0035,Energía,44951.4,43197.79,31723.31,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1281,legacy-cost-center
CO001282,20240529,PR0080,A004,EQ0035,Materiales,35755.24,29770.6,24728.51,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1282,legacy-cost-center
CO001283,20240207,PR0021,A004,EQ0020,Servicios,67282.97,73302.36,38406.97,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1283,legacy-cost-center
CO001284,20240910,PR0026,A002,EQ0016,Mano de obra,49519.64,60627.07,25998.29,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1284,legacy-cost-center
CO001285,20241203,PR0057,A003,EQ0029,Energía,48528.98,53896.2,13511.34,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1285,legacy-cost-center
CO001286,20241116,PR0003,A004,EQ0016,Mano de obra,48643.14,30278.48,44422.42,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1286,legacy-cost-center
CO001287,20240824,PR0037,A006,EQ0019,Repuestos,33208.7,39492.7,19985.91,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1287,legacy-cost-center
CO001288,20240923,PR0020,A004,EQ0017,Mano de obra,45345.37,51542.69,45687.83,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1288,legacy-cost-center
CO001289,20241122,PR0007,A004,EQ0025,Materiales,42710.75,45340.96,27592.9,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1289,legacy-cost-center
CO001290,20240321,PR0013,A005,EQ0003,Mano de obra,62292.07,44353.74,63113.28,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1290,legacy-cost-center
CO001291,20241007,PR0077,A005,EQ0011,Contratista,68540.7,75095.12,70707.08,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1291,legacy-cost-center
CO001292,20240207,PR0065,A002,EQ0028,Repuestos,34329.69,40006.75,24143.63,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1292,legacy-cost-center
CO001293,20241010,PR0072,A004,EQ0020,Energía,42456.89,57105.51,38962.87,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1293,legacy-cost-center
CO001294,20240321,PR0025,A005,EQ0028,Mano de obra,21028.23,20081.29,6172.48,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1294,legacy-cost-center
CO001295,20240803,PR0044,A003,EQ0026,Servicios,59334.9,73073.74,18127.03,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1295,legacy-cost-center
CO001296,20240101,PR0062,A006,EQ0014,Servicios,50036.81,32802.79,41543.75,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1296,legacy-cost-center
CO001297,20240103,PR0057,A003,EQ0018,Contratista,64755.0,96326.32,15915.14,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1297,legacy-cost-center
CO001298,20240825,PR0052,A001,EQ0003,Mano de obra,42745.45,49203.12,35918.65,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1298,legacy-cost-center
CO001299,20241119,PR0004,A001,EQ0031,Repuestos,49896.9,53121.02,20337.45,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1299,legacy-cost-center
