EnergyID,DateKey,AreaID,EquipmentID,LocationID,kWh,EnergyCost,OperatingHours,OutputUnits,Shift,_SourceFile,_ExportedAt,_LegacyRowNumber
EN0006471,20241227,A017,EQ0010,L009,1352.29,185.09,9.14,1698,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6471
EN0006472,20240403,A004,EQ0029,L008,2141.36,339.54,9.69,2193,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6472
EN0006473,20241225,A017,EQ0045,L009,5699.2,569.03,13.6,186,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6473
EN0006474,20240629,A004,EQ0003,L008,2694.22,394.83,20.06,1906,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6474
EN0006475,20240323,A017,EQ0037,L009,1377.65,207.67,7.57,1535,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6475
EN0006476,20240128,A017,EQ0013,L009,2023.0,328.78,4.37,219,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6476
EN0006477,20240803,A017,EQ0008,L009,3363.93,450.94,23.48,3741,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6477
EN0006478,20241231,A009,EQ0059,L004,6185.86,1084.66,12.18,3960,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6478
EN0006479,20240607,A017,EQ0005,L009,9179.77,1419.9,18.56,1263,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6479
EN0006480,20240608,A008,EQ0011,L012,8307.09,1146.78,16.0,2428,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6480
EN0006481,20241010,A004,EQ0050,L008,6875.2,844.93,19.25,1064,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6481
EN0006482,20240410,A004,EQ0007,L008,774.38,82.6,5.68,1757,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6482
EN0006483,20241220,A006,EQ0030,L015,7331.82,1319.32,19.47,3068,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6483
EN0006484,20241001,A004,EQ0019,L008,3200.8,518.49,21.56,1903,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6484
EN0006485,20241228,A004,EQ0042,L008,1520.72,166.93,5.26,135,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6485
EN0006486,20240220,A004,EQ0053,L008,1706.55,160.62,13.74,505,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6486
EN0006487,20240723,A017,EQ0031,L009,4206.77,434.08,20.94,1574,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6487
EN0006488,20240225,A017,EQ0010,L009,8356.29,954.54,16.23,3810,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6488
EN0006489,20240924,A004,EQ0050,L008,2968.14,476.08,8.37,2596,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6489
EN0006490,20240310,A004,EQ0050,L008,1833.33,213.26,7.88,3811,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6490
EN0006491,20241228,A017,EQ0010,L009,4298.75,460.38,9.49,489,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6491
EN0006492,20240625,A004,EQ0003,L008,6308.24,1087.94,15.7,3387,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6492
EN0006493,20240101,A004,EQ0007,L008,2704.44,417.89,18.76,1766,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6493
EN0006494,20241115,A004,EQ0026,L008,4678.25,558.74,15.81,634,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6494
EN0006495,20240221,A017,EQ0024,L009,3975.86,475.09,14.24,2554,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6495
EN0006496,20240531,A017,EQ0057,L009,3947.45,440.44,11.48,3504,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6496
EN0006497,20240612,A008,EQ0032,L012,1058.61,111.22,5.58,3114,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6497
EN0006498,20240313,A017,EQ0060,L009,5597.79,750.23,21.4,320,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6498
EN0006499,20241012,A004,EQ0038,L008,3448.71,403.82,7.3,859,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6499
EN0006500,20240903,A017,EQ0060,L009,4484.32,511.61,14.76,808,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6500
EN0006501,20240506,A004,EQ0015,L008,7068.8,951.64,22.13,2816,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6501
EN0006502,20240206,A017,EQ0045,L009,1047.11,162.15,6.14,3408,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6502
EN0006503,20240527,A004,EQ0046,L008,1162.47,144.78,12.07,4129,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6503
EN0006504,20240530,A006,EQ0051,L015,3296.67,466.11,6.36,3277,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6504
EN0006505,20241201,A017,EQ0045,L009,5736.25,686.54,18.51,3760,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6505
EN0006506,20240229,A009,EQ0018,L004,1834.04,323.72,16.96,2069,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6506
EN0006507,20240106,A006,EQ0030,L015,2376.61,261.26,11.78,2887,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6507
EN0006508,20240311,A013,EQ0020,L013,5828.25,760.27,19.77,3363,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6508
EN0006509,20240328,A004,EQ0029,L008,9298.29,1308.7,23.44,1911,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6509
EN0006510,20240414,A008,EQ0032,L012,2631.81,288.44,18.18,4094,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6510
EN0006511,20241229,A012,EQ0044,L017,4915.43,639.0,23.47,711,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6511
EN0006512,20240302,A008,EQ0011,L012,6060.25,1082.53,12.77,1018,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6512
EN0006513,20240319,A017,EQ0060,L009,2761.23,391.1,10.89,1122,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6513
EN0006514,20240814,A005,EQ0021,L008,3639.74,541.46,7.98,3259,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6514
EN0006515,20240930,A010,EQ0023,L002,3180.91,488.92,18.48,3770,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6515
EN0006516,20240922,A010,EQ0033,L002,2398.99,367.68,23.19,2902,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6516
EN0006517,20240201,A004,EQ0017,L008,4567.94,805.6,11.32,932,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6517
EN0006518,20241213,A004,EQ0026,L008,3183.03,332.68,10.99,1076,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6518
EN0006519,20240129,A004,EQ0029,L008,1830.02,269.9,5.67,1122,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6519
EN0006520,20241118,A004,EQ0003,L008,4732.34,549.13,20.99,2301,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6520
EN0006521,20240506,A004,EQ0015,L008,4600.26,694.35,9.59,298,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6521
EN0006522,20240929,A004,EQ0002,L008,724.22,102.7,4.87,243,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6522
EN0006523,20240726,A017,EQ0004,L009,1403.47,185.12,12.59,3392,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6523
EN0006524,20240117,A009,EQ0059,L004,6887.43,1017.12,13.53,3377,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6524
EN0006525,20240829,A005,EQ0058,L008,9612.39,1266.36,19.9,2976,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6525
EN0006526,20241110,A006,EQ0030,L015,4619.43,699.44,18.47,1384,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6526
EN0006527,20240410,A004,EQ0022,L008,1995.7,223.06,20.66,920,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6527
EN0006528,20241105,A017,EQ0037,L009,4584.13,438.88,18.71,2143,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6528
EN0006529,20240526,A017,EQ0031,L009,448.73,46.11,5.02,3336,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6529
EN0006530,20241219,A004,EQ0053,L008,6209.74,827.02,19.93,3388,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6530
EN0006531,20241214,A004,EQ0007,L008,7826.22,819.13,17.52,2588,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6531
EN0006532,20240410,A005,EQ0058,L008,3649.53,426.58,16.47,812,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6532
EN0006533,20240218,A017,EQ0045,L009,6158.09,1038.12,16.59,2642,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6533
EN0006534,20240219,A017,EQ0057,L009,3325.4,587.43,13.64,1381,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6534
EN0006535,20240101,A004,EQ0029,L008,6849.7,1223.43,19.53,4187,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6535
EN0006536,20240307,A012,EQ0044,L017,2740.34,327.75,9.71,3109,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6536
EN0006537,20240616,A008,EQ0011,L012,3695.97,399.1,10.01,4162,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6537
EN0006538,20241018,A004,EQ0047,L008,1682.02,296.85,4.78,1563,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6538
EN0006539,20241218,A017,EQ0016,L009,2618.68,423.79,21.86,2151,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6539
EN0006540,20240222,A017,EQ0001,L009,2807.31,322.26,8.98,3477,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6540
EN0006541,20241111,A017,EQ0037,L009,2021.75,278.42,23.95,2321,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6541
EN0006542,20240810,A004,EQ0017,L008,10385.79,1043.47,19.97,3983,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6542
EN0006543,20240406,A010,EQ0052,L002,4231.06,697.92,20.43,3736,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6543
EN0006544,20240112,A017,EQ0013,L009,2379.64,396.12,6.65,348,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6544
EN0006545,20240223,A004,EQ0007,L008,3847.19,506.12,16.2,675,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6545
EN0006546,20240111,A004,EQ0019,L008,2411.92,390.13,6.01,1224,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6546
EN0006547,20240613,A013,EQ0012,L013,707.49,79.63,7.96,1929,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6547
EN0006548,20241216,A005,EQ0054,L008,10208.91,1753.39,23.79,655,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6548
EN0006549,20241226,A010,EQ0052,L002,2567.3,254.76,9.39,2346,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6549
EN0006550,20240113,A017,EQ0037,L009,9060.9,1467.81,18.15,3157,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6550
EN0006551,20241003,A012,EQ0044,L017,5637.36,514.46,14.98,385,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6551
EN0006552,20241116,A010,EQ0014,L002,2482.31,261.09,10.82,153,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6552
EN0006553,20241028,A005,EQ0056,L008,8903.51,978.54,21.57,102,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6553
EN0006554,20240406,A004,EQ0047,L008,7850.31,1196.01,20.84,2728,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6554
EN0006555,20240504,A017,EQ0010,L009,5039.78,457.01,20.35,3298,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6555
EN0006556,20240316,A017,EQ0031,L009,7865.41,1393.93,23.25,2402,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6556
EN0006557,20240422,A008,EQ0040,L012,1432.03,185.42,12.29,3555,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6557
EN0006558,20240217,A004,EQ0007,L008,5388.59,862.51,11.12,1340,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6558
EN0006559,20240106,A010,EQ0014,L002,2796.76,443.64,20.44,2460,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6559
EN0006560,20240906,A017,EQ0004,L009,5258.58,906.5,13.3,1001,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6560
EN0006561,20240714,A004,EQ0019,L008,10837.04,1942.33,22.82,2268,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6561
EN0006562,20240220,A004,EQ0007,L008,1474.82,224.77,4.32,3127,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6562
EN0006563,20240624,A010,EQ0033,L002,5140.32,900.02,14.58,1707,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6563
EN0006564,20240914,A004,EQ0009,L008,1345.24,188.41,5.68,1625,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6564
EN0006565,20240319,A010,EQ0023,L002,8386.57,955.2,22.95,2464,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6565
EN0006566,20241101,A004,EQ0015,L008,3687.63,439.55,12.14,3789,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6566
EN0006567,20240212,A004,EQ0035,L008,2716.95,370.44,21.5,4079,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6567
EN0006568,20241009,A004,EQ0025,L008,3567.5,579.42,13.32,158,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6568
EN0006569,20240825,A017,EQ0024,L009,3720.94,476.34,19.71,2920,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6569
EN0006570,20240524,A004,EQ0029,L008,976.44,171.03,10.18,395,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6570
EN0006571,20240623,A004,EQ0046,L008,3774.04,552.82,10.18,1123,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6571
EN0006572,20241109,A017,EQ0045,L009,3000.05,469.62,20.03,1307,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6572
EN0006573,20240909,A004,EQ0015,L008,1205.8,129.97,4.74,1234,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6573
EN0006574,20240711,A010,EQ0052,L002,684.68,76.04,8.12,1259,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6574
EN0006575,20240306,A017,EQ0005,L009,2849.18,433.91,6.94,2931,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6575
EN0006576,20240712,A010,EQ0034,L002,2361.47,255.27,17.58,4101,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6576
EN0006577,20240124,A004,EQ0048,L008,4562.47,634.24,12.85,1635,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6577
EN0006578,20240106,A004,EQ0046,L008,6513.18,1098.68,21.34,3399,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6578
EN0006579,20240302,A005,EQ0054,L008,6180.98,689.09,12.13,3075,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6579
EN0006580,20240415,A004,EQ0022,L008,4422.78,666.36,20.57,250,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6580
EN0006581,20240915,A004,EQ0050,L008,2359.7,409.22,9.67,404,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6581
EN0006582,20240412,A010,EQ0055,L002,1456.79,233.67,13.67,356,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6582
EN0006583,20240102,A017,EQ0027,L009,3390.33,600.26,13.61,1206,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6583
EN0006584,20240721,A008,EQ0032,L012,6779.65,1215.26,18.31,1277,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6584
EN0006585,20240828,A017,EQ0027,L009,6038.26,742.19,18.48,1693,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6585
EN0006586,20241017,A005,EQ0021,L008,2968.54,395.29,11.07,321,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6586
EN0006587,20240603,A004,EQ0019,L008,7440.7,991.93,17.26,2213,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6587
EN0006588,20240813,A017,EQ0013,L009,1302.03,210.59,13.25,405,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6588
EN0006589,20241123,A004,EQ0029,L008,9559.63,942.9,19.44,1967,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6589
EN0006590,20241226,A005,EQ0058,L008,11846.22,1773.03,23.05,2605,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6590
EN0006591,20240717,A004,EQ0003,L008,2509.54,294.13,8.29,2810,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6591
EN0006592,20240608,A004,EQ0009,L008,2586.63,396.73,15.74,2891,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6592
EN0006593,20241006,A005,EQ0041,L008,9118.85,1614.44,22.05,917,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6593
EN0006594,20241026,A017,EQ0045,L009,4244.0,421.25,17.35,4094,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6594
EN0006595,20240724,A012,EQ0043,L017,1557.77,177.15,4.84,1905,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6595
EN0006596,20241215,A017,EQ0016,L009,5202.23,514.57,12.15,3912,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6596
EN0006597,20240806,A004,EQ0050,L008,2936.62,390.66,10.36,220,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6597
EN0006598,20240401,A017,EQ0001,L009,3808.83,503.73,22.09,1862,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6598
EN0006599,20240325,A008,EQ0039,L012,7246.65,724.15,14.85,3274,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6599
EN0006600,20240203,A009,EQ0059,L004,883.02,129.42,7.81,723,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6600
EN0006601,20240512,A008,EQ0011,L012,3787.27,606.98,13.84,1588,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6601
EN0006602,20240225,A017,EQ0060,L009,4519.41,732.89,16.98,3066,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6602
EN0006603,20241026,A010,EQ0052,L002,3445.49,334.42,11.58,492,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6603
EN0006604,20240216,A009,EQ0018,L004,1929.11,303.89,6.91,4048,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6604
EN0006605,20241225,A010,EQ0023,L002,1897.76,289.16,12.21,2071,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6605
EN0006606,20241130,A017,EQ0016,L009,1181.52,156.62,6.33,191,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6606
EN0006607,20240523,A008,EQ0039,L012,6805.56,830.81,21.54,3459,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6607
EN0006608,20240511,A004,EQ0048,L008,1436.7,203.91,15.77,2845,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6608
EN0006609,20240707,A017,EQ0013,L009,1158.3,109.36,5.46,924,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6609
EN0006610,20240105,A005,EQ0041,L008,1381.38,246.19,17.03,941,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6610
EN0006611,20240404,A004,EQ0025,L008,2774.0,396.14,12.86,1703,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6611
EN0006612,20240727,A017,EQ0013,L009,1886.59,280.52,8.71,3758,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6612
EN0006613,20240315,A004,EQ0038,L008,2217.6,202.02,7.96,364,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6613
EN0006614,20240706,A005,EQ0028,L008,1580.97,244.27,4.02,3317,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6614
EN0006615,20240726,A008,EQ0040,L012,3743.17,388.04,10.86,630,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6615
EN0006616,20240507,A008,EQ0039,L012,10552.43,1806.49,22.05,3733,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6616
EN0006617,20240126,A004,EQ0019,L008,934.91,99.66,11.22,797,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6617
EN0006618,20240205,A013,EQ0020,L013,5403.93,965.07,18.51,2173,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6618
EN0006619,20240925,A004,EQ0036,L008,1082.2,176.89,4.58,2337,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6619
EN0006620,20240525,A004,EQ0007,L008,7410.69,768.42,15.14,172,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6620
EN0006621,20240209,A017,EQ0001,L009,4699.81,699.37,18.88,2735,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6621
EN0006622,20240809,A005,EQ0006,L008,9582.4,1674.18,21.23,874,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6622
EN0006623,20240123,A004,EQ0036,L008,4082.6,708.62,11.05,3142,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6623
EN0006624,20241221,A012,EQ0044,L017,4034.94,425.08,8.76,1567,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6624
EN0006625,20240317,A010,EQ0055,L002,2162.06,374.75,11.56,1286,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6625
EN0006626,20240527,A004,EQ0047,L008,1417.88,162.17,7.17,2501,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6626
EN0006627,20241123,A008,EQ0032,L012,4075.69,699.96,14.65,2408,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6627
EN0006628,20240810,A012,EQ0043,L017,1586.44,200.05,5.82,845,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6628
EN0006629,20240213,A017,EQ0027,L009,4857.94,696.12,14.73,4120,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6629
EN0006630,20240612,A010,EQ0052,L002,2606.03,270.5,11.81,2893,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6630
EN0006631,20240804,A004,EQ0029,L008,8273.39,1212.26,22.04,345,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6631
EN0006632,20240822,A005,EQ0054,L008,3802.72,496.65,19.28,146,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6632
EN0006633,20240615,A005,EQ0006,L008,2419.22,229.7,6.65,4147,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6633
EN0006634,20240427,A017,EQ0024,L009,5074.81,635.8,22.77,3823,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6634
EN0006635,20240815,A004,EQ0026,L008,7958.88,944.48,20.28,2354,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6635
EN0006636,20240320,A010,EQ0023,L002,3883.32,447.15,19.3,3928,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6636
EN0006637,20240526,A004,EQ0050,L008,1458.66,171.48,10.05,3096,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6637
EN0006638,20240903,A017,EQ0024,L009,5037.99,458.01,17.0,2659,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6638
EN0006639,20240621,A017,EQ0057,L009,2750.91,406.35,15.2,1503,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6639
EN0006640,20240101,A017,EQ0024,L009,1320.02,153.68,5.04,423,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6640
EN0006641,20241224,A008,EQ0011,L012,2104.32,294.4,19.4,991,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6641
EN0006642,20240407,A005,EQ0058,L008,10300.0,1233.56,23.73,2290,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6642
EN0006643,20240422,A004,EQ0042,L008,3476.37,577.53,9.83,2795,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6643
EN0006644,20240105,A017,EQ0031,L009,2637.89,314.18,14.32,2184,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6644
EN0006645,20240306,A017,EQ0031,L009,5138.22,551.97,19.66,603,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6645
EN0006646,20240210,A004,EQ0025,L008,10811.03,1269.69,22.12,3705,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6646
EN0006647,20240112,A017,EQ0057,L009,850.18,152.14,4.08,3385,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6647
EN0006648,20240107,A010,EQ0052,L002,3046.09,362.0,16.12,1017,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6648
EN0006649,20240819,A005,EQ0028,L008,4697.35,620.69,17.84,3627,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6649
EN0006650,20240125,A012,EQ0043,L017,6372.59,1140.89,15.49,1030,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6650
EN0006651,20240215,A010,EQ0014,L002,3166.42,566.62,11.2,3276,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6651
EN0006652,20240416,A004,EQ0025,L008,3849.27,400.05,14.47,1805,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6652
EN0006653,20241111,A004,EQ0003,L008,3016.7,329.46,11.14,3010,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6653
EN0006654,20240108,A013,EQ0020,L013,6291.22,1019.13,22.54,3643,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6654
EN0006655,20240811,A004,EQ0046,L008,4583.84,798.41,19.83,1966,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6655
EN0006656,20240519,A004,EQ0022,L008,2376.93,387.43,16.12,1217,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6656
EN0006657,20241017,A012,EQ0044,L017,3026.08,281.33,11.49,1687,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6657
EN0006658,20241113,A017,EQ0060,L009,2379.85,247.91,8.47,3082,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6658
EN0006659,20240916,A005,EQ0056,L008,3491.48,557.87,9.52,2443,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6659
EN0006660,20241204,A004,EQ0022,L008,5517.48,784.98,12.15,1708,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6660
EN0006661,20241002,A017,EQ0004,L009,6285.07,637.93,12.47,1084,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6661
EN0006662,20240813,A010,EQ0055,L002,1646.29,217.02,9.47,3019,Tarde,training_fact_energia_export.csv,2026-06-23T00:00:00,6662
EN0006663,20241225,A009,EQ0059,L004,4836.34,735.25,9.46,1202,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6663
EN0006664,20240124,A017,EQ0057,L009,2116.21,319.87,14.9,2997,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6664
EN0006665,20240805,A013,EQ0012,L013,8966.92,943.2,19.33,1905,Día,training_fact_energia_export.csv,2026-06-23T00:00:00,6665
EN0006666,20240320,A017,EQ0005,L009,1832.81,207.19,9.65,190,Noche,training_fact_energia_export.csv,2026-06-23T00:00:00,6666
