IncidentID,DateKey,AreaID,EquipmentID,LocationID,Severity,IncidentType,CorrectiveActionStatus,DaysOpen,LostTimeFlag,RiskCategory,_SourceFile,_ExportedAt,_LegacyRowNumber
IN00364,20240321,A006,EQ0001,L001,Alta,Condición insegura,Abierta,17,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,364
IN00365,20240214,A006,EQ0017,L001,Baja,Ambiental,Cerrada,0,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,365
IN00366,20240826,A002,EQ0014,L006,Alta,Condición insegura,Abierta,63,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,366
IN00367,20241208,A005,EQ0033,L004,Media,Condición insegura,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,367
IN00368,20240324,A001,EQ0038,L006,Media,Lesión menor,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,368
IN00369,20240210,A004,EQ0039,L006,Baja,Condición insegura,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,369
IN00370,20240310,A005,EQ0025,L004,Media,Condición insegura,Abierta,65,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,370
IN00371,20240418,A003,EQ0012,L006,Media,Lesión menor,Abierta,49,True,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,371
IN00372,20240514,A002,EQ0034,L006,Baja,Lesión menor,En progreso,45,True,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,372
IN00373,20240419,A005,EQ0024,L004,Alta,Casi accidente,Cerrada,0,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,373
IN00374,20240207,A005,EQ0020,L004,Alta,Casi accidente,En progreso,48,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,374
IN00375,20241002,A006,EQ0019,L001,Baja,Casi accidente,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,375
IN00376,20240116,A001,EQ0018,L006,Media,Casi accidente,Abierta,42,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,376
IN00377,20240427,A003,EQ0035,L006,Media,Casi accidente,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,377
IN00378,20241007,A001,EQ0023,L006,Alta,Ambiental,Cerrada,0,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,378
IN00379,20240808,A003,EQ0036,L006,Baja,Condición insegura,Cerrada,0,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,379
IN00380,20240304,A002,EQ0034,L006,Media,Lesión menor,Cerrada,0,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,380
IN00381,20240213,A003,EQ0012,L006,Baja,Daño equipo,Abierta,74,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,381
IN00382,20240811,A001,EQ0038,L006,Alta,Ambiental,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,382
IN00383,20240104,A002,EQ0014,L006,Baja,Condición insegura,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,383
IN00384,20240421,A004,EQ0022,L006,Alta,Daño equipo,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,384
IN00385,20241103,A001,EQ0038,L006,Media,Ambiental,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,385
IN00386,20240429,A004,EQ0039,L006,Alta,Lesión menor,Cerrada,0,True,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,386
IN00387,20240505,A006,EQ0006,L001,Baja,Casi accidente,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,387
IN00388,20240227,A005,EQ0032,L004,Media,Daño equipo,Abierta,89,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,388
IN00389,20240613,A002,EQ0021,L006,Alta,Ambiental,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,389
IN00390,20240325,A005,EQ0032,L004,Baja,Condición insegura,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,390
IN00391,20240108,A003,EQ0035,L006,Media,Condición insegura,En progreso,65,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,391
IN00392,20240728,A001,EQ0038,L006,Baja,Ambiental,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,392
IN00393,20240106,A002,EQ0005,L006,Media,Ambiental,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,393
IN00394,20240803,A006,EQ0006,L001,Alta,Condición insegura,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,394
IN00395,20240314,A001,EQ0027,L006,Baja,Ambiental,Cerrada,0,True,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,395
IN00396,20240414,A003,EQ0002,L006,Media,Lesión menor,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,396
IN00397,20240131,A005,EQ0025,L004,Alta,Casi accidente,Abierta,89,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,397
IN00398,20240317,A002,EQ0005,L006,Baja,Ambiental,Cerrada,0,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,398
IN00399,20240512,A003,EQ0029,L006,Baja,Condición insegura,En progreso,79,True,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,399
IN00400,20240505,A001,EQ0023,L006,Media,Lesión menor,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,400
IN00401,20241225,A003,EQ0037,L006,Baja,Daño equipo,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,401
IN00402,20240202,A003,EQ0035,L006,Alta,Daño equipo,En progreso,7,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,402
IN00403,20240625,A003,EQ0013,L006,Media,Ambiental,En progreso,39,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,403
IN00404,20240712,A004,EQ0003,L006,Baja,Ambiental,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,404
IN00405,20241224,A001,EQ0023,L006,Baja,Casi accidente,Cerrada,0,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,405
IN00406,20241028,A002,EQ0021,L006,Alta,Ambiental,Abierta,80,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,406
IN00407,20240813,A006,EQ0017,L001,Baja,Daño equipo,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,407
IN00408,20240818,A003,EQ0026,L006,Baja,Condición insegura,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,408
IN00409,20241125,A006,EQ0028,L001,Alta,Lesión menor,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,409
IN00410,20240109,A005,EQ0025,L004,Media,Condición insegura,Abierta,40,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,410
IN00411,20241016,A004,EQ0039,L006,Baja,Lesión menor,Abierta,3,True,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,411
IN00412,20240409,A003,EQ0012,L006,Media,Lesión menor,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,412
IN00413,20240818,A002,EQ0021,L006,Media,Ambiental,En progreso,9,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,413
IN00414,20240621,A005,EQ0010,L004,Baja,Daño equipo,Abierta,55,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,414
IN00415,20240618,A001,EQ0027,L006,Alta,Ambiental,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,415
IN00416,20241129,A006,EQ0001,L001,Baja,Casi accidente,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,416
IN00417,20241118,A005,EQ0025,L004,Baja,Ambiental,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,417
IN00418,20240303,A005,EQ0007,L004,Media,Condición insegura,En progreso,78,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,418
IN00419,20240524,A006,EQ0001,L001,Baja,Lesión menor,En progreso,74,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,419
IN00420,20240128,A006,EQ0001,L001,Baja,Lesión menor,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,420
IN00421,20240327,A001,EQ0027,L006,Media,Casi accidente,En progreso,80,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,421
IN00422,20240712,A005,EQ0020,L004,Baja,Lesión menor,Cerrada,0,True,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,422
IN00423,20240326,A005,EQ0024,L004,Alta,Ambiental,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,423
IN00424,20240723,A001,EQ0027,L006,Baja,Lesión menor,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,424
IN00425,20240725,A004,EQ0008,L006,Alta,Lesión menor,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,425
IN00426,20241225,A005,EQ0025,L004,Media,Ambiental,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,426
IN00427,20241001,A006,EQ0019,L001,Media,Ambiental,Abierta,30,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,427
IN00428,20240717,A003,EQ0029,L006,Media,Casi accidente,Abierta,84,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,428
IN00429,20240219,A005,EQ0020,L004,Baja,Casi accidente,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,429
IN00430,20240107,A003,EQ0004,L006,Baja,Ambiental,Cerrada,0,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,430
IN00431,20241019,A006,EQ0006,L001,Baja,Lesión menor,Abierta,64,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,431
IN00432,20240901,A001,EQ0023,L006,Media,Ambiental,En progreso,20,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,432
IN00433,20241124,A006,EQ0001,L001,Baja,Ambiental,Cerrada,0,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,433
IN00434,20240316,A003,EQ0009,L006,Alta,Condición insegura,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,434
IN00435,20240717,A003,EQ0037,L006,Baja,Condición insegura,Cerrada,0,True,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,435
IN00436,20241024,A003,EQ0026,L006,Media,Lesión menor,Cerrada,0,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,436
IN00437,20240508,A002,EQ0034,L006,Baja,Condición insegura,Cerrada,0,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,437
IN00438,20240610,A005,EQ0033,L004,Baja,Lesión menor,Abierta,55,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,438
IN00439,20241012,A005,EQ0033,L004,Baja,Lesión menor,En progreso,4,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,439
IN00440,20241111,A003,EQ0026,L006,Media,Lesión menor,En progreso,42,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,440
IN00441,20240625,A004,EQ0022,L006,Media,Daño equipo,Cerrada,0,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,441
IN00442,20240305,A004,EQ0016,L006,Media,Casi accidente,En progreso,24,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,442
IN00443,20241112,A006,EQ0028,L001,Baja,Lesión menor,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,443
IN00444,20240806,A004,EQ0016,L006,Baja,Casi accidente,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,444
IN00445,20240610,A003,EQ0026,L006,Baja,Ambiental,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,445
IN00446,20240914,A001,EQ0023,L006,Media,Casi accidente,Abierta,77,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,446
IN00447,20240516,A003,EQ0013,L006,Baja,Lesión menor,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,447
IN00448,20240116,A003,EQ0036,L006,Media,Daño equipo,Cerrada,0,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,448
IN00449,20240721,A001,EQ0038,L006,Media,Lesión menor,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,449
IN00450,20240622,A001,EQ0027,L006,Media,Ambiental,En progreso,15,True,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,450
IN00451,20241206,A004,EQ0016,L006,Baja,Casi accidente,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,451
IN00452,20240905,A003,EQ0004,L006,Media,Condición insegura,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,452
IN00453,20241203,A006,EQ0030,L001,Baja,Casi accidente,En progreso,62,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,453
IN00454,20240816,A005,EQ0032,L004,Baja,Condición insegura,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,454
IN00455,20240526,A005,EQ0024,L004,Baja,Ambiental,Abierta,48,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,455
IN00456,20240208,A004,EQ0003,L006,Baja,Ambiental,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,456
IN00457,20241116,A003,EQ0035,L006,Baja,Condición insegura,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,457
IN00458,20240113,A001,EQ0015,L006,Baja,Daño equipo,Abierta,72,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,458
IN00459,20241218,A004,EQ0003,L006,Media,Condición insegura,Cerrada,0,True,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,459
IN00460,20240320,A004,EQ0016,L006,Media,Lesión menor,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,460
IN00461,20240808,A002,EQ0021,L006,Media,Condición insegura,Cerrada,0,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,461
IN00462,20240328,A005,EQ0025,L004,Alta,Daño equipo,Abierta,25,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,462
IN00463,20240621,A004,EQ0039,L006,Media,Ambiental,Abierta,9,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,463
IN00464,20240806,A002,EQ0034,L006,Baja,Daño equipo,En progreso,60,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,464
IN00465,20241001,A003,EQ0009,L006,Baja,Lesión menor,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,465
IN00466,20240109,A003,EQ0012,L006,Baja,Lesión menor,Abierta,21,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,466
IN00467,20241217,A001,EQ0040,L006,Alta,Casi accidente,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,467
IN00468,20240409,A003,EQ0026,L006,Media,Ambiental,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,468
IN00469,20240914,A002,EQ0034,L006,Baja,Ambiental,En progreso,66,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,469
IN00470,20240326,A005,EQ0024,L004,Baja,Casi accidente,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,470
IN00471,20241220,A002,EQ0014,L006,Baja,Casi accidente,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,471
IN00472,20241102,A005,EQ0025,L004,Media,Casi accidente,En progreso,55,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,472
IN00473,20240223,A005,EQ0033,L004,Media,Daño equipo,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,473
IN00474,20240509,A006,EQ0001,L001,Media,Ambiental,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,474
IN00475,20240603,A003,EQ0004,L006,Baja,Lesión menor,Abierta,40,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,475
IN00476,20240920,A002,EQ0021,L006,Media,Ambiental,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,476
IN00477,20241128,A001,EQ0040,L006,Media,Ambiental,En progreso,74,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,477
IN00478,20241028,A001,EQ0038,L006,Baja,Lesión menor,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,478
IN00479,20240421,A004,EQ0016,L006,Media,Casi accidente,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,479
IN00480,20240916,A005,EQ0010,L004,Media,Casi accidente,En progreso,21,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,480
IN00481,20241125,A001,EQ0015,L006,Baja,Casi accidente,Cerrada,0,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,481
IN00482,20240211,A005,EQ0032,L004,Media,Lesión menor,Abierta,70,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,482
IN00483,20240318,A003,EQ0029,L006,Baja,Daño equipo,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,483
IN00484,20240927,A003,EQ0029,L006,Alta,Daño equipo,Cerrada,0,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,484
IN00485,20240519,A001,EQ0027,L006,Baja,Condición insegura,En progreso,60,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,485
IN00486,20241106,A001,EQ0040,L006,Baja,Daño equipo,En progreso,43,True,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,486
IN00487,20241113,A003,EQ0036,L006,Baja,Lesión menor,Cerrada,0,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,487
IN00488,20240517,A003,EQ0013,L006,Baja,Ambiental,Cerrada,0,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,488
IN00489,20241230,A005,EQ0032,L004,Baja,Ambiental,Abierta,49,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,489
IN00490,20241120,A003,EQ0035,L006,Alta,Lesión menor,En progreso,74,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,490
IN00491,20240409,A003,EQ0037,L006,Media,Ambiental,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,491
IN00492,20240909,A003,EQ0012,L006,Alta,Condición insegura,Cerrada,0,True,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,492
IN00493,20240609,A001,EQ0015,L006,Baja,Condición insegura,En progreso,37,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,493
IN00494,20240916,A006,EQ0019,L001,Baja,Casi accidente,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,494
IN00495,20240707,A002,EQ0021,L006,Media,Daño equipo,En progreso,80,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,495
IN00496,20240718,A005,EQ0020,L004,Media,Ambiental,En progreso,88,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,496
IN00497,20240727,A003,EQ0037,L006,Media,Daño equipo,Abierta,54,False,Ambiente,training_fact_incidentes_export.csv,2026-06-23T00:00:00,497
IN00498,20240520,A003,EQ0029,L006,Baja,Condición insegura,En progreso,43,False,Seguridad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,498
IN00499,20240717,A006,EQ0017,L001,Baja,Condición insegura,Abierta,16,False,Operación,training_fact_incidentes_export.csv,2026-06-23T00:00:00,499
IN00500,20240427,A005,EQ0010,L004,Baja,Lesión menor,Cerrada,0,False,Calidad,training_fact_incidentes_export.csv,2026-06-23T00:00:00,500
