MaintenanceID,DateKey,EquipmentID,AreaID,WorkTypeID,PriorityID,FailureMode,SystemCategory,DowntimeHours,RepairHours,MaintenanceCost,PlannedFlag,_SourceFile,_ExportedAt,_LegacyRowNumber,EquipmentName_Source
MT001014,20240401,EQ0044,A012,WT1,P4,Falla de sello mecánico,Bombas,1.46,0.8,2828.11,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1014,Bomba de pulpa Sintético 0044
MT001015,20240128,EQ0023,A010,WT2,P1,Falla de sello mecánico,Seguridad,1.58,1.46,3698.95,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1015,Filtro Sintético 0023
MT001016,20240927,EQ0010,A017,WT2,P3,Pérdida de comunicación PLC,Control,11.67,9.51,9348.29,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1016,Switch industrial Sintético 0010
MT001017,20240830,EQ0026,A004,WT2,P2,Alta vibración,Hidráulico,6.4,4.05,4524.66,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1017,Pala eléctrica Sintético 0026
MT001018,20240521,EQ0045,A017,WT1,P3,Pérdida de comunicación PLC,Control,2.85,2.45,6400.91,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1018,RTU Sintético 0045
MT001019,20240528,EQ0025,A004,WT1,P3,Falla de instrumentación,Eléctrico,2.09,1.93,2300.03,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1019,Bulldozer Sintético 0025
MT001020,20240212,EQ0011,A008,WT1,P3,Alta vibración,Molienda,5.15,4.71,8404.74,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1020,Molino de bolas Sintético 0011
MT001021,20240826,EQ0003,A004,WT2,P1,Falla de pala,Eléctrico,7.78,4.96,17989.96,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1021,Cargador frontal Sintético 0003
MT001022,20240421,EQ0053,A004,WT1,P3,Deriva de sensor,Eléctrico,1.03,0.93,1826.39,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1022,Motoniveladora Sintético 0053
MT001023,20240819,EQ0014,A010,WT1,P1,Falla de motor,Instrumentación,1.91,1.49,1843.53,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1023,Espesador Sintético 0014
MT001024,20240119,EQ0042,A004,WT1,P4,Alta vibración,Control,8.58,3.64,5959.28,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1024,Pala hidráulica Sintético 0042
MT001025,20240115,EQ0051,A006,WT1,P3,Corte de correa,Correas,5.14,2.06,5753.3,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1025,Correa transportadora Sintético 0051
MT001026,20240710,EQ0041,A005,WT2,P2,Falla eléctrica,Chancado,8.97,5.45,15702.89,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1026,Chancador primario Sintético 0041
MT001027,20240419,EQ0003,A004,WT1,P2,Alta vibración,Instrumentación,7.04,5.26,16213.06,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1027,Cargador frontal Sintético 0003
MT001028,20240102,,A010,WT2,P4,Desgaste de revestimientos,Seguridad,11.83,10.53,6796.0,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1028,Espesador Sintético 0014
MT001029,20241101,EQ0006,A005,WT2,P3,Falla eléctrica,Chancado,12.05,4.84,15606.53,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1029,Chancador secundario Sintético 0006
MT001030,20240304,,A004,WT2,P3,Falla de pala,Hidráulico,6.98,3.73,14075.59,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1030,Pala eléctrica Sintético 0026
MT001031,20240913,EQ0052,A010,WT1,P3,Deriva de sensor,Mecánico,4.73,3.82,10198.06,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1031,Sistema de relaves Sintético 0052
MT001032,20241230,EQ0003,A004,WT1,P4,Alta vibración,Instrumentación,1.06,0.62,2241.87,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1032,Cargador frontal Sintético 0003
MT001033,20240520,EQ0026,A004,WT1,P2,Falla de pala,Control,4.26,3.08,8366.8,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1033,Pala eléctrica Sintético 0026
MT001034,20241210,EQ0021,A005,WT1,P4,Falla de transmisión,Instrumentación,4.83,2.93,3911.2,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1034,Alimentador Sintético 0021
MT001035,20240226,EQ0035,A004,WT2,P2,Alta vibración,Control,14.35,7.15,16274.18,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1035,Perforadora Sintético 0035
MT001036,20240808,EQ0002,A004,WT1,P3,Falla de transmisión,Hidráulico,2.09,0.87,4833.36,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1036,Camión CAEX Sintético 0002
MT001037,20241124,EQ0038,A004,WT1,P3,Falla de bomba de pulpa,Seguridad,2.77,1.9,1975.9,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1037,Camión aljibe Sintético 0038
MT001038,20241226,EQ0001,A017,WT2,P4,Deriva de sensor,Control,5.53,2.68,6708.69,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1038,PLC Sintético 0001
MT001039,20240415,EQ0025,A004,WT2,P4,Falla de sello mecánico,Instrumentación,2.78,1.17,2397.82,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1039,Bulldozer Sintético 0025
MT001040,20240618,EQ0011,A008,WT2,P4,Desgaste de revestimientos,Molienda,3.68,2.05,3785.58,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1040,Molino de bolas Sintético 0011
MT001041,20240817,EQ0021,A005,WT1,P3,Fuga hidráulica,Energía,3.21,2.91,6410.73,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1041,Alimentador Sintético 0021
MT001042,20240625,EQ0041,A005,WT1,P3,Falla eléctrica,Chancado,1.46,1.02,2600.72,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1042,Chancador primario Sintético 0041
MT001043,20240701,EQ0052,A010,WT1,P2,Falla de motor,Instrumentación,2.25,1.16,1037.8,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1043,Sistema de relaves Sintético 0052
MT001044,20240611,EQ0015,A004,WT1,P2,Desalineamiento de correa,Seguridad,2.34,1.71,5313.86,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1044,Cargador frontal Sintético 0015
MT001045,20240218,EQ0023,A010,WT2,P3,Alta vibración,Mecánico,1.51,1.24,2234.43,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1045,Filtro Sintético 0023
MT001046,20240114,EQ0055,A010,WT2,P1,Bloqueo de chancador,Seguridad,2.42,2.1,4184.1,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1046,Espesador Sintético 0055
MT001047,20241201,EQ0059,A009,WT2,P2,Trip de variador,Mecánico,24.55,23.19,40733.33,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1047,Celda de flotación Sintético 0059
MT001048,20240505,EQ0034,A010,WT1,P2,Bloqueo de chancador,Mecánico,3.84,2.81,2260.67,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1048,Filtro Sintético 0034
MT001049,20240723,EQ0031,A017,WT2,P4,Desgaste de neumáticos,Instrumentación,7.75,4.86,16926.76,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1049,Sensor de vibración Sintético 0031
MT001050,20240711,EQ0027,A017,WT1,P1,Deriva de sensor,Control,3.69,2.83,6590.33,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1050,Sistema de control distribuido Sintético 0027
MT001051,20240207,EQ0057,A017,WT1,P2,Pérdida de comunicación PLC,Control,1.91,0.84,1814.54,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1051,Sistema de control distribuido Sintético 0057
MT001052,20240707,EQ0026,A004,WT1,P4,Falla de pala,Mecánico,4.98,3.99,3072.04,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1052,Pala eléctrica Sintético 0026
MT001053,20241019,EQ0024,A017,WT1,P3,Deriva de sensor,Control,6.22,3.35,14852.66,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1053,Servidor Historiador Sintético 0024
MT001054,20240704,EQ0027,A017,WT1,P2,Falla de instrumentación,Control,3.06,2.33,6967.32,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1054,Sistema de control distribuido Sintético 0027
MT001055,20240921,EQ0052,A010,WT1,P1,Sobrecalentamiento,Seguridad,4.14,2.68,7706.29,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1055,Sistema de relaves Sintético 0052
MT001056,20240510,EQ0013,A017,WT1,P3,Deriva de sensor,Control,1.21,0.63,1807.96,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1056,Servidor Historiador Sintético 0013
MT001057,20241031,EQ0001,A017,WT1,P3,Deriva de sensor,Control,5.85,4.79,9389.36,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1057,PLC Sintético 0001
MT001058,20240919,,A004,WT1,P1,Fuga hidráulica,Hidráulico,3.83,3.37,5407.35,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1058,Pala eléctrica Sintético 0026
MT001059,20240723,EQ0030,A006,WT2,P3,Desalineamiento de correa,Correas,16.19,11.42,34469.46,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1059,Correa transportadora Sintético 0030
MT001060,20241213,EQ0001,A017,WT1,P4,Deriva de sensor,Control,2.59,2.22,4895.11,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1060,PLC Sintético 0001
MT001061,20240202,EQ0034,A010,WT1,P3,Desgaste de neumáticos,Seguridad,3.14,2.69,1836.2,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1061,Filtro Sintético 0034
MT001062,20241019,EQ0025,A004,WT2,P2,Falla eléctrica,Eléctrico,8.73,4.53,9506.9,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1062,Bulldozer Sintético 0025
MT001063,20240714,EQ0039,A008,WT2,P3,Alta vibración,Molienda,12.32,8.97,22961.05,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1063,Molino SAG Sintético 0039
MT001064,20240428,EQ0023,A010,WT2,P1,Corte de correa,Mecánico,2.37,2.24,5627.34,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1064,Filtro Sintético 0023
MT001065,20241017,EQ0002,A004,WT1,P2,Desgaste de neumáticos,Mecánico,5.7,2.54,15936.61,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1065,Camión CAEX Sintético 0002
MT001066,20240414,EQ0003,A004,WT1,P3,Falla de instrumentación,Mecánico,7.54,5.65,10695.7,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1066,Cargador frontal Sintético 0003
MT001067,20240904,EQ0035,A004,WT2,P4,Alta vibración,Hidráulico,5.83,3.44,11369.5,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1067,Perforadora Sintético 0035
MT001068,20241119,EQ0037,A017,WT1,P2,Deriva de sensor,Control,2.8,1.68,5221.25,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1068,Servidor SCADA Sintético 0037
MT001069,20240729,EQ0015,A004,WT1,P3,Obstrucción de chute,Mecánico,6.41,2.66,11787.37,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1069,Cargador frontal Sintético 0015
MT001070,20240320,EQ0048,A004,WT2,P3,Fuga hidráulica,Mecánico,24.51,13.24,56268.73,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1070,Pala eléctrica Sintético 0048
MT001071,20240914,EQ0027,A017,WT2,P3,Falla de instrumentación,Control,2.78,2.41,4588.46,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1071,Sistema de control distribuido Sintético 0027
MT001072,20240212,EQ0012,A013,WT2,P2,Baja presión,Eléctrico,7.36,3.05,10737.54,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1072,Medidor de energía Sintético 0012
MT001073,20240309,EQ0026,A004,WT2,P1,Fuga hidráulica,Mecánico,1.71,0.95,3243.35,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1073,Pala eléctrica Sintético 0026
MT001074,20240407,EQ0028,A005,WT2,P3,Bloqueo de chancador,Eléctrico,3.91,3.69,8520.96,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1074,Harnero Sintético 0028
MT001075,20240423,EQ0007,A004,WT1,P4,Desgaste de neumáticos,Neumáticos,4.58,2.12,11084.61,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1075,Camión CAEX Sintético 0007
MT001076,20240715,EQ0055,A010,WT1,P4,Baja presión,Mecánico,2.93,2.39,1430.15,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1076,Espesador Sintético 0055
MT001077,20240813,EQ0023,A010,WT2,P3,Falla eléctrica,Eléctrico,10.14,9.6,5998.51,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1077,Filtro Sintético 0023
MT001078,20240103,EQ0054,A005,WT1,P4,Alta vibración,Chancado,5.07,4.5,10513.92,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1078,Chancador primario Sintético 0054
MT001079,20241115,EQ0018,A009,WT2,P2,Baja presión,Eléctrico,6.66,5.78,9552.17,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1079,Celda de flotación Sintético 0018
MT001080,20240312,EQ0016,A017,WT2,P1,Falla de instrumentación,Control,13.7,12.99,32579.23,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1080,Switch industrial Sintético 0016
MT001081,20241207,EQ0011,A008,WT2,P2,Alta vibración,Molienda,15.89,8.51,13887.95,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1081,Molino de bolas Sintético 0011
MT001082,20240403,EQ0014,A010,WT1,P3,Pérdida de comunicación PLC,Energía,2.59,2.41,4745.07,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1082,Espesador Sintético 0014
MT001083,20241231,EQ0041,A005,WT2,P3,Alta vibración,Chancado,4.22,2.9,5338.85,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1083,Chancador primario Sintético 0041
MT001084,20240723,EQ0014,A010,WT2,P4,Falla de motor,Instrumentación,9.02,3.97,4407.23,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1084,Espesador Sintético 0014
MT001085,20241105,EQ0005,A017,WT2,P1,Deriva de sensor,Control,2.57,2.24,2993.41,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1085,PLC Sintético 0005
MT001086,20240923,EQ0036,A004,WT1,P2,Desgaste de revestimientos,Instrumentación,0.58,0.26,480.86,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1086,Sistema dispatch Sintético 0036
MT001087,20240702,EQ0043,A012,WT2,P1,Baja presión,Bombas,3.33,1.6,5021.26,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1087,Bomba de pulpa Sintético 0043
MT001088,20241225,EQ0051,A006,WT2,P2,Corte de correa,Correas,4.6,1.75,9855.15,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1088,Correa transportadora Sintético 0051
MT001089,20240610,EQ0031,A017,WT1,P2,Pérdida de comunicación PLC,Energía,4.6,2.74,10966.3,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1089,Sensor de vibración Sintético 0031
MT001090,20240314,EQ0015,A004,WT2,P2,Sobrecalentamiento,Mecánico,18.67,11.53,28444.58,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1090,Cargador frontal Sintético 0015
MT001091,20240702,EQ0055,A010,WT1,P1,Falla de instrumentación,Instrumentación,6.8,3.59,15378.52,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1091,Espesador Sintético 0055
MT001092,20240912,EQ0039,A008,WT1,P3,Trip de variador,Molienda,2.05,1.74,4417.18,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1092,Molino SAG Sintético 0039
MT001093,20240924,EQ0059,A009,WT1,P2,Falla de sello mecánico,Eléctrico,3.12,2.75,2600.03,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1093,Celda de flotación Sintético 0059
MT001094,20240324,EQ0043,A012,WT1,P1,Falla de bomba de pulpa,Bombas,2.36,1.29,1186.29,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1094,Bomba de pulpa Sintético 0043
MT001095,20241001,EQ0023,A010,WT1,P2,Alta vibración,Mecánico,5.93,4.01,12617.05,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1095,Filtro Sintético 0023
MT001096,20240806,EQ0009,A004,WT2,P4,Falla de motor,Mecánico,8.83,8.1,20085.02,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1096,Camión CAEX Sintético 0009
MT001097,20240323,EQ0039,A008,WT1,P4,Desgaste de revestimientos,Molienda,4.94,2.39,9705.39,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1097,Molino SAG Sintético 0039
MT001098,20240403,EQ0006,A005,WT2,P2,Falla eléctrica,Chancado,4.78,2.41,8160.91,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1098,Chancador secundario Sintético 0006
MT001099,20241015,EQ0050,A004,WT2,P2,Falla de bomba de pulpa,Energía,28.23,16.78,25195.41,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1099,Motoniveladora Sintético 0050
MT001100,20240618,EQ0006,A005,WT2,P3,Alta vibración,Chancado,2.53,1.31,3368.87,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1100,Chancador secundario Sintético 0006
MT001101,20240711,EQ0017,A004,WT1,P4,Falla de pala,Control,1.13,0.45,1277.68,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1101,Pala eléctrica Sintético 0017
MT001102,20240623,EQ0028,A005,WT2,P3,Falla de instrumentación,Eléctrico,16.79,14.98,30298.7,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1102,Harnero Sintético 0028
MT001103,20240806,EQ0057,A017,WT2,P3,Falla de instrumentación,Control,1.71,0.7,957.63,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1103,Sistema de control distribuido Sintético 0057
MT001104,20241216,EQ0016,A017,WT2,P3,Falla de instrumentación,Control,18.72,11.01,24739.17,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1104,Switch industrial Sintético 0016
MT001105,20240830,EQ0022,A004,WT1,P3,Fuga hidráulica,Energía,6.65,2.89,6163.29,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1105,Sistema dispatch Sintético 0022
MT001106,20240404,EQ0022,A004,WT1,P4,Alta vibración,Instrumentación,4.49,2.6,8220.41,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1106,Sistema dispatch Sintético 0022
MT001107,20240706,EQ0008,A017,WT1,P3,Deriva de sensor,Control,1.56,0.69,2119.0,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1107,Servidor SCADA Sintético 0008
MT001108,20241028,EQ0059,A009,WT1,P1,Deriva de sensor,Seguridad,4.95,2.19,8987.51,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1108,Celda de flotación Sintético 0059
MT001109,20241208,EQ0029,A004,WT2,P4,Fuga hidráulica,Hidráulico,5.95,4.44,11894.08,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1109,Pala hidráulica Sintético 0029
MT001110,20240924,EQ0020,A013,WT1,P2,Falla de pala,Instrumentación,1.32,0.83,2564.44,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1110,Medidor de energía Sintético 0020
MT001111,20240621,EQ0045,A017,WT2,P1,Deriva de sensor,Control,6.05,3.24,13619.72,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1111,RTU Sintético 0045
MT001112,20240719,EQ0020,A013,WT2,P3,Bloqueo de chancador,Eléctrico,5.9,5.45,3788.46,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1112,Medidor de energía Sintético 0020
MT001113,20241007,EQ0060,A017,WT2,P4,Falla de instrumentación,Control,6.44,6.01,3934.59,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1113,RTU Sintético 0060
MT001114,20240916,EQ0045,A017,WT1,P3,Falla de instrumentación,Control,4.31,3.15,3898.55,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1114,RTU Sintético 0045
MT001115,20240718,EQ0007,A004,WT1,P1,Desgaste de neumáticos,Hidráulico,1.97,0.98,3822.23,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1115,Camión CAEX Sintético 0007
MT001116,20240510,EQ0057,A017,WT1,P3,Pérdida de comunicación PLC,Control,2.27,2.06,3225.96,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1116,Sistema de control distribuido Sintético 0057
MT001117,20240906,EQ0014,A010,WT1,P3,Desalineamiento de correa,Eléctrico,2.73,1.61,6005.06,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1117,Espesador Sintético 0014
MT001118,20240818,EQ0039,A008,WT1,P2,Desgaste de revestimientos,Molienda,6.26,4.11,14875.99,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1118,Molino SAG Sintético 0039
MT001119,20240829,EQ0003,A004,WT1,P2,Falla de motor,Seguridad,8.86,7.09,9838.03,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1119,Cargador frontal Sintético 0003
MT001120,20240223,EQ0047,A004,WT2,P4,Desgaste de revestimientos,Seguridad,3.04,2.44,7006.84,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1120,Bulldozer Sintético 0047
MT001121,20241223,EQ0052,A010,WT2,P1,Falla de transmisión,Seguridad,5.53,3.55,5230.35,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1121,Sistema de relaves Sintético 0052
MT001122,20241015,EQ0014,A010,WT2,P1,Falla de bomba de pulpa,Mecánico,8.36,5.74,6762.23,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1122,Espesador Sintético 0014
MT001123,20241010,EQ0015,A004,WT1,P3,Desgaste de neumáticos,Instrumentación,0.76,0.71,1372.31,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1123,Cargador frontal Sintético 0015
MT001124,20240502,EQ0012,A013,WT1,P2,Trip de variador,Seguridad,2.44,1.62,2898.05,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1124,Medidor de energía Sintético 0012
MT001125,20240109,EQ0008,A017,WT1,P4,Deriva de sensor,Control,4.69,3.67,9416.84,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1125,Servidor SCADA Sintético 0008
MT001126,20241226,EQ0060,A017,WT1,P3,Deriva de sensor,Control,3.29,1.65,7296.56,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1126,RTU Sintético 0060
MT001127,20240708,EQ0034,A010,WT2,P2,Falla de sello mecánico,Mecánico,2.73,2.0,4266.63,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1127,Filtro Sintético 0034
MT001128,20240608,EQ0058,A005,WT2,P2,Sobrecalentamiento,Seguridad,62.35,30.02,134041.91,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1128,Alimentador Sintético 0058
MT001129,20240303,EQ0006,A005,WT1,P3,Bloqueo de chancador,Chancado,7.22,4.25,7691.85,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1129,Chancador secundario Sintético 0006
MT001130,20241206,EQ0021,A005,WT2,P3,Falla de motor,Seguridad,15.45,9.82,8935.16,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1130,Alimentador Sintético 0021
MT001131,20240708,EQ0046,A004,WT1,P3,Falla de pala,Mecánico,1.83,1.4,2780.14,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1131,Perforadora Sintético 0046
MT001132,20240405,EQ0049,A005,WT2,P3,Alta vibración,Chancado,24.54,10.47,57203.23,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1132,Chancador secundario Sintético 0049
MT001133,20240418,EQ0038,A004,WT1,P4,Trip de variador,Seguridad,3.31,1.45,5482.45,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1133,Camión aljibe Sintético 0038
MT001134,20240416,EQ0017,A004,WT1,P1,Alta vibración,Mecánico,1.04,0.43,1952.47,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1134,Pala eléctrica Sintético 0017
MT001135,20240806,EQ0012,A013,WT1,P2,Desgaste de neumáticos,Eléctrico,3.31,1.98,7381.35,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1135,Medidor de energía Sintético 0012
MT001136,20241020,EQ0004,A017,WT1,P2,Falla de pala,Energía,4.18,2.07,8224.41,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1136,Sensor de vibración Sintético 0004
MT001137,20240622,EQ0054,A005,WT2,P2,Falla eléctrica,Chancado,1.2,0.98,1942.38,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1137,Chancador primario Sintético 0054
MT001138,20241118,EQ0042,A004,WT2,P1,Fuga hidráulica,Hidráulico,2.12,1.8,4314.19,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1138,Pala hidráulica Sintético 0042
MT001139,20240912,EQ0039,A008,WT1,P3,Trip de variador,Molienda,3.81,1.98,4201.84,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1139,Molino SAG Sintético 0039
MT001140,20240627,EQ0033,A010,WT1,P2,Desgaste de revestimientos,Seguridad,1.98,1.45,3142.57,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1140,Sistema de relaves Sintético 0033
MT001141,20241119,EQ0034,A010,WT1,P2,Sobrecalentamiento,Eléctrico,6.76,4.46,14716.12,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1141,Filtro Sintético 0034
MT001142,20240124,EQ0004,A017,WT2,P4,Falla de bomba de pulpa,Mecánico,8.51,4.21,10785.34,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1142,Sensor de vibración Sintético 0004
MT001143,20240305,EQ0015,A004,WT2,P3,Desgaste de revestimientos,Eléctrico,7.42,5.51,15246.48,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1143,Cargador frontal Sintético 0015
MT001144,20240507,EQ0026,A004,WT1,P2,Falla de pala,Mecánico,2.71,2.17,5071.65,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1144,Pala eléctrica Sintético 0026
MT001145,20240201,EQ0025,A004,WT2,P3,Corte de correa,Energía,14.41,12.35,15790.78,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1145,Bulldozer Sintético 0025
MT001146,20241021,EQ0036,A004,WT1,P2,Desgaste de neumáticos,Eléctrico,4.27,2.36,7326.3,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1146,Sistema dispatch Sintético 0036
MT001147,20240804,EQ0023,A010,WT2,P2,Desgaste de revestimientos,Eléctrico,9.55,4.47,12513.65,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1147,Filtro Sintético 0023
MT001148,20240624,EQ0024,A017,WT2,P3,Falla de instrumentación,Control,15.02,13.69,17017.11,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1148,Servidor Historiador Sintético 0024
