WorkOrderID,CreatedDateKey,ClosedDateKey,AreaID,EquipmentID,ServiceID,ResponsibleID,WorkTypeID,PriorityID,StatusID,EstimatedHours,ActualHours,IsCritical,ReworkFlag,SourceSystem
WO002556,20250417,20250419,A005,EQ0023,SV3,R001,WT1,P2,S4,17.44,13.64,True,False,ERP
WO002557,20250227,,A001,EQ0026,SV4,R006,WT3,P4,S2,91.65,274.53,False,False,ERP
WO002558,20250515,20250518,A005,EQ0032,SV4,R024,WT4,P2,S4,10.3,16.84,True,False,CMMS
WO002559,20250325,,A004,EQ0004,SV5,R027,WT1,P4,S2,44.34,33.68,False,False,CMMS
WO002560,20250629,,A004,EQ0029,SV3,R018,WT2,P4,S1,51.77,53.8,False,True,CMMS
WO002561,20250228,,A002,EQ0030,SV3,R003,WT5,P3,S1,56.91,85.43,False,False,CMMS
WO002562,20250308,20250317,A001,EQ0010,SV1,R026,WT2,P4,S4,64.34,70.61,False,False,CMMS
WO002563,20250628,20250630,A003,EQ0022,SV1,R016,WT2,P2,S4,13.3,19.12,True,True,ERP
WO002564,20250210,,A006,EQ0024,SV1,R006,WT2,P2,S3,8.68,6.94,True,False,ServiceDesk
WO002565,20250218,20250221,A004,EQ0008,SV1,R012,WT1,P2,S4,8.68,17.06,True,False,ServiceDesk
WO002566,20250611,,A003,EQ0001,SV2,R005,WT4,P2,S1,21.5,10.86,True,False,ERP
WO002567,20250130,20250201,A006,EQ0014,SV6,R026,WT2,P1,S4,6.63,12.0,True,False,CMMS
WO002568,20250618,20250619,A004,EQ0004,SV2,R026,WT2,P1,S4,6.4,4.3,True,False,CMMS
WO002569,20250213,20250218,A005,EQ0039,SV8,R011,WT2,P3,S4,40.59,38.46,False,False,CMMS
WO002570,20250519,20250524,A003,EQ0031,SV4,R010,WT2,P2,S4,21.51,32.99,True,True,ERP
WO002571,20250327,,A004,EQ0003,SV1,R014,WT1,P1,S2,3.98,4.19,True,False,ServiceDesk
WO002572,20250204,20250211,A006,EQ0038,SV2,R010,WT1,P3,S4,50.59,48.61,False,True,ERP
WO002573,20250421,20250425,A005,EQ0023,SV1,R006,WT2,P4,S4,44.17,26.41,False,False,ERP
WO002574,20250102,,A004,EQ0029,SV2,R010,WT4,P2,S3,17.62,18.91,True,False,ERP
WO002575,20250129,20250222,A005,EQ0021,SV7,R022,WT1,P4,S4,90.35,184.41,False,False,ERP
WO002576,20250518,20250524,A004,EQ0008,SV4,R016,WT5,P3,S4,41.73,42.63,False,False,ServiceDesk
WO002577,20250213,,A005,EQ0021,SV7,R020,WT3,P2,S3,19.59,8.17,True,False,CMMS
WO002578,20250303,20250310,A003,EQ0035,SV7,R001,WT3,P3,S5,64.08,50.71,False,False,ERP
WO002579,20250213,20250216,A005,EQ0021,SV2,R010,WT1,P2,S5,15.55,22.75,True,False,ERP
WO002580,20250313,20250324,A005,EQ0037,SV1,R027,WT1,P3,S4,31.55,81.56,False,False,ServiceDesk
WO002581,20250531,20250608,A006,EQ0019,SV3,R002,WT1,P4,S4,46.39,60.72,False,True,ServiceDesk
WO002582,20250306,20250309,A003,EQ0025,SV5,R016,WT3,P2,S4,21.37,21.88,True,False,CMMS
WO002583,20250625,,A003,EQ0031,SV2,R025,WT6,P3,S2,50.63,42.71,False,False,ServiceDesk
WO002584,20250412,20250430,A003,EQ0033,SV4,R014,WT3,P3,S4,62.27,141.74,False,False,CMMS
WO002585,20250430,,A001,EQ0026,SV5,R004,WT5,P1,S2,5.22,8.74,True,False,ServiceDesk
WO002586,20250504,20250519,A001,EQ0026,SV7,R015,WT2,P4,S4,88.69,113.13,False,True,CMMS
WO002587,20250502,20250507,A003,EQ0033,SV4,R015,WT1,P3,S4,37.36,39.43,False,True,ServiceDesk
WO002588,20250202,,A003,EQ0033,SV1,R002,WT2,P3,S2,63.26,102.24,False,False,CMMS
WO002589,20250311,20250315,A005,EQ0009,SV2,R003,WT2,P3,S4,47.63,31.06,False,False,ERP
WO002590,20250609,20250611,A005,EQ0037,SV8,R014,WT4,P1,S4,6.91,14.38,True,False,ServiceDesk
WO002591,20250421,20250501,A005,EQ0021,SV5,R022,WT3,P4,S4,94.87,74.95,False,False,ServiceDesk
WO002592,20250613,,A005,EQ0011,SV6,R024,WT2,P3,S1,53.35,49.06,False,False,CMMS
WO002593,20250313,20250324,A005,EQ0032,SV6,R018,WT2,P3,S4,50.32,84.83,False,False,ERP
WO002594,20250227,20250309,A005,EQ0017,SV7,R021,WT4,P4,S4,79.45,78.98,False,False,CMMS
WO002595,20250121,,A002,EQ0030,SV4,R016,WT2,P1,S1,3.04,1.63,True,True,ERP
WO002596,20250126,,A001,EQ0028,SV1,R023,WT3,P1,S1,6.76,11.16,True,False,ServiceDesk
WO002597,20250530,20250604,A005,EQ0009,SV2,R026,WT4,P3,S4,31.9,33.41,False,False,ERP
WO002598,20250521,20250522,A006,EQ0019,SV4,R015,WT6,P2,S4,18.5,6.79,True,False,ERP
WO002599,20250212,20250215,A006,EQ0019,SV7,R029,WT1,P2,S4,19.12,23.39,True,False,ERP
WO002600,20250128,20250206,A002,EQ0030,SV6,R014,WT4,P3,S5,62.62,68.91,False,False,ERP
WO002601,20250306,20250310,A005,EQ0011,SV4,R015,WT1,P3,S4,40.93,28.75,False,False,ERP
WO002602,20250106,20250108,A001,EQ0020,SV2,R023,WT2,P2,S4,14.15,13.96,True,False,ERP
WO002603,20250626,20250630,A006,EQ0027,SV3,R016,WT1,P3,S4,31.91,28.47,False,False,ERP
WO002604,20250608,20250610,A003,EQ0022,SV6,R012,WT1,P1,S5,6.85,14.24,True,False,ERP
WO002605,20250131,20250202,A005,EQ0018,SV5,R001,WT6,P2,S4,17.34,11.48,True,False,ERP
WO002606,20250421,20250503,A005,EQ0011,SV8,R026,WT6,P4,S4,68.44,92.83,False,False,ERP
WO002607,20250329,,A004,EQ0002,SV7,R015,WT2,P4,S2,71.21,152.44,False,False,ServiceDesk
WO002608,20250607,20250609,A004,EQ0012,SV6,R015,WT3,P2,S4,17.5,13.75,True,False,ServiceDesk
WO002609,20250202,20250205,A005,EQ0017,SV4,R022,WT1,P2,S4,15.88,23.83,True,False,CMMS
WO002610,20250420,20250423,A005,EQ0016,SV6,R008,WT3,P2,S4,18.59,16.64,True,True,ERP
WO002611,20250210,,A005,EQ0006,SV8,R025,WT3,P1,S1,4.5,8.45,True,False,ERP
WO002612,20250226,20250228,A001,EQ0020,SV2,R022,WT1,P1,S4,5.66,9.7,True,False,CMMS
WO002613,20250107,20250110,A005,EQ0011,SV7,R009,WT2,P2,S4,19.81,18.32,True,False,ServiceDesk
WO002614,20250607,,A005,EQ0037,SV5,R006,WT2,P2,S1,21.55,25.88,True,False,ERP
WO002615,20250601,20250604,A005,EQ0021,SV1,R016,WT1,P2,S4,10.46,16.04,True,True,ERP
WO002616,20250519,20250522,A005,EQ0021,SV6,R022,WT2,P2,S4,21.37,18.45,True,True,CMMS
WO002617,20250504,20250513,A001,EQ0020,SV3,R007,WT2,P4,S4,46.56,64.99,False,True,ServiceDesk
WO002618,20250417,,A005,EQ0039,SV7,R023,WT6,P2,S2,12.8,9.04,True,False,CMMS
WO002619,20250311,,A004,EQ0005,SV1,R009,WT4,P3,S2,56.0,66.49,False,False,CMMS
WO002620,20250215,20250225,A003,EQ0040,SV8,R011,WT2,P3,S4,45.88,75.26,False,False,ServiceDesk
WO002621,20250401,20250406,A004,EQ0005,SV7,R030,WT3,P3,S4,56.55,38.83,False,False,ERP
WO002622,20250422,20250424,A005,EQ0006,SV7,R011,WT3,P2,S4,10.41,9.54,True,True,CMMS
WO002623,20250603,,A003,EQ0031,SV3,R004,WT2,P2,S2,14.47,21.43,True,False,ERP
WO002624,20250313,20250315,A005,EQ0011,SV3,R026,WT5,P2,S4,9.05,15.52,True,False,ERP
WO002625,20250304,20250305,A004,EQ0013,SV5,R030,WT1,P1,S4,5.52,6.33,True,False,CMMS
WO002626,20250514,20250527,A006,EQ0019,SV8,R021,WT1,P4,S4,93.8,101.57,False,True,CMMS
WO002627,20250220,,A006,EQ0024,SV4,R023,WT3,P4,S1,63.67,125.06,False,False,ERP
WO002628,20250201,,A003,EQ0033,SV7,R011,WT2,P2,S1,12.21,13.55,True,False,CMMS
WO002629,20250306,,A005,EQ0009,SV5,R015,WT3,P2,S2,12.96,13.53,True,False,ServiceDesk
WO002630,20250401,20250424,A004,EQ0029,SV3,R028,WT1,P4,S4,89.87,180.37,False,False,ERP
WO002631,20250501,,A005,EQ0009,SV6,R013,WT1,P3,S1,52.23,58.34,False,False,ERP
WO002632,20250406,20250415,A005,EQ0032,SV4,R019,WT3,P3,S4,59.29,68.83,False,False,CMMS
WO002633,20250413,20250419,A003,EQ0022,SV1,R025,WT1,P3,S4,32.7,41.94,False,False,ServiceDesk
WO002634,20250521,20250524,A004,EQ0005,SV8,R008,WT2,P2,S4,9.35,16.57,True,False,ServiceDesk
WO002635,20250216,20250217,A001,EQ0026,SV7,R009,WT4,P1,S4,2.82,4.13,True,False,ERP
WO002636,20250516,20250524,A004,EQ0012,SV6,R005,WT2,P3,S5,41.37,60.21,False,False,ServiceDesk
WO002637,20250205,,A004,EQ0002,SV2,R012,WT2,P1,S1,5.36,10.58,True,False,CMMS
WO002638,20250210,20250215,A005,EQ0017,SV6,R001,WT2,P3,S4,58.07,38.51,False,False,CMMS
WO002639,20250106,20250112,A005,EQ0037,SV3,R013,WT4,P3,S5,34.39,47.68,False,True,ServiceDesk
WO002640,20250220,20250316,A001,EQ0007,SV1,R001,WT2,P4,S4,91.8,185.03,False,False,ERP
WO002641,20250527,,A002,EQ0030,SV5,R007,WT2,P3,S3,44.92,38.46,False,False,ERP
WO002642,20250427,20250429,A002,EQ0015,SV3,R017,WT3,P2,S5,16.59,12.19,True,False,ERP
WO002643,20250328,20250411,A005,EQ0034,SV2,R014,WT5,P4,S4,45.47,110.21,False,False,ServiceDesk
WO002644,20250320,20250325,A002,EQ0015,SV6,R027,WT1,P3,S5,55.4,36.55,False,False,ERP
WO002645,20250613,20250616,A006,EQ0027,SV6,R006,WT2,P3,S4,34.78,23.98,False,True,ERP
WO002646,20250417,,A001,EQ0028,SV1,R017,WT2,P4,S2,54.93,237.14,False,True,CMMS
WO002647,20250313,,A001,EQ0007,SV6,R005,WT5,P4,S1,57.27,61.05,False,True,ServiceDesk
WO002648,20250403,20250407,A004,EQ0003,SV2,R012,WT2,P2,S4,17.66,24.2,True,True,ERP
WO002649,20250511,,A005,EQ0006,SV4,R021,WT3,P3,S1,56.57,51.85,False,False,ERP
WO002650,20250401,,A005,EQ0039,SV8,R007,WT6,P3,S2,49.34,137.05,False,False,ERP
WO002651,20250405,20250413,A001,EQ0010,SV3,R026,WT1,P3,S4,38.62,61.83,False,False,ServiceDesk
WO002652,20250207,20250214,A004,EQ0012,SV3,R006,WT2,P3,S4,62.13,53.69,False,False,ERP
WO002653,20250630,20250630,A003,EQ0022,SV6,R005,WT2,P3,S4,31.61,44.91,False,True,ServiceDesk
WO002654,20250208,,A005,EQ0037,SV4,R001,WT3,P3,S3,33.47,33.13,False,False,CMMS
WO002655,20250505,,A004,EQ0029,SV3,R003,WT1,P1,S2,3.39,3.2,True,False,CMMS
WO002656,20250209,20250213,A004,EQ0005,SV2,R011,WT2,P2,S4,9.6,26.45,True,False,CMMS
WO002657,20250110,20250119,A004,EQ0002,SV4,R006,WT1,P4,S4,61.13,64.98,False,False,CMMS
WO002658,20250611,20250612,A004,EQ0003,SV2,R027,WT3,P1,S4,3.62,3.23,True,True,ServiceDesk
WO002659,20250304,20250307,A005,EQ0011,SV8,R027,WT2,P3,S4,29.94,23.21,False,False,ERP
WO002660,20250126,20250207,A001,EQ0007,SV1,R007,WT4,P4,S4,66.47,88.04,False,False,ERP
WO002661,20250123,,A001,EQ0020,SV5,R025,WT3,P4,S1,54.84,87.88,False,False,ServiceDesk
WO002662,20250107,20250110,A001,EQ0010,SV2,R022,WT2,P2,S4,11.72,23.14,True,False,ServiceDesk
WO002663,20250318,20250320,A006,EQ0027,SV3,R016,WT5,P2,S4,13.81,13.7,True,False,ServiceDesk
WO002664,20250530,20250601,A002,EQ0036,SV2,R012,WT2,P1,S4,5.51,9.24,True,False,ServiceDesk
WO002665,20250221,20250224,A005,EQ0016,SV7,R012,WT1,P2,S5,8.89,16.73,True,True,ERP
WO002666,20250514,20250515,A001,EQ0026,SV3,R029,WT1,P1,S4,2.96,3.07,True,False,ServiceDesk
WO002667,20250107,20250113,A004,EQ0004,SV5,R007,WT2,P2,S4,16.91,44.58,True,False,CMMS
WO002668,20250508,20250510,A006,EQ0027,SV3,R013,WT3,P2,S4,21.42,12.09,True,False,ServiceDesk
WO002669,20250302,20250310,A005,EQ0011,SV1,R002,WT4,P3,S4,59.81,63.59,False,False,ServiceDesk
WO002670,20250130,20250202,A006,EQ0027,SV7,R026,WT1,P2,S4,13.68,22.48,True,True,ServiceDesk
WO002671,20250131,20250205,A006,EQ0024,SV6,R009,WT4,P3,S4,47.42,33.44,False,False,ServiceDesk
WO002672,20250508,,A006,EQ0024,SV1,R023,WT3,P3,S2,26.06,26.73,False,False,ServiceDesk
WO002673,20250115,20250118,A004,EQ0002,SV1,R007,WT5,P2,S4,17.38,19.76,True,False,ERP
WO002674,20250514,20250521,A006,EQ0014,SV4,R030,WT2,P3,S4,58.6,48.77,False,False,CMMS
WO002675,20250622,20250626,A003,EQ0035,SV7,R023,WT3,P3,S4,52.26,31.05,False,False,ServiceDesk
WO002676,20250525,20250605,A005,EQ0023,SV2,R004,WT3,P3,S4,61.16,85.05,False,False,CMMS
WO002677,20250215,20250222,A005,EQ0006,SV6,R030,WT2,P4,S4,62.45,48.45,False,False,CMMS
WO002678,20250124,20250130,A005,EQ0018,SV7,R022,WT2,P4,S4,55.0,40.76,False,True,ERP
WO002679,20250225,20250314,A004,EQ0002,SV1,R014,WT2,P4,S4,59.93,132.13,False,False,ServiceDesk
WO002680,20250408,20250409,A004,EQ0003,SV5,R020,WT2,P1,S4,3.82,5.35,True,False,ServiceDesk
WO002681,20250624,,A005,EQ0016,SV8,R016,WT3,P2,S2,17.02,11.82,True,True,CMMS
WO002682,20250615,,A005,EQ0018,SV5,R021,WT3,P3,S2,63.84,52.96,False,False,ServiceDesk
WO002683,20250615,20250619,A001,EQ0028,SV4,R014,WT2,P2,S4,19.77,26.67,True,False,ERP
WO002684,20250204,20250208,A004,EQ0005,SV4,R027,WT1,P3,S4,42.62,27.86,False,True,CMMS
WO002685,20250115,20250118,A004,EQ0013,SV1,R027,WT5,P2,S5,18.28,18.95,True,False,CMMS
WO002686,20250318,20250322,A006,EQ0019,SV8,R012,WT1,P2,S4,15.81,27.21,True,False,ServiceDesk
WO002687,20250217,,A004,EQ0008,SV3,R022,WT2,P4,S2,94.55,128.03,False,False,ServiceDesk
WO002688,20250624,20250630,A005,EQ0037,SV5,R027,WT3,P3,S4,64.37,71.2,False,True,CMMS
WO002689,20250128,,A004,EQ0029,SV1,R004,WT2,P1,S2,6.9,6.1,True,False,CMMS
WO002690,20250601,,A004,EQ0002,SV1,R010,WT1,P4,S3,74.27,91.74,False,True,ERP
WO002691,20250203,,A004,EQ0013,SV4,R015,WT2,P3,S2,52.98,42.02,False,True,CMMS
WO002692,20250219,,A003,EQ0040,SV6,R030,WT6,P3,S1,46.65,48.11,False,False,ERP
WO002693,20250106,,A006,EQ0019,SV3,R015,WT6,P3,S2,44.55,46.94,False,False,ServiceDesk
WO002694,20250326,,A006,EQ0024,SV3,R019,WT1,P2,S1,15.47,18.93,True,False,ERP
WO002695,20250314,,A004,EQ0012,SV8,R014,WT4,P4,S1,47.11,57.27,False,False,ServiceDesk
WO002696,20250203,20250208,A004,EQ0002,SV5,R003,WT2,P3,S5,29.63,36.07,False,True,ERP
WO002697,20250304,20250309,A006,EQ0019,SV5,R030,WT2,P3,S4,35.57,32.58,False,False,CMMS
WO002698,20250302,20250309,A004,EQ0012,SV5,R030,WT1,P3,S4,56.53,53.08,False,False,ServiceDesk
WO002699,20250330,,A003,EQ0031,SV3,R027,WT1,P3,S2,60.98,96.83,False,False,CMMS
WO002700,20250407,20250414,A003,EQ0025,SV3,R027,WT5,P3,S4,58.95,54.91,False,True,ServiceDesk
WO002701,20250518,20250520,A005,EQ0016,SV7,R029,WT2,P2,S4,9.0,9.6,True,False,ERP
WO002702,20250112,20250113,A005,EQ0037,SV3,R020,WT2,P2,S4,10.59,6.06,True,False,CMMS
WO002703,20250414,20250421,A004,EQ0013,SV3,R001,WT4,P3,S4,49.1,50.35,False,False,CMMS
WO002704,20250630,,A004,EQ0005,SV1,R014,WT1,P4,S1,78.64,76.3,False,False,ERP
WO002705,20250129,,A004,EQ0013,SV4,R007,WT3,P3,S2,39.08,31.57,False,False,CMMS
WO002706,20250428,,A003,EQ0001,SV8,R028,WT1,P1,S2,3.55,6.25,True,False,ERP
WO002707,20250331,20250414,A003,EQ0022,SV3,R021,WT1,P4,S4,95.12,104.6,False,False,CMMS
WO002708,20250509,,A004,EQ0005,SV7,R015,WT4,P3,S3,56.88,33.04,False,False,ServiceDesk
WO002709,20250527,20250531,A005,EQ0032,SV3,R008,WT6,P2,S4,16.96,24.92,True,False,ServiceDesk
WO002710,20250530,20250606,A004,EQ0003,SV3,R016,WT6,P2,S5,19.18,51.7,True,False,ERP
WO002711,20250401,,A003,EQ0040,SV4,R017,WT1,P3,S2,47.35,27.11,False,False,ERP
WO002712,20250201,,A001,EQ0026,SV1,R025,WT1,P4,S1,76.73,169.07,False,True,CMMS
WO002713,20250207,20250208,A005,EQ0034,SV8,R028,WT1,P1,S4,4.21,3.61,True,False,ERP
WO002714,20250506,20250509,A003,EQ0031,SV8,R011,WT1,P2,S4,15.99,17.23,True,False,ServiceDesk
WO002715,20250314,20250323,A004,EQ0008,SV2,R027,WT2,P3,S5,53.7,70.74,False,False,ERP
WO002716,20250211,,A006,EQ0038,SV7,R005,WT3,P3,S2,39.0,89.74,False,False,CMMS
WO002717,20250610,,A005,EQ0018,SV8,R003,WT6,P4,S3,57.51,40.98,False,False,CMMS
WO002718,20250426,20250427,A005,EQ0006,SV3,R011,WT3,P2,S4,9.3,6.11,True,True,ServiceDesk
WO002719,20250312,20250316,A002,EQ0036,SV3,R008,WT4,P2,S4,17.02,25.29,True,True,ServiceDesk
WO002720,20250418,20250422,A002,EQ0030,SV5,R015,WT2,P2,S4,19.19,31.19,True,False,ServiceDesk
WO002721,20250506,,A004,EQ0003,SV8,R027,WT2,P4,S2,53.8,65.72,False,False,ServiceDesk
WO002722,20250530,20250610,A001,EQ0020,SV6,R003,WT1,P3,S4,39.8,82.39,False,False,ERP
WO002723,20250513,,A005,EQ0023,SV3,R010,WT6,P2,S3,13.61,18.2,True,False,CMMS
WO002724,20250210,,A002,EQ0030,SV8,R003,WT3,P3,S2,52.19,77.68,False,True,ServiceDesk
WO002725,20250308,20250317,A005,EQ0037,SV6,R008,WT4,P3,S4,53.64,68.0,False,False,ERP
WO002726,20250620,20250630,A001,EQ0020,SV4,R011,WT3,P4,S4,107.22,163.16,False,False,ServiceDesk
WO002727,20250111,20250112,A002,EQ0015,SV8,R018,WT1,P1,S4,4.7,3.44,True,False,CMMS
WO002728,20250628,,A006,EQ0038,SV4,R018,WT2,P2,S2,10.33,11.1,True,False,CMMS
WO002729,20250609,20250611,A001,EQ0026,SV1,R023,WT2,P2,S4,10.12,15.13,True,False,ServiceDesk
WO002730,20250604,20250624,A005,EQ0006,SV3,R004,WT2,P4,S4,85.1,158.69,False,False,ERP
WO002731,20250319,20250330,A005,EQ0018,SV7,R025,WT1,P3,S4,64.31,82.49,False,True,ServiceDesk
WO002732,20250205,20250207,A004,EQ0029,SV2,R009,WT1,P1,S4,6.23,14.03,True,False,CMMS
WO002733,20250524,,A005,EQ0032,SV1,R010,WT2,P2,S1,19.79,31.33,True,False,ERP
WO002734,20250212,,A004,EQ0002,SV5,R005,WT2,P3,S2,59.39,36.99,False,True,CMMS
WO002735,20250125,20250131,A003,EQ0022,SV8,R021,WT1,P3,S4,56.47,44.51,False,False,ServiceDesk
WO002736,20250207,20250208,A005,EQ0039,SV4,R019,WT1,P1,S4,3.33,6.0,True,False,CMMS
WO002737,20250608,,A001,EQ0010,SV6,R029,WT2,P2,S3,14.79,26.24,True,False,ERP
WO002738,20250608,20250626,A003,EQ0022,SV3,R009,WT2,P4,S4,100.97,136.84,False,False,CMMS
WO002739,20250112,,A003,EQ0031,SV8,R004,WT2,P3,S2,25.41,14.08,False,False,ERP
WO002740,20250622,,A001,EQ0026,SV6,R010,WT2,P4,S3,65.94,72.74,False,False,ServiceDesk
WO002741,20250604,,A004,EQ0008,SV3,R017,WT6,P3,S3,61.55,33.9,False,False,ERP
WO002742,20250517,,A005,EQ0011,SV2,R015,WT1,P3,S2,53.19,23.1,False,True,CMMS
WO002743,20250329,20250405,A003,EQ0031,SV7,R018,WT6,P3,S4,43.99,50.05,False,False,ERP
WO002744,20250419,20250509,A004,EQ0029,SV7,R017,WT2,P4,S4,77.19,153.4,False,False,ServiceDesk
WO002745,20250404,,A003,EQ0022,SV8,R017,WT3,P2,S2,16.22,9.6,True,False,ServiceDesk
WO002746,20250301,20250309,A001,EQ0010,SV4,R026,WT2,P3,S4,35.12,58.72,False,False,CMMS
WO002747,20250131,20250205,A004,EQ0003,SV6,R004,WT2,P3,S4,45.71,32.09,False,False,ServiceDesk
WO002748,20250603,20250615,A005,EQ0009,SV6,R015,WT2,P3,S4,48.25,90.05,False,False,ERP
WO002749,20250619,20250621,A004,EQ0004,SV2,R011,WT2,P2,S4,9.51,15.22,True,False,CMMS
WO002750,20250528,,A005,EQ0011,SV5,R003,WT2,P1,S3,6.68,4.79,True,False,ServiceDesk
WO002751,20250203,20250207,A005,EQ0034,SV6,R022,WT1,P3,S4,46.08,25.8,False,True,CMMS
WO002752,20250428,20250430,A004,EQ0008,SV5,R029,WT1,P1,S4,3.9,9.66,True,True,ServiceDesk
WO002753,20250205,20250211,A006,EQ0038,SV7,R018,WT1,P3,S4,51.38,42.22,False,False,ERP
WO002754,20250219,20250224,A006,EQ0019,SV2,R027,WT5,P3,S4,31.67,39.95,False,False,CMMS
WO002755,20250331,20250405,A005,EQ0011,SV1,R010,WT6,P3,S4,59.97,36.84,False,False,CMMS
WO002756,20250204,20250207,A005,EQ0021,SV8,R014,WT2,P2,S4,15.29,18.5,True,False,CMMS
WO002757,20250205,20250215,A002,EQ0015,SV7,R021,WT2,P4,S4,53.23,74.84,False,False,ServiceDesk
WO002758,20250223,20250227,A006,EQ0024,SV5,R026,WT1,P2,S4,20.95,31.62,True,False,ERP
WO002759,20250406,20250501,A005,EQ0011,SV1,R003,WT4,P4,S4,104.89,194.35,False,False,ERP
WO002760,20250205,20250211,A002,EQ0036,SV8,R002,WT5,P3,S4,57.4,47.7,False,False,CMMS
WO002761,20250209,20250214,A002,EQ0015,SV1,R001,WT1,P4,S4,45.66,34.95,False,False,CMMS
WO002762,20250622,,A006,EQ0027,SV2,R005,WT1,P4,S3,79.86,69.41,False,False,ServiceDesk
WO002763,20250207,20250219,A005,EQ0037,SV1,R018,WT2,P3,S4,49.93,89.91,False,False,ServiceDesk
WO002764,20250515,20250527,A001,EQ0010,SV6,R016,WT2,P4,S4,58.37,88.55,False,False,ERP
WO002765,20250412,,A001,EQ0010,SV2,R019,WT4,P2,S2,10.7,27.55,True,False,ServiceDesk
WO002766,20250105,20250109,A002,EQ0015,SV3,R022,WT5,P2,S4,16.94,24.59,True,True,CMMS
WO002767,20250329,20250331,A003,EQ0040,SV7,R011,WT1,P2,S4,14.22,12.61,True,False,ERP
WO002768,20250418,20250424,A004,EQ0003,SV3,R024,WT2,P3,S4,45.17,46.01,False,False,CMMS
WO002769,20250405,,A004,EQ0004,SV4,R003,WT2,P1,S2,3.52,5.16,True,False,CMMS
WO002770,20250122,20250123,A002,EQ0015,SV3,R010,WT6,P1,S4,6.23,7.84,True,False,ERP
WO002771,20250603,20250608,A003,EQ0033,SV3,R022,WT1,P3,S4,48.43,37.05,False,True,CMMS
WO002772,20250327,,A005,EQ0011,SV6,R029,WT1,P4,S2,105.7,232.79,False,False,ERP
WO002773,20250125,20250204,A004,EQ0013,SV7,R004,WT4,P3,S4,63.89,76.15,False,False,ERP
WO002774,20250424,20250429,A003,EQ0022,SV5,R013,WT2,P4,S4,59.29,39.85,False,False,ServiceDesk
WO002775,20250130,20250205,A005,EQ0006,SV5,R014,WT2,P3,S4,36.0,40.18,False,False,ERP
WO002776,20250414,20250416,A003,EQ0022,SV5,R005,WT2,P2,S4,8.7,13.79,True,False,CMMS
WO002777,20250215,20250216,A004,EQ0029,SV1,R020,WT1,P1,S4,7.02,6.75,True,False,ERP
WO002778,20250408,,A005,EQ0017,SV6,R013,WT2,P1,S2,7.04,8.78,True,False,ServiceDesk
WO002779,20250327,20250401,A001,EQ0007,SV2,R011,WT1,P2,S4,21.03,36.62,True,False,CMMS
WO002780,20250423,,A005,EQ0023,SV1,R015,WT6,P1,S2,6.41,6.6,True,True,ERP
WO002781,20250130,20250202,A002,EQ0036,SV7,R011,WT3,P2,S4,17.79,19.49,True,False,ServiceDesk
WO002782,20250609,,A005,EQ0016,SV3,R018,WT1,P2,S2,19.4,32.11,True,False,ServiceDesk
WO002783,20250217,20250301,A006,EQ0019,SV1,R025,WT3,P3,S4,49.55,90.19,False,False,ERP
WO002784,20250203,20250209,A004,EQ0029,SV6,R013,WT3,P2,S4,17.46,42.12,True,False,ERP
WO002785,20250318,20250319,A003,EQ0033,SV6,R015,WT2,P2,S4,10.21,5.45,True,False,CMMS
WO002786,20250317,20250325,A006,EQ0038,SV5,R022,WT4,P3,S4,51.5,59.95,False,False,ERP
WO002787,20250129,20250131,A005,EQ0032,SV3,R026,WT5,P2,S4,18.13,11.83,True,False,ERP
WO002788,20250509,20250510,A002,EQ0030,SV6,R015,WT1,P2,S4,8.81,6.37,True,False,ERP
WO002789,20250511,,A005,EQ0016,SV6,R002,WT4,P3,S1,36.06,63.53,False,False,ServiceDesk
WO002790,20250321,,A001,EQ0007,SV4,R011,WT6,P3,S1,61.8,132.01,False,False,ServiceDesk
WO002791,20250209,20250210,A006,EQ0024,SV2,R003,WT2,P1,S4,4.61,5.5,True,False,ERP
WO002792,20250627,20250630,A002,EQ0015,SV6,R028,WT3,P3,S4,54.81,55.6,False,False,ERP
WO002793,20250204,,A003,EQ0022,SV6,R023,WT1,P3,S2,47.44,30.39,False,False,ERP
WO002794,20250426,20250428,A003,EQ0040,SV4,R009,WT4,P1,S4,6.83,11.8,True,False,ServiceDesk
WO002795,20250421,20250429,A005,EQ0009,SV5,R025,WT3,P4,S4,53.1,57.52,False,False,ServiceDesk
WO002796,20250618,,A001,EQ0010,SV1,R014,WT1,P3,S3,45.12,78.06,False,False,CMMS
WO002797,20250601,20250605,A003,EQ0031,SV6,R002,WT2,P3,S4,27.02,26.05,False,False,ERP
WO002798,20250516,20250519,A005,EQ0017,SV3,R027,WT4,P3,S4,32.31,18.07,False,False,CMMS
WO002799,20250610,20250612,A005,EQ0039,SV3,R024,WT3,P2,S4,14.73,10.77,True,False,ERP
WO002800,20250521,,A005,EQ0034,SV3,R014,WT1,P3,S3,49.32,56.74,False,False,ServiceDesk
WO002801,20250519,20250526,A005,EQ0018,SV2,R019,WT1,P3,S4,39.43,48.04,False,False,CMMS
WO002802,20250620,20250625,A004,EQ0003,SV1,R018,WT1,P3,S4,39.56,37.94,False,False,ServiceDesk
WO002803,20250316,20250319,A003,EQ0031,SV5,R010,WT3,P3,S4,28.65,21.58,False,False,ServiceDesk
WO002804,20250609,,A001,EQ0026,SV1,R026,WT4,P3,S2,32.55,39.4,False,True,ServiceDesk
