EnergyID,DateKey,AreaID,EquipmentID,LocationID,kWh,EnergyCost,OperatingHours,OutputUnits,Shift,_SourceFile,_ExportedAt,_LegacyRowNumber
EN0004859,20250225,A017,EQ0003,L013,1345.12,124.33,4.43,4149,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4859
EN0004860,20250523,A008,EQ0042,L006,3357.9,327.77,23.9,3842,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4860
EN0004861,20250325,A005,EQ0037,L016,6558.46,1080.68,22.01,3129,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4861
EN0004862,20250126,A004,EQ0020,L009,2471.8,230.32,18.88,4099,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4862
EN0004863,20250424,A005,EQ0034,L016,2325.64,264.83,7.4,2329,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4863
EN0004864,20250401,A017,EQ0024,L013,3003.62,452.41,6.21,4157,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4864
EN0004865,20250212,A004,EQ0007,L009,2520.86,302.42,21.13,1577,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4865
EN0004866,20250104,A017,EQ0023,L013,2295.64,246.26,5.03,4166,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4866
EN0004867,20250402,A004,EQ0010,L009,5770.26,520.39,11.7,1275,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4867
EN0004868,20250630,A017,EQ0009,L013,2377.0,372.75,8.0,1001,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4868
EN0004869,20250313,A009,EQ0043,L006,2805.96,389.23,12.9,3584,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4869
EN0004870,20250125,A010,EQ0015,L005,1837.64,180.67,7.11,3047,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4870
EN0004871,20250226,A004,EQ0006,L009,5368.38,661.75,18.42,576,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4871
EN0004872,20250128,A009,EQ0043,L006,1859.98,243.83,12.94,1164,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4872
EN0004873,20250609,A004,EQ0046,L009,4075.75,666.88,11.31,3346,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4873
EN0004874,20250204,A005,EQ0029,L016,3080.31,483.43,9.14,3291,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4874
EN0004875,20250208,A004,EQ0051,L009,9460.44,1468.94,22.65,4027,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4875
EN0004876,20250531,A010,EQ0028,L005,2396.38,244.44,5.91,2162,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4876
EN0004877,20250321,A004,EQ0018,L009,679.91,93.64,4.9,2790,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4877
EN0004878,20250307,A008,EQ0012,L006,1085.43,191.93,5.07,867,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4878
EN0004879,20250411,A010,EQ0028,L005,3286.04,567.57,6.91,3110,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4879
EN0004880,20250125,A013,EQ0026,L007,8752.5,1098.64,17.5,1725,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4880
EN0004881,20250615,A005,EQ0034,L016,8683.18,1089.98,22.23,1680,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4881
EN0004882,20250115,A004,EQ0051,L009,4565.22,597.48,11.58,1907,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4882
EN0004883,20250206,A009,EQ0043,L006,597.57,64.54,4.78,3061,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4883
EN0004884,20250313,A017,EQ0040,L013,5268.1,805.41,10.55,2367,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4884
EN0004885,20250206,A004,EQ0053,L009,8085.08,764.46,17.6,1002,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4885
EN0004886,20250202,A004,EQ0036,L009,10032.96,1303.44,19.76,501,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4886
EN0004887,20250505,A004,EQ0049,L009,5387.51,719.38,14.23,121,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4887
EN0004888,20250516,A010,EQ0032,L005,6133.79,592.11,13.03,2732,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4888
EN0004889,20250328,A004,EQ0046,L009,5124.81,832.89,16.0,2037,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4889
EN0004890,20250401,A005,EQ0001,L016,4410.73,459.0,9.65,3855,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4890
EN0004891,20250621,A017,EQ0005,L013,5299.37,507.67,16.31,3056,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4891
EN0004892,20250228,A017,EQ0021,L013,1550.75,191.74,16.02,2623,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4892
EN0004893,20250111,A008,EQ0058,L006,4168.41,392.69,8.82,1297,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4893
EN0004894,20250116,A012,EQ0045,L015,3115.43,380.26,17.7,1267,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4894
EN0004895,20250609,A004,EQ0048,L009,4404.89,420.4,23.97,476,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4895
EN0004896,20250613,A004,EQ0020,L009,8824.5,1138.64,19.07,2768,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4896
EN0004897,20250612,A017,EQ0003,L013,10398.09,1210.49,20.05,1374,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4897
EN0004898,20250411,A012,EQ0045,L015,11584.4,2035.9,23.97,364,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4898
EN0004899,20250131,A017,EQ0024,L013,1437.08,145.44,5.06,1438,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4899
EN0004900,20250527,A010,EQ0038,L005,3505.65,418.02,15.72,2150,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4900
EN0004901,20250108,A009,EQ0043,L006,6219.15,897.13,20.95,1781,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4901
EN0004902,20250629,A017,EQ0030,L013,4313.01,507.58,18.83,4094,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4902
EN0004903,20250107,A004,EQ0059,L009,5041.38,597.0,9.81,2644,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4903
EN0004904,20250502,A005,EQ0044,L016,8889.5,1316.73,19.79,1673,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4904
EN0004905,20250519,A004,EQ0006,L009,644.39,102.97,6.7,657,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4905
EN0004906,20250429,A004,EQ0049,L009,5731.23,832.17,20.67,1672,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4906
EN0004907,20250122,A010,EQ0028,L005,4295.11,647.3,15.22,1205,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4907
EN0004908,20250324,A005,EQ0029,L016,10201.2,1706.2,12.06,1366,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4908
EN0004909,20250410,A004,EQ0036,L009,2938.38,265.14,17.0,139,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4909
EN0004910,20250213,A010,EQ0038,L005,4952.31,718.55,22.35,2943,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4910
EN0004911,20250121,A013,EQ0026,L007,7072.95,877.86,21.06,293,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4911
EN0004912,20250108,A004,EQ0004,L009,5304.67,820.28,22.22,230,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4912
EN0004913,20250307,A010,EQ0025,L005,13501.13,1472.68,17.48,1838,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4913
EN0004914,20250419,A010,EQ0032,L005,1633.47,197.89,12.6,863,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4914
EN0004915,20250412,A004,EQ0048,L009,9682.04,1381.76,18.85,2347,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4915
EN0004916,20250423,A010,EQ0015,L005,5883.74,585.61,14.12,1414,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4916
EN0004917,20250320,A008,EQ0042,L006,1164.74,178.66,5.86,4043,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4917
EN0004918,20250421,A017,EQ0041,L013,10589.86,1224.41,23.14,1888,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4918
EN0004919,20250226,A004,EQ0036,L009,2612.36,241.24,12.25,1674,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4919
EN0004920,20250115,A004,EQ0057,L009,1125.78,134.14,4.16,2649,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4920
EN0004921,20250309,A010,EQ0028,L005,5021.41,522.86,15.03,1807,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4921
EN0004922,20250615,A017,EQ0017,L013,7431.47,763.86,23.28,622,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4922
EN0004923,20250215,A006,EQ0031,L016,1601.86,181.46,6.93,2444,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4923
EN0004924,20250413,A008,EQ0058,L006,1654.03,202.62,20.24,636,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4924
EN0004925,20250517,A008,EQ0042,L006,2966.15,280.82,9.54,2230,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4925
EN0004926,20250511,A004,EQ0007,L009,9831.83,1031.67,23.5,2154,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4926
EN0004927,20250609,A010,EQ0039,L005,6587.55,1099.94,20.82,3518,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4927
EN0004928,20250213,A006,EQ0031,L016,2413.46,354.54,6.32,3757,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4928
EN0004929,20250325,A017,EQ0017,L013,1415.47,212.06,10.08,3735,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4929
EN0004930,20250119,A004,EQ0006,L009,2719.09,478.56,10.29,843,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4930
EN0004931,20250626,A017,EQ0024,L013,8278.35,826.54,22.23,3834,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4931
EN0004932,20250114,A005,EQ0029,L016,7926.43,828.54,16.84,2703,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4932
EN0004933,20250601,A004,EQ0020,L009,7260.62,1244.11,18.1,2503,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4933
EN0004934,20250428,A008,EQ0033,L006,1789.38,193.44,10.41,1672,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4934
EN0004935,20250312,A017,EQ0027,L013,4031.18,646.12,13.37,3068,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4935
EN0004936,20250121,A005,EQ0001,L016,1688.15,273.63,11.71,179,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4936
EN0004937,20250223,A004,EQ0060,L009,8295.48,1326.27,22.42,2256,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4937
EN0004938,20250311,A008,EQ0058,L006,1160.96,136.74,13.35,3107,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4938
EN0004939,20250415,A004,EQ0054,L009,7568.42,1314.69,18.69,2300,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4939
EN0004940,20250614,A017,EQ0005,L013,2597.24,375.01,6.24,1608,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4940
EN0004941,20250519,A004,EQ0007,L009,7823.95,1400.46,19.15,3546,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4941
EN0004942,20250427,A006,EQ0056,L016,1305.49,126.47,6.31,2077,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4942
EN0004943,20250407,A004,EQ0053,L009,7809.03,1103.62,19.3,673,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4943
EN0004944,20250426,A012,EQ0045,L015,6585.18,1045.84,16.06,394,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4944
EN0004945,20250227,A004,EQ0060,L009,2281.42,275.95,14.93,1178,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4945
EN0004946,20250417,A005,EQ0013,L016,4040.42,534.42,9.52,1402,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4946
EN0004947,20250208,A017,EQ0030,L013,1590.59,237.84,19.3,3595,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4947
EN0004948,20250617,A010,EQ0015,L005,5854.24,1005.8,15.17,967,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4948
EN0004949,20250110,A008,EQ0042,L006,3535.21,518.45,9.77,631,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4949
EN0004950,20250202,A017,EQ0021,L013,1661.75,183.73,5.92,2929,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4950
EN0004951,20250403,A017,EQ0009,L013,3484.32,365.63,18.11,151,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4951
EN0004952,20250127,A004,EQ0053,L009,2382.6,304.08,5.03,3195,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4952
EN0004953,20250116,A005,EQ0037,L016,3044.33,414.54,20.49,1341,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4953
EN0004954,20250223,A017,EQ0027,L013,3839.87,674.16,7.41,1219,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4954
EN0004955,20250305,A017,EQ0003,L013,3722.07,445.14,9.13,3456,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4955
EN0004956,20250501,A005,EQ0044,L016,2950.76,398.01,16.96,2275,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4956
EN0004957,20250501,A004,EQ0011,L009,3065.21,428.81,16.04,880,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4957
EN0004958,20250415,A017,EQ0021,L013,1338.83,223.42,13.07,1971,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4958
EN0004959,20250223,A005,EQ0001,L016,2205.69,340.12,18.2,664,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4959
EN0004960,20250223,A005,EQ0037,L016,6321.38,589.87,21.31,2728,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4960
EN0004961,20250501,A005,EQ0034,L016,5343.63,751.85,10.79,1047,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4961
EN0004962,20250223,A008,EQ0042,L006,3422.03,552.7,13.28,3327,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4962
EN0004963,20250531,A008,EQ0058,L006,6225.35,569.38,17.38,419,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4963
EN0004964,20250106,A017,EQ0021,L013,2076.87,273.77,14.97,1093,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4964
EN0004965,20250130,A017,EQ0017,L013,4652.07,809.41,20.62,3464,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4965
EN0004966,20250427,A017,EQ0005,L013,7684.68,915.37,16.34,1582,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4966
EN0004967,20250217,A017,EQ0009,L013,2810.97,476.08,7.54,866,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4967
EN0004968,20250604,A004,EQ0048,L009,756.71,84.32,9.22,3854,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4968
EN0004969,20250430,A008,EQ0033,L006,8382.31,1457.45,18.2,1220,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4969
EN0004970,20250418,A004,EQ0060,L009,2158.41,366.4,7.2,403,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4970
EN0004971,20250507,A004,EQ0057,L009,2376.7,290.21,14.52,2181,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4971
EN0004972,20250501,A010,EQ0028,L005,5770.36,620.8,15.94,507,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4972
EN0004973,20250403,A004,EQ0049,L009,3272.41,412.03,14.23,3171,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4973
EN0004974,20250408,A010,EQ0028,L005,3951.71,625.97,17.88,1358,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4974
EN0004975,20250605,A017,EQ0009,L013,4569.07,716.39,9.46,608,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4975
EN0004976,20250213,A005,EQ0016,L016,1762.72,214.25,4.55,1624,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4976
EN0004977,20250316,A010,EQ0015,L005,6052.69,1085.46,16.39,832,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4977
EN0004978,20250627,A004,EQ0046,L009,2046.14,198.66,10.05,297,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4978
EN0004979,20250202,A017,EQ0008,L013,1571.64,222.55,4.17,4140,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4979
EN0004980,20250112,A005,EQ0013,L016,8691.93,1154.64,23.44,1075,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4980
EN0004981,20250512,A004,EQ0053,L009,1502.16,216.96,8.34,3622,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4981
EN0004982,20250411,A004,EQ0049,L009,1239.39,146.06,8.32,1772,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4982
EN0004983,20250608,A012,EQ0045,L015,1792.86,168.44,19.03,3461,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4983
EN0004984,20250224,A004,EQ0004,L009,2299.79,304.81,8.07,1757,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4984
EN0004985,20250120,A017,EQ0023,L013,1705.25,295.96,5.41,1195,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4985
EN0004986,20250529,A008,EQ0042,L006,3802.34,522.49,21.94,760,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4986
EN0004987,20250617,A010,EQ0038,L005,7423.43,1052.52,20.23,3515,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4987
EN0004988,20250417,A010,EQ0015,L005,6444.93,978.15,19.39,3789,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4988
EN0004989,20250612,A017,EQ0005,L013,1333.89,156.48,8.48,1846,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4989
EN0004990,20250103,A013,EQ0026,L007,2318.37,261.88,16.94,2164,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4990
EN0004991,20250329,A010,EQ0039,L005,4528.25,511.73,12.51,905,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4991
EN0004992,20250219,A004,EQ0002,L009,3299.62,562.46,16.11,1505,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4992
EN0004993,20250619,A017,EQ0017,L013,950.43,116.57,4.78,347,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4993
EN0004994,20250117,A005,EQ0044,L016,2851.94,425.28,23.71,3844,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4994
EN0004995,20250216,A005,EQ0029,L016,870.02,151.53,6.58,1204,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4995
EN0004996,20250310,A006,EQ0056,L016,2429.2,255.92,15.97,2305,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4996
EN0004997,20250526,A017,EQ0055,L013,1972.42,187.17,5.95,2054,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,4997
EN0004998,20250313,A004,EQ0019,L009,2671.5,240.96,14.92,4040,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,4998
EN0004999,20250621,A008,EQ0033,L006,2512.32,308.69,5.49,2268,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,4999
EN0005000,20250326,A004,EQ0011,L009,2545.52,320.04,14.29,3924,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,5000
EN0005001,20250603,A017,EQ0008,L013,2340.54,374.36,4.53,334,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,5001
EN0005002,20250119,A017,EQ0003,L013,5046.46,774.75,13.81,1033,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,5002
EN0005003,20250430,A004,EQ0010,L009,2556.54,363.21,10.63,2476,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,5003
EN0005004,20250424,A017,EQ0021,L013,2613.52,385.91,17.02,1606,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,5004
EN0005005,20250213,A017,EQ0014,L013,3566.78,527.45,13.57,666,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,5005
EN0005006,20250115,A017,EQ0040,L013,2419.76,333.44,22.11,4060,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,5006
EN0005007,20250623,A010,EQ0025,L005,3754.95,504.15,14.23,2215,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5007
EN0005008,20250403,A004,EQ0046,L009,9319.69,1604.58,18.76,1118,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5008
EN0005009,20250119,A004,EQ0048,L009,7901.07,1380.92,18.57,3023,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,5009
EN0005010,20250526,A017,EQ0021,L013,1731.0,164.68,9.78,2529,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5010
EN0005011,20250624,A013,EQ0026,L007,1558.43,144.37,10.19,3350,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5011
EN0005012,20250523,A017,EQ0009,L013,6768.58,656.77,23.22,1169,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,5012
EN0005013,20250427,A010,EQ0039,L005,7400.59,1260.77,15.0,301,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5013
EN0005014,20250111,A017,EQ0021,L013,7753.43,846.06,18.9,1025,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,5014
EN0005015,20250214,A010,EQ0028,L005,6903.02,695.19,13.32,4178,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5015
EN0005016,20250218,A004,EQ0060,L009,5973.46,967.4,23.49,1417,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5016
EN0005017,20250131,A004,EQ0051,L009,604.96,55.49,4.53,4177,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,5017
EN0005018,20250213,A005,EQ0016,L016,2186.94,249.45,19.84,1008,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,5018
EN0005019,20250506,A017,EQ0003,L013,2270.6,400.72,6.71,3459,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5019
EN0005020,20250524,A004,EQ0002,L009,7771.27,1250.77,20.02,4032,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,5020
EN0005021,20250129,A004,EQ0007,L009,778.98,112.47,7.59,695,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5021
EN0005022,20250112,A010,EQ0032,L005,570.37,64.99,4.39,399,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,5022
EN0005023,20250104,A010,EQ0025,L005,7379.41,675.86,17.61,2324,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5023
EN0005024,20250516,A010,EQ0039,L005,704.42,112.47,4.15,2983,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,5024
EN0005025,20250629,A004,EQ0036,L009,1110.35,189.72,7.83,1218,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,5025
EN0005026,20250417,A017,EQ0003,L013,1023.78,175.6,4.58,3592,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5026
EN0005027,20250304,A017,EQ0040,L013,8333.46,853.81,18.11,3741,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,5027
EN0005028,20250611,A004,EQ0052,L009,7294.32,1025.3,18.89,1865,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5028
EN0005029,20250514,A004,EQ0010,L009,7802.17,1181.67,21.63,2340,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,5029
EN0005030,20250604,A008,EQ0012,L006,2538.57,256.9,13.21,1521,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,5030
EN0005031,20250110,A005,EQ0016,L016,2824.74,396.21,6.07,2885,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,5031
EN0005032,20250105,A013,EQ0026,L007,10166.91,1393.86,23.11,1842,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5032
EN0005033,20250406,A017,EQ0040,L013,3486.81,546.78,22.95,4034,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5033
EN0005034,20250525,A004,EQ0053,L009,1581.74,191.36,5.59,964,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,5034
EN0005035,20250421,A005,EQ0013,L016,3172.39,518.78,15.03,635,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,5035
EN0005036,20250428,A010,EQ0032,L005,1245.87,156.28,4.68,2458,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5036
EN0005037,20250104,A004,EQ0048,L009,2357.35,371.65,8.41,865,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,5037
EN0005038,20250331,A004,EQ0004,L009,4761.0,494.57,14.24,1106,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,5038
EN0005039,20250414,A017,EQ0017,L013,10114.39,1747.97,20.34,2178,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,5039
EN0005040,20250509,A004,EQ0007,L009,2611.87,349.73,14.9,1336,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5040
EN0005041,20250107,A005,EQ0037,L016,4677.51,442.97,18.99,2062,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,5041
EN0005042,20250227,A017,EQ0005,L013,5002.31,864.32,13.02,2306,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,5042
EN0005043,20250525,A010,EQ0038,L005,1959.0,247.31,14.75,1992,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,5043
EN0005044,20250517,A017,EQ0027,L013,2484.19,377.25,17.18,1087,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5044
EN0005045,20250228,A005,EQ0037,L016,6246.42,608.17,17.83,257,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5045
EN0005046,20250508,A006,EQ0056,L016,4195.73,625.84,17.83,3944,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,5046
EN0005047,20250618,A017,EQ0017,L013,5250.69,590.18,12.88,1724,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,5047
EN0005048,20250516,A017,EQ0024,L013,11042.41,1669.28,22.16,1557,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5048
EN0005049,20250305,A004,EQ0057,L009,10746.85,1732.08,21.69,626,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5049
EN0005050,20250112,A008,EQ0033,L006,5732.34,815.47,17.05,3754,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,5050
EN0005051,20250108,A004,EQ0054,L009,3814.53,611.26,15.45,3058,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5051
EN0005052,20250128,A017,EQ0008,L013,1307.31,176.22,8.06,2590,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5052
EN0005053,20250605,A010,EQ0038,L005,5995.98,650.76,13.39,1710,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,5053
EN0005054,20250314,A004,EQ0019,L009,7013.93,1244.06,16.25,3041,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,5054
