MaintenanceID,DateKey,EquipmentID,AreaID,WorkTypeID,PriorityID,FailureMode,SystemCategory,DowntimeHours,RepairHours,MaintenanceCost,PlannedFlag,_SourceFile,_ExportedAt,_LegacyRowNumber,EquipmentName_Source
MT000956,20250518,EQ0042,A008,WT1,P3,Desgaste de revestimientos,Molienda,3.65,3.1,3927.63,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,956,Molino de bolas Sintético 0042
MT000957,20250104,EQ0008,A017,WT2,P2,Deriva de sensor,Control,7.77,4.52,4423.03,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,957,Servidor SCADA Sintético 0008
MT000958,20250522,EQ0010,A004,WT1,P2,Alta vibración,Hidráulico,1.0,0.75,1779.95,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,958,Perforadora Sintético 0010
MT000959,20250106,EQ0043,A009,WT2,P1,Obstrucción de chute,Seguridad,1.77,1.54,1414.61,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,959,Celda de flotación Sintético 0043
MT000960,20250224,EQ0012,A008,WT2,P2,Alta vibración,Molienda,11.75,7.79,18691.19,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,960,Molino SAG Sintético 0012
MT000961,20250404,EQ0023,A017,WT2,P3,Falla de instrumentación,Control,3.98,1.59,4191.89,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,961,PLC Sintético 0023
MT000962,20250211,EQ0046,A004,WT1,P3,Falla de pala,Mecánico,3.82,2.98,3703.21,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,962,Pala eléctrica Sintético 0046
MT000963,20250611,EQ0020,A004,WT1,P3,Alta vibración,Hidráulico,2.43,1.86,5240.13,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,963,Pala hidráulica Sintético 0020
MT000964,20250426,EQ0036,A004,WT1,P2,Falla de transmisión,Seguridad,0.12,0.1,97.7,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,964,Bulldozer Sintético 0036
MT000965,20250609,EQ0022,A009,WT1,P1,Fuga hidráulica,Energía,1.59,1.1,3755.8,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,965,Celda de flotación Sintético 0022
MT000966,20250416,EQ0025,A010,WT2,P1,Sobrecalentamiento,Instrumentación,5.26,2.59,7027.63,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,966,Sistema de relaves Sintético 0025
MT000967,20250327,EQ0039,A010,WT1,P1,Deriva de sensor,Seguridad,4.7,3.0,3808.97,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,967,Sistema de relaves Sintético 0039
MT000968,20250111,EQ0026,A013,WT2,P1,Baja presión,Seguridad,1.96,1.06,1618.58,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,968,Medidor de energía Sintético 0026
MT000969,20250516,EQ0013,A005,WT2,P1,Alta vibración,Chancado,6.62,2.52,14861.77,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,969,Chancador primario Sintético 0013
MT000970,20250521,EQ0006,A004,WT2,P3,Obstrucción de chute,Instrumentación,3.39,1.97,6526.55,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,970,Cargador frontal Sintético 0006
MT000971,20250211,EQ0050,A013,WT2,P1,Sobrecalentamiento,Energía,1.87,1.01,1381.79,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,971,Medidor de energía Sintético 0050
MT000972,20250216,EQ0027,A017,WT2,P2,Deriva de sensor,Control,6.26,3.6,9202.5,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,972,RTU Sintético 0027
MT000973,20250420,EQ0054,A004,WT2,P2,Falla de pala,Mecánico,11.31,9.73,11062.33,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,973,Motoniveladora Sintético 0054
MT000974,20250613,EQ0033,A008,WT2,P3,Alta vibración,Molienda,27.84,19.3,60385.49,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,974,Molino SAG Sintético 0033
MT000975,20250312,EQ0043,A009,WT1,P1,Desgaste de revestimientos,Seguridad,1.47,0.64,2578.36,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,975,Celda de flotación Sintético 0043
MT000976,20250129,,A010,WT2,P3,Corte de correa,Energía,6.72,3.92,6226.11,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,976,Sistema de relaves Sintético 0039
MT000977,20250124,EQ0040,A017,WT2,P2,Pérdida de comunicación PLC,Control,16.6,14.21,36387.14,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,977,Switch industrial Sintético 0040
MT000978,20250316,EQ0026,A013,WT2,P2,Falla de sello mecánico,Seguridad,4.6,3.83,2986.82,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,978,Medidor de energía Sintético 0026
MT000979,20250320,EQ0034,A005,WT1,P2,Trip de variador,Instrumentación,2.7,1.63,1422.7,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,979,Harnero Sintético 0034
MT000980,20250418,EQ0056,A006,WT2,P4,Corte de correa,Correas,3.78,1.48,8313.52,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,980,Correa transportadora Sintético 0056
MT000981,20250517,EQ0058,A008,WT2,P4,Alta vibración,Molienda,4.53,3.31,7634.97,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,981,Molino de bolas Sintético 0058
MT000982,20250427,EQ0029,A005,WT1,P3,Alta vibración,Chancado,6.86,3.67,12079.9,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,982,Chancador secundario Sintético 0029
MT000983,20250328,EQ0018,A004,WT1,P4,Pérdida de comunicación PLC,Instrumentación,2.58,1.56,2594.53,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,983,Motoniveladora Sintético 0018
MT000984,20250210,EQ0009,A017,WT2,P3,Deriva de sensor,Control,14.71,10.75,10025.46,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,984,RTU Sintético 0009
MT000985,20250204,EQ0046,A004,WT2,P2,Fuga hidráulica,Hidráulico,6.27,4.07,10887.03,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,985,Pala eléctrica Sintético 0046
MT000986,20250526,EQ0060,A004,WT1,P2,Deriva de sensor,Eléctrico,10.71,6.13,5309.91,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,986,Bulldozer Sintético 0060
MT000987,20250524,EQ0057,A004,WT2,P2,Falla de motor,Hidráulico,10.48,4.8,10336.0,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,987,Camión CAEX Sintético 0057
MT000988,20250309,EQ0034,A005,WT1,P2,Falla de sello mecánico,Seguridad,4.82,2.84,8874.5,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,988,Harnero Sintético 0034
MT000989,20250303,EQ0016,A005,WT1,P1,Falla de instrumentación,Seguridad,7.77,6.42,14650.41,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,989,Harnero Sintético 0016
MT000990,20250608,EQ0017,A017,WT2,P2,Falla de instrumentación,Control,8.26,3.86,7288.61,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,990,Servidor SCADA Sintético 0017
MT000991,20250215,EQ0036,A004,WT1,P2,Falla de pala,Seguridad,8.05,7.26,17946.75,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,991,Bulldozer Sintético 0036
MT000992,20250429,EQ0030,A017,WT2,P2,Deriva de sensor,Control,11.32,7.36,25976.05,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,992,Switch industrial Sintético 0030
MT000993,20250103,EQ0004,A004,WT1,P1,Fuga hidráulica,Control,4.59,2.31,9126.58,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,993,Perforadora Sintético 0004
MT000994,20250414,EQ0043,A009,WT1,P4,Desalineamiento de correa,Seguridad,2.22,1.81,3804.14,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,994,Celda de flotación Sintético 0043
MT000995,20250416,EQ0012,A008,WT1,P2,Desgaste de revestimientos,Molienda,4.5,4.02,4047.82,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,995,Molino SAG Sintético 0012
MT000996,20250305,EQ0006,A004,WT1,P2,Corte de correa,Eléctrico,1.7,1.42,2536.69,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,996,Cargador frontal Sintético 0006
MT000997,20250314,EQ0002,A004,WT2,P3,Falla de transmisión,Mecánico,10.56,8.07,23865.62,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,997,Camión CAEX Sintético 0002
MT000998,20250331,EQ0016,A005,WT1,P1,Deriva de sensor,Mecánico,4.27,2.39,3209.1,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,998,Harnero Sintético 0016
MT000999,20250212,EQ0010,A004,WT2,P3,Falla de pala,Mecánico,4.78,3.07,6329.21,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,999,Perforadora Sintético 0010
MT001000,20250104,EQ0015,A010,WT1,P3,Baja presión,Mecánico,1.93,1.78,2689.84,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1000,Filtro Sintético 0015
MT001001,20250430,EQ0054,A004,WT2,P2,Trip de variador,Seguridad,4.96,4.32,10843.1,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1001,Motoniveladora Sintético 0054
MT001002,20250523,EQ0016,A005,WT2,P2,Alta vibración,Eléctrico,5.02,3.32,2804.24,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1002,Harnero Sintético 0016
MT001003,20250510,EQ0001,A005,WT1,P2,Alta vibración,Instrumentación,2.16,1.89,1252.19,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1003,Alimentador Sintético 0001
MT001004,20250524,EQ0055,A017,WT2,P2,Deriva de sensor,Control,9.3,8.77,18051.37,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1004,Servidor Historiador Sintético 0055
MT001005,20250124,EQ0010,A004,WT2,P2,Fuga hidráulica,Mecánico,1.0,0.79,468.26,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1005,Perforadora Sintético 0010
MT001006,20250116,EQ0038,A010,WT2,P4,Corte de correa,Energía,15.92,8.63,15624.46,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1006,Espesador Sintético 0038
MT001007,20250130,EQ0014,A017,WT2,P2,Pérdida de comunicación PLC,Control,12.01,5.44,19748.74,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1007,Sistema de control distribuido Sintético 0014
MT001008,20250526,EQ0023,A017,WT2,P1,Pérdida de comunicación PLC,Control,17.56,7.58,36082.09,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1008,PLC Sintético 0023
MT001009,20250507,EQ0024,A017,WT1,P2,Falla de instrumentación,Control,3.48,1.72,7004.54,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1009,Sistema de control distribuido Sintético 0024
MT001010,20250316,EQ0036,A004,WT2,P3,Desalineamiento de correa,Seguridad,2.67,2.54,3631.05,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1010,Bulldozer Sintético 0036
MT001011,20250524,EQ0024,A017,WT2,P2,Pérdida de comunicación PLC,Control,7.42,6.83,9225.8,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1011,Sistema de control distribuido Sintético 0024
MT001012,20250516,EQ0011,A004,WT2,P2,Falla de pala,Seguridad,5.79,5.22,3880.01,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1012,Camión aljibe Sintético 0011
MT001013,20250101,EQ0057,A004,WT2,P1,Falla de motor,Hidráulico,22.5,11.09,72100.47,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1013,Camión CAEX Sintético 0057
MT001014,20250605,EQ0018,A004,WT1,P2,Falla de motor,Energía,1.18,0.74,2802.1,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1014,Motoniveladora Sintético 0018
MT001015,20250622,EQ0029,A005,WT1,P3,Alta vibración,Chancado,5.41,3.53,12362.88,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1015,Chancador secundario Sintético 0029
MT001016,20250218,EQ0038,A010,WT1,P3,Falla de sello mecánico,Eléctrico,3.59,1.49,4980.65,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1016,Espesador Sintético 0038
MT001017,20250212,EQ0030,A017,WT2,P3,Falla de instrumentación,Control,11.73,11.14,8502.16,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1017,Switch industrial Sintético 0030
MT001018,20250219,EQ0003,A017,WT1,P4,Pérdida de comunicación PLC,Control,2.46,1.99,1319.41,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1018,PLC Sintético 0003
MT001019,20250511,EQ0044,A005,WT1,P3,Deriva de sensor,Seguridad,4.77,3.05,6129.1,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1019,Alimentador Sintético 0044
MT001020,20250514,EQ0043,A009,WT1,P2,Baja presión,Seguridad,0.49,0.24,604.42,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1020,Celda de flotación Sintético 0043
MT001021,20250102,EQ0055,A017,WT2,P2,Falla de instrumentación,Control,5.5,2.99,4516.04,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1021,Servidor Historiador Sintético 0055
MT001022,20250408,EQ0001,A005,WT1,P1,Alta vibración,Mecánico,4.97,2.37,4480.62,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1022,Alimentador Sintético 0001
MT001023,20250221,EQ0024,A017,WT2,P1,Pérdida de comunicación PLC,Control,3.6,2.4,3563.83,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1023,Sistema de control distribuido Sintético 0024
MT001024,20250609,EQ0043,A009,WT2,P1,Sobrecalentamiento,Mecánico,8.97,4.53,9928.97,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1024,Celda de flotación Sintético 0043
MT001025,20250513,EQ0046,A004,WT1,P2,Falla de pala,Control,3.88,2.82,8845.72,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1025,Pala eléctrica Sintético 0046
MT001026,20250305,EQ0017,A017,WT2,P2,Falla de instrumentación,Control,30.33,24.02,53588.08,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1026,Servidor SCADA Sintético 0017
MT001027,20250225,EQ0003,A017,WT1,P2,Pérdida de comunicación PLC,Control,8.35,7.14,16546.78,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1027,PLC Sintético 0003
MT001028,20250121,,A006,WT2,P3,Desalineamiento de correa,Correas,17.3,12.65,25454.53,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1028,Correa transportadora Sintético 0056
MT001029,20250619,EQ0010,A004,WT2,P4,Alta vibración,Mecánico,9.65,5.53,11305.2,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1029,Perforadora Sintético 0010
MT001030,20250509,,A017,WT2,P3,Deriva de sensor,Control,24.48,22.87,30588.71,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1030,Servidor Historiador Sintético 0005
MT001031,20250529,EQ0044,A005,WT2,P3,Desalineamiento de correa,Eléctrico,6.36,4.22,8871.13,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1031,Alimentador Sintético 0044
MT001032,20250314,EQ0021,A017,WT1,P3,Baja presión,Mecánico,8.26,4.66,16129.37,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1032,Sensor de vibración Sintético 0021
MT001033,20250422,EQ0050,A013,WT1,P2,Falla de bomba de pulpa,Energía,1.93,1.37,1370.46,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1033,Medidor de energía Sintético 0050
MT001034,20250530,EQ0037,A005,WT2,P1,Falla eléctrica,Chancado,0.97,0.51,1895.54,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1034,Chancador primario Sintético 0037
MT001035,20250628,EQ0038,A010,WT2,P2,Sobrecalentamiento,Energía,16.76,15.89,27677.26,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1035,Espesador Sintético 0038
MT001036,20250416,EQ0024,A017,WT2,P3,Falla de instrumentación,Control,26.73,11.2,22210.41,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1036,Sistema de control distribuido Sintético 0024
MT001037,20250611,EQ0060,A004,WT1,P3,Falla de sello mecánico,Instrumentación,0.71,0.63,907.71,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1037,Bulldozer Sintético 0060
MT001038,20250307,EQ0058,A008,WT1,P2,Desgaste de revestimientos,Molienda,2.31,1.93,2295.98,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1038,Molino de bolas Sintético 0058
MT001039,20250108,EQ0045,A012,WT2,P4,Falla de sello mecánico,Bombas,25.7,24.27,40103.06,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1039,Bomba de pulpa Sintético 0045
MT001040,20250627,EQ0037,A005,WT1,P1,Falla eléctrica,Chancado,9.57,5.17,12134.04,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1040,Chancador primario Sintético 0037
MT001041,20250126,EQ0056,A006,WT1,P4,Obstrucción de chute,Correas,2.44,1.79,3842.02,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1041,Correa transportadora Sintético 0056
MT001042,20250530,EQ0010,A004,WT2,P2,Falla de pala,Mecánico,5.27,4.82,3382.67,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1042,Perforadora Sintético 0010
MT001043,20250422,EQ0036,A004,WT2,P3,Obstrucción de chute,Seguridad,4.82,2.79,10880.17,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1043,Bulldozer Sintético 0036
MT001044,20250319,EQ0021,A017,WT2,P1,Falla de sello mecánico,Seguridad,10.67,5.28,10176.81,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1044,Sensor de vibración Sintético 0021
MT001045,20250119,EQ0043,A009,WT2,P3,Falla de instrumentación,Mecánico,10.26,9.4,12584.68,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1045,Celda de flotación Sintético 0043
MT001046,20250128,EQ0021,A017,WT2,P3,Baja presión,Instrumentación,6.56,4.26,3040.34,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1046,Sensor de vibración Sintético 0021
MT001047,20250623,EQ0052,A004,WT1,P3,Falla de motor,Eléctrico,0.92,0.7,953.5,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1047,Camión aljibe Sintético 0052
MT001048,20250623,EQ0036,A004,WT1,P2,Falla de sello mecánico,Mecánico,4.14,2.22,7548.05,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1048,Bulldozer Sintético 0036
MT001049,20250131,EQ0044,A005,WT2,P3,Falla de instrumentación,Energía,10.33,9.41,15164.98,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1049,Alimentador Sintético 0044
MT001050,20250415,EQ0021,A017,WT1,P1,Falla de bomba de pulpa,Seguridad,1.58,0.68,2338.79,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1050,Sensor de vibración Sintético 0021
MT001051,20250506,EQ0026,A013,WT1,P3,Baja presión,Energía,4.65,3.14,6525.61,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1051,Medidor de energía Sintético 0026
MT001052,20250425,EQ0060,A004,WT2,P2,Falla de pala,Instrumentación,11.26,8.86,25857.56,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1052,Bulldozer Sintético 0060
MT001053,20250309,EQ0010,A004,WT1,P2,Alta vibración,Hidráulico,0.49,0.24,467.93,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1053,Perforadora Sintético 0010
MT001054,20250326,EQ0045,A012,WT2,P3,Falla de bomba de pulpa,Bombas,2.78,2.23,5494.93,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1054,Bomba de pulpa Sintético 0045
MT001055,20250317,EQ0002,A004,WT2,P4,Falla de motor,Neumáticos,3.09,1.89,4956.87,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1055,Camión CAEX Sintético 0002
MT001056,20250407,EQ0042,A008,WT2,P3,Desgaste de revestimientos,Molienda,10.12,5.93,17912.29,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1056,Molino de bolas Sintético 0042
MT001057,20250111,EQ0016,A005,WT2,P1,Trip de variador,Instrumentación,4.37,2.97,5265.1,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1057,Harnero Sintético 0016
MT001058,20250612,,A008,WT2,P3,Desgaste de revestimientos,Molienda,11.71,5.96,16250.19,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1058,Molino de bolas Sintético 0058
MT001059,20250522,EQ0040,A017,WT2,P1,Falla de instrumentación,Control,16.12,9.9,18211.71,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1059,Switch industrial Sintético 0040
MT001060,20250208,EQ0025,A010,WT2,P4,Trip de variador,Mecánico,18.89,7.33,22575.31,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1060,Sistema de relaves Sintético 0025
MT001061,20250329,EQ0050,A013,WT2,P3,Obstrucción de chute,Energía,14.83,8.28,20984.68,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1061,Medidor de energía Sintético 0050
MT001062,20250331,EQ0046,A004,WT2,P3,Alta vibración,Hidráulico,4.11,2.0,7735.59,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1062,Pala eléctrica Sintético 0046
MT001063,20250205,EQ0015,A010,WT2,P1,Corte de correa,Energía,7.85,6.85,9111.85,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1063,Filtro Sintético 0015
MT001064,20250104,EQ0020,A004,WT1,P3,Falla de pala,Mecánico,2.05,1.25,2710.95,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1064,Pala hidráulica Sintético 0020
MT001065,20250304,EQ0042,A008,WT1,P3,Alta vibración,Molienda,8.59,7.36,17108.49,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1065,Molino de bolas Sintético 0042
MT001066,20250506,EQ0017,A017,WT1,P4,Deriva de sensor,Control,3.18,2.49,4654.13,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1066,Servidor SCADA Sintético 0017
MT001067,20250527,EQ0044,A005,WT2,P1,Corte de correa,Eléctrico,9.81,6.77,20726.02,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1067,Alimentador Sintético 0044
MT001068,20250306,EQ0011,A004,WT1,P1,Obstrucción de chute,Instrumentación,5.13,4.85,11983.24,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1068,Camión aljibe Sintético 0011
MT001069,20250210,EQ0023,A017,WT1,P4,Pérdida de comunicación PLC,Control,3.9,3.43,7675.15,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1069,PLC Sintético 0023
MT001070,20250113,EQ0044,A005,WT2,P3,Desalineamiento de correa,Instrumentación,4.33,3.04,5121.05,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1070,Alimentador Sintético 0044
MT001071,20250312,EQ0015,A010,WT2,P2,Alta vibración,Energía,3.53,1.74,7442.24,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1071,Filtro Sintético 0015
MT001072,20250530,EQ0010,A004,WT1,P2,Alta vibración,Hidráulico,1.17,0.87,2689.41,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1072,Perforadora Sintético 0010
MT001073,20250106,EQ0033,A008,WT2,P3,Alta vibración,Molienda,7.2,5.44,15507.74,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1073,Molino SAG Sintético 0033
MT001074,20250415,EQ0005,A017,WT2,P1,Falla de instrumentación,Control,1.07,0.42,940.24,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1074,Servidor Historiador Sintético 0005
MT001075,20250624,EQ0018,A004,WT1,P4,Corte de correa,Seguridad,3.43,3.14,7463.76,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1075,Motoniveladora Sintético 0018
MT001076,20250128,EQ0056,A006,WT1,P2,Corte de correa,Correas,1.06,0.98,2334.4,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1076,Correa transportadora Sintético 0056
MT001077,20250412,EQ0005,A017,WT1,P4,Falla de instrumentación,Control,5.86,4.83,8411.1,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1077,Servidor Historiador Sintético 0005
MT001078,20250114,EQ0003,A017,WT2,P4,Falla de instrumentación,Control,36.73,22.84,44067.96,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1078,PLC Sintético 0003
MT001079,20250125,EQ0011,A004,WT2,P3,Desalineamiento de correa,Seguridad,2.0,1.39,4637.15,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1079,Camión aljibe Sintético 0011
MT001080,20250206,EQ0022,A009,WT1,P4,Falla de pala,Eléctrico,5.14,4.0,8957.44,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1080,Celda de flotación Sintético 0022
MT001081,20250322,EQ0042,A008,WT2,P3,Desgaste de revestimientos,Molienda,3.33,1.88,6189.09,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1081,Molino de bolas Sintético 0042
MT001082,20250606,EQ0027,A017,WT2,P2,Falla de instrumentación,Control,5.42,4.67,8757.89,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1082,RTU Sintético 0027
MT001083,20250108,EQ0016,A005,WT1,P4,Alta vibración,Energía,5.42,5.0,5979.22,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1083,Harnero Sintético 0016
MT001084,20250331,EQ0031,A006,WT1,P3,Corte de correa,Correas,0.75,0.45,475.61,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1084,Correa transportadora Sintético 0031
MT001085,20250112,EQ0024,A017,WT1,P1,Pérdida de comunicación PLC,Control,2.68,1.92,4390.96,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1085,Sistema de control distribuido Sintético 0024
MT001086,20250321,EQ0029,A005,WT1,P1,Falla eléctrica,Chancado,2.8,1.97,5702.01,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1086,Chancador secundario Sintético 0029
MT001087,20250514,EQ0022,A009,WT2,P4,Bloqueo de chancador,Instrumentación,10.95,10.16,6088.71,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1087,Celda de flotación Sintético 0022
MT001088,20250329,EQ0001,A005,WT2,P3,Sobrecalentamiento,Energía,0.87,0.34,1523.48,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1088,Alimentador Sintético 0001
MT001089,20250407,EQ0029,A005,WT1,P3,Falla eléctrica,Chancado,4.08,2.99,2266.45,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1089,Chancador secundario Sintético 0029
MT001090,20250217,EQ0040,A017,WT2,P3,Falla de instrumentación,Control,28.71,21.46,48071.13,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1090,Switch industrial Sintético 0040
MT001091,20250403,EQ0018,A004,WT1,P1,Corte de correa,Mecánico,0.48,0.31,1063.21,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1091,Motoniveladora Sintético 0018
MT001092,20250621,EQ0005,A017,WT2,P2,Falla de instrumentación,Control,16.19,13.54,30401.79,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1092,Servidor Historiador Sintético 0005
