WorkOrderID,CreatedDateKey,ClosedDateKey,AreaID,EquipmentID,ServiceID,ResponsibleID,WorkTypeID,PriorityID,StatusID,EstimatedHours,ActualHours,IsCritical,ReworkFlag,SourceSystem,_SourceFile,_ExportedAt,_LegacyRowNumber
WO002162,20250411,,A017,EQ0030,SV5,R024,WT2,P3,S2,32.51,68.42,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2162
WO002163,20250504,,A008,EQ0042,SV1,R021,WT1,P2,S2,15.18,20.24,True,True,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2163
WO002164,20250118,20250121,A004,EQ0059,SV10,R006,WT1,P2,S4,15.47,20.43,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2164
WO002165,20250424,,A017,EQ0003,SV3,R016,WT6,P1,S2,4.67,5.6,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2165
WO002166,20250324,,A004,EQ0060,SV9,R012,WT1,P1,S2,4.1,5.03,True,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2166
WO002167,20250511,20250512,A009,EQ0022,SV8,R028,WT7,P1,S4,3.53,4.89,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2167
WO002168,20250311,20250317,A017,EQ0008,SV7,R015,WT10,P3,S4,39.9,45.84,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2168
WO002169,20250427,,A004,EQ0046,SV12,R022,WT6,P3,S2,63.62,38.32,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2169
WO002170,20250423,20250428,A017,EQ0041,SV11,R017,WT10,P2,S4,18.5,33.85,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2170
WO002171,20250115,,A010,EQ0028,SV4,R027,WT1,P2,S3,18.92,42.19,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2171
WO002172,20250615,,A009,EQ0022,SV5,R018,WT3,P3,S2,61.4,70.26,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2172
WO002173,20250611,20250612,A004,EQ0002,SV12,R015,WT6,P1,S4,5.46,6.39,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2173
WO002174,20250104,20250109,A017,EQ0009,SV5,R004,WT9,P3,S4,61.79,37.93,True,True,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2174
WO002175,20250407,20250422,A004,EQ0019,SV9,R011,WT9,P4,S4,58.19,112.61,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2175
WO002176,20250624,20250628,A010,EQ0032,SV11,R016,WT2,P2,S4,12.83,27.9,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2176
WO002177,20250105,20250110,A012,EQ0035,SV8,R020,WT7,P2,S4,21.18,32.03,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2177
WO002178,20250207,20250209,A012,EQ0035,SV6,R015,WT2,P1,S4,6.16,9.64,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2178
WO002179,20250310,,A008,EQ0058,SV9,R006,WT1,P3,S3,38.99,28.17,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2179
WO002180,20250621,,A008,EQ0033,SV2,R028,WT1,P3,S3,50.19,58.29,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2180
WO002181,20250105,20250109,A004,EQ0011,SV3,R021,WT1,P2,S4,21.54,26.91,True,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2181
WO002182,20250604,,A017,EQ0014,SV8,R003,WT4,P2,S2,18.31,23.33,True,True,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2182
WO002183,20250204,20250207,A017,EQ0023,SV4,R001,WT1,P2,S4,17.38,17.77,True,True,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2183
WO002184,20250225,20250308,A004,EQ0019,SV9,R002,WT4,P3,S4,63.53,80.33,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2184
WO002185,20250222,20250302,A005,EQ0034,SV4,R026,WT7,P3,S4,59.55,59.28,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2185
WO002186,20250327,,A005,EQ0013,SV2,R020,WT8,P2,S1,9.24,12.2,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2186
WO002187,20250428,,A017,EQ0003,SV10,R006,WT9,P2,S1,20.64,24.46,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2187
WO002188,20250220,20250303,A004,EQ0004,SV7,R015,WT6,P4,S4,106.89,84.19,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2188
WO002189,20250526,20250630,A004,EQ0002,SV12,R020,WT1,P4,S4,99.33,329.62,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2189
WO002190,20250510,20250512,A010,EQ0028,SV5,R027,WT8,P2,S4,10.19,11.97,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2190
WO002191,20250624,,A004,EQ0018,SV10,R012,WT3,P2,S2,9.37,8.35,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2191
WO002192,20250526,,A008,EQ0012,SV5,R002,WT2,P2,S2,10.18,6.97,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2192
WO002193,20250315,20250324,A017,EQ0005,SV1,R020,WT2,P3,S4,35.27,67.45,False,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2193
WO002194,20250303,20250306,A008,EQ0012,SV9,R020,WT9,P3,S4,40.79,20.07,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2194
WO002195,20250423,20250425,A017,EQ0040,SV9,R014,WT8,P2,S4,11.17,13.85,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2195
WO002196,20250221,,A004,EQ0059,SV12,R009,WT4,P2,S3,14.96,18.48,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2196
WO002197,20250206,20250207,A005,EQ0029,SV4,R007,WT8,P2,S4,10.69,7.34,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2197
WO002198,20250131,,A004,EQ0019,SV12,R016,WT6,P1,S2,4.53,3.42,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2198
WO002199,20250123,20250125,A006,EQ0031,SV7,R020,WT7,P1,S4,4.39,9.51,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2199
WO002200,20250518,20250528,A017,EQ0005,SV12,R013,WT8,P4,S4,73.44,76.54,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2200
WO002201,20250420,,A010,EQ0028,SV11,R010,WT5,P2,S3,21.58,82.0,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2201
WO002202,20250516,20250530,A017,EQ0023,SV3,R005,WT3,P4,S4,96.08,111.69,False,True,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2202
WO002203,20250319,20250326,A017,EQ0005,SV5,R010,WT1,P3,S4,39.15,51.03,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2203
WO002204,20250521,,A006,EQ0056,SV5,R013,WT2,P4,S2,67.09,98.5,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2204
WO002205,20250419,20250420,A010,EQ0025,SV1,R015,WT1,P1,S5,4.38,3.06,True,True,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2205
WO002206,20250104,20250108,A017,EQ0003,SV3,R022,WT1,P2,S4,20.22,28.77,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2206
WO002207,20250412,20250424,A005,EQ0016,SV11,R005,WT10,P3,S4,59.44,88.51,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2207
WO002208,20250613,20250614,A004,EQ0053,SV1,R018,WT2,P1,S4,3.39,6.25,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2208
WO002209,20250217,20250319,A017,EQ0005,SV12,R002,WT2,P4,S5,81.88,237.84,False,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2209
WO002210,20250216,,A017,EQ0009,SV4,R011,WT4,P2,S2,21.24,36.9,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2210
WO002211,20250603,,A017,EQ0040,SV2,R002,WT6,P4,S2,72.94,147.35,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2211
WO002212,20250425,,A010,EQ0015,SV5,R011,WT2,P2,S1,14.98,16.26,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2212
WO002213,20250426,20250507,A005,EQ0047,SV10,R005,WT2,P3,S4,57.49,84.1,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2213
WO002214,20250411,20250413,A006,EQ0031,SV12,R020,WT2,P2,S5,11.96,12.39,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2214
WO002215,20250303,20250304,A017,EQ0027,SV4,R013,WT3,P2,S4,9.38,6.17,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2215
WO002216,20250417,20250426,A010,EQ0015,SV6,R011,WT7,P3,S4,45.48,68.89,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2216
WO002217,20250401,20250417,A004,EQ0049,SV6,R014,WT2,P3,S4,39.38,126.25,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2217
WO002218,20250122,20250205,A004,EQ0060,SV2,R011,WT1,P4,S4,102.75,111.63,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2218
WO002219,20250615,20250630,A004,EQ0059,SV8,R021,WT5,P4,S4,42.81,129.29,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2219
WO002220,20250203,20250204,A004,EQ0059,SV8,R020,WT2,P1,S4,3.49,4.52,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2220
WO002221,20250216,,A017,EQ0021,SV9,R024,WT2,P3,S3,45.51,65.44,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2221
WO002222,20250228,,A013,EQ0026,SV9,R015,WT1,P4,S2,65.35,122.3,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2222
WO002223,20250209,20250211,A017,EQ0017,SV8,R030,WT4,P2,S4,13.81,11.63,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2223
WO002224,20250119,20250120,A017,EQ0055,SV2,R007,WT2,P2,S4,10.03,7.25,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2224
WO002225,20250411,20250421,A010,EQ0025,SV12,R010,WT1,P3,S4,52.39,76.26,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2225
WO002226,20250329,,A017,EQ0021,SV1,R012,WT1,P2,S1,19.57,23.94,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2226
WO002227,20250625,20250627,A004,EQ0051,SV4,R002,WT10,P2,S4,13.85,11.69,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2227
WO002228,20250509,20250513,A004,EQ0018,SV3,R021,WT8,P3,S4,42.38,26.84,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2228
WO002229,20250509,,A013,EQ0050,SV9,R008,WT11,P4,S1,68.65,82.46,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2229
WO002230,20250131,,A017,EQ0021,SV3,R007,WT3,P2,S2,20.43,24.52,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2230
WO002231,20250319,20250322,A004,EQ0051,SV7,R026,WT10,P2,S4,21.4,22.51,True,True,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2231
WO002232,20250625,20250627,A005,EQ0013,SV2,R019,WT3,P2,S4,15.46,15.25,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2232
WO002233,20250330,20250403,A008,EQ0012,SV7,R003,WT2,P2,S4,17.15,24.05,True,True,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2233
WO002234,20250114,,A005,EQ0047,SV12,R011,WT6,P1,S2,3.57,4.1,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2234
WO002235,20250314,20250319,A004,EQ0052,SV9,R003,WT2,P3,S4,30.67,36.82,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2235
WO002236,20250226,,A009,EQ0043,SV7,R009,WT3,P2,S2,19.43,27.08,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2236
WO002237,20250413,20250416,A017,EQ0027,SV8,R002,WT4,P2,S4,12.34,16.51,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2237
WO002238,20250215,,A005,EQ0044,SV8,R023,WT6,P2,S3,12.69,18.06,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2238
WO002239,20250522,20250523,A010,EQ0032,SV3,R003,WT4,P1,S4,4.62,4.28,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2239
WO002240,20250204,20250207,A017,EQ0023,SV4,R001,WT4,P2,S4,19.66,20.14,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2240
WO002241,20250427,,A010,EQ0038,SV9,R016,WT1,P1,S1,6.07,11.02,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2241
WO002242,20250605,20250608,A005,EQ0034,SV9,R015,WT2,P2,S4,15.71,20.43,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2242
WO002243,20250610,,A010,EQ0039,SV2,R011,WT3,P3,S1,52.45,137.73,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2243
WO002244,20250130,20250220,A005,EQ0037,SV12,R023,WT5,P4,S4,90.7,163.89,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2244
WO002245,20250524,20250607,A013,EQ0026,SV9,R024,WT2,P4,S4,64.28,105.28,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2245
WO002246,20250110,20250111,A010,EQ0028,SV1,R026,WT7,P1,S4,4.64,5.06,True,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2246
WO002247,20250529,,A006,EQ0031,SV8,R017,WT1,P2,S2,18.41,27.5,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2247
WO002248,20250309,20250311,A004,EQ0036,SV11,R003,WT9,P2,S5,13.35,12.76,True,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2248
WO002249,20250618,20250620,A005,EQ0037,SV1,R008,WT2,P2,S4,17.09,12.55,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2249
WO002250,20250305,20250313,A005,EQ0037,SV2,R013,WT4,P3,S4,56.98,59.17,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2250
WO002251,20250607,20250608,A009,EQ0022,SV1,R030,WT5,P1,S4,5.22,6.93,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2251
WO002252,20250402,20250406,A012,EQ0045,SV3,R030,WT1,P3,S4,64.63,29.36,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2252
WO002253,20250429,20250505,A017,EQ0027,SV7,R009,WT1,P3,S4,44.83,45.16,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2253
WO002254,20250425,20250429,A017,EQ0055,SV11,R005,WT3,P4,S4,72.7,30.92,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2254
WO002255,20250210,,A013,EQ0050,SV2,R010,WT2,P2,S3,12.69,11.85,True,True,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2255
WO002256,20250523,20250617,A017,EQ0027,SV2,R028,WT2,P4,S4,62.38,197.61,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2256
WO002257,20250529,,A005,EQ0013,SV7,R005,WT3,P2,S1,9.73,10.8,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2257
WO002258,20250513,,A006,EQ0056,SV4,R013,WT4,P2,S2,12.18,12.41,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2258
WO002259,20250612,20250628,A017,EQ0055,SV10,R025,WT4,P4,S4,85.13,120.18,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2259
WO002260,20250501,,A006,EQ0056,SV5,R022,WT2,P2,S2,13.69,14.86,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2260
WO002261,20250416,20250422,A004,EQ0018,SV4,R008,WT9,P3,S4,47.06,43.14,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2261
WO002262,20250119,20250123,A004,EQ0018,SV3,R014,WT7,P2,S4,20.4,31.8,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2262
WO002263,20250217,20250219,A004,EQ0007,SV7,R012,WT1,P2,S4,9.03,14.69,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2263
WO002264,20250401,20250405,A005,EQ0034,SV5,R011,WT7,P2,S4,20.6,28.46,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2264
WO002265,20250121,,A017,EQ0024,SV10,R027,WT7,P2,S2,13.24,13.63,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2265
WO002266,20250123,20250125,A005,EQ0013,SV10,R024,WT2,P2,S5,15.37,13.59,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2266
WO002267,20250517,,A004,EQ0046,SV2,R003,WT7,P2,S2,11.7,17.83,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2267
WO002268,20250218,,A008,EQ0012,SV4,R024,WT8,P3,S3,60.87,128.26,False,True,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2268
WO002269,20250125,20250203,A004,EQ0007,SV8,R007,WT2,P3,S4,34.59,71.19,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2269
WO002270,20250521,,A008,EQ0058,SV5,R007,WT2,P3,S2,61.94,120.46,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2270
WO002271,20250311,20250323,A004,EQ0002,SV12,R010,WT4,P3,S5,55.55,89.84,True,True,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2271
WO002272,20250404,20250406,A017,EQ0021,SV8,R007,WT2,P1,S4,4.43,10.59,True,True,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2272
WO002273,20250222,20250223,A017,EQ0008,SV1,R013,WT2,P1,S4,3.5,3.18,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2273
WO002274,20250202,20250208,A004,EQ0002,SV10,R011,WT7,P2,S4,20.16,42.64,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2274
WO002275,20250621,,A004,EQ0051,SV10,R011,WT7,P1,S2,2.88,4.2,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2275
WO002276,20250310,,A005,EQ0037,SV4,R025,WT8,P1,S2,5.57,5.62,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2276
WO002277,20250102,20250110,A005,EQ0037,SV4,R012,WT2,P3,S4,49.41,58.36,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2277
WO002278,20250222,20250301,A004,EQ0020,SV10,R004,WT2,P3,S4,34.31,49.51,False,True,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2278
WO002279,20250420,20250422,A013,EQ0050,SV5,R011,WT2,P2,S4,10.0,15.15,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2279
WO002280,20250105,,A010,EQ0032,SV4,R028,WT1,P1,S2,4.08,4.08,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2280
WO002281,20250521,,A004,EQ0054,SV8,R023,WT2,P3,S2,43.29,82.15,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2281
WO002282,20250613,20250614,A004,EQ0054,SV9,R024,WT10,P1,S4,5.94,4.32,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2282
WO002283,20250123,20250209,A005,EQ0013,SV3,R014,WT3,P4,S4,59.36,130.18,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2283
WO002284,20250420,20250427,A010,EQ0025,SV9,R028,WT4,P3,S4,35.07,48.78,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2284
WO002285,20250509,20250605,A017,EQ0041,SV11,R001,WT8,P4,S5,67.16,209.24,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2285
WO002286,20250110,20250112,A017,EQ0055,SV6,R018,WT4,P2,S4,11.62,10.15,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2286
WO002287,20250507,20250511,A008,EQ0042,SV1,R027,WT2,P2,S4,16.53,29.81,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2287
WO002288,20250427,,A010,EQ0025,SV4,R029,WT8,P4,S2,89.26,108.31,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2288
WO002289,20250605,20250614,A013,EQ0026,SV7,R029,WT7,P3,S4,48.74,69.57,False,True,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2289
WO002290,20250315,,A017,EQ0030,SV7,R019,WT2,P2,S3,17.33,20.37,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2290
WO002291,20250630,20250630,A004,EQ0010,SV3,R017,WT6,P2,S4,20.57,49.61,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2291
WO002292,20250221,20250305,A005,EQ0044,SV3,R011,WT2,P3,S4,33.96,95.3,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2292
WO002293,20250211,,A006,EQ0031,SV4,R030,WT6,P2,S3,9.62,10.81,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2293
WO002294,20250609,20250611,A004,EQ0048,SV11,R018,WT5,P1,S4,6.63,12.53,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2294
WO002295,20250226,,A004,EQ0011,SV8,R025,WT2,P2,S3,17.98,54.95,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2295
WO002296,20250301,20250305,A006,EQ0056,SV1,R015,WT8,P2,S4,17.76,29.32,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2296
WO002297,20250113,,A017,EQ0014,SV1,R028,WT3,P3,S2,60.96,93.94,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2297
WO002298,20250424,20250426,A004,EQ0010,SV9,R030,WT4,P2,S4,14.31,15.81,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2298
WO002299,20250422,,A010,EQ0025,SV2,R005,WT5,P2,S3,8.72,11.8,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2299
WO002300,20250108,20250117,A005,EQ0047,SV4,R019,WT8,P3,S4,55.61,68.07,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2300
WO002301,20250130,,A008,EQ0033,SV10,R011,WT7,P4,S1,63.25,161.93,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2301
WO002302,20250426,20250429,A009,EQ0022,SV3,R018,WT12,P2,S4,15.52,17.88,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2302
WO002303,20250310,,A004,EQ0060,SV6,R006,WT7,P2,S1,18.89,29.57,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2303
WO002304,20250302,20250314,A004,EQ0010,SV2,R020,WT4,P3,S4,60.2,90.36,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2304
WO002305,20250327,20250407,A004,EQ0053,SV9,R003,WT5,P4,S4,98.61,82.71,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2305
WO002306,20250404,20250405,A008,EQ0012,SV2,R007,WT2,P1,S4,3.64,2.82,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2306
WO002307,20250113,20250117,A010,EQ0039,SV1,R011,WT2,P2,S4,17.7,30.65,True,True,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2307
WO002308,20250526,,A008,EQ0058,SV9,R028,WT4,P3,S2,39.8,51.0,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2308
WO002309,20250606,20250611,A005,EQ0001,SV2,R019,WT1,P3,S4,41.41,34.73,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2309
WO002310,20250624,20250628,A004,EQ0049,SV9,R025,WT7,P3,S4,25.63,24.8,True,True,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2310
WO002311,20250509,20250513,A004,EQ0057,SV1,R002,WT4,P2,S4,15.31,30.05,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2311
WO002312,20250308,,A004,EQ0057,SV7,R010,WT5,P2,S1,10.03,9.81,True,True,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2312
WO002313,20250426,20250504,A004,EQ0059,SV8,R020,WT1,P4,S4,79.39,61.47,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2313
WO002314,20250525,20250528,A005,EQ0001,SV7,R010,WT1,P3,S4,38.92,21.02,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,2314
