MaintenanceID,DateKey,EquipmentID,AreaID,WorkTypeID,PriorityID,FailureMode,SystemCategory,DowntimeHours,RepairHours,MaintenanceCost,PlannedFlag
MT000535,20240212,EQ0022,A004,WT1,P4,Desgaste,Mecánico,3.56,2.64,2408.93,True
MT000536,20240211,EQ0026,A003,WT1,P4,Falla eléctrica,Eléctrico,0.42,0.33,348.81,True
MT000537,20240827,EQ0019,A006,WT2,P2,Sobrecalentamiento,Energía,8.94,5.57,6225.33,False
MT000538,20240227,EQ0038,A001,WT1,P3,Vibración,Control,4.24,1.79,2986.09,True
MT000539,20240815,EQ0036,A003,WT1,P4,Desgaste,Mecánico,0.85,0.46,791.9,True
MT000540,20240909,EQ0031,A005,WT1,P4,Desgaste,Mecánico,0.49,0.24,150.91,True
MT000541,20240927,EQ0015,A001,WT1,P4,No aplica,Control,3.25,2.65,2474.05,True
MT000542,20240219,EQ0005,A002,WT1,P4,No aplica,Control,0.43,0.23,391.4,True
MT000543,20240214,EQ0001,A006,WT2,P2,Calibración,Control,3.96,2.38,1266.87,False
MT000544,20240413,EQ0031,A005,WT1,P3,Falla eléctrica,Eléctrico,6.26,4.04,2935.04,True
MT000545,20240627,EQ0007,A005,WT1,P2,No aplica,Energía,2.04,1.76,952.54,True
MT000546,20240203,EQ0025,A005,WT2,P3,Calibración,Eléctrico,8.67,7.5,7291.09,False
MT000547,20240628,EQ0018,A001,WT2,P1,Falla eléctrica,Energía,11.12,5.79,7093.83,False
MT000548,20240119,EQ0031,A005,WT2,P2,No aplica,Energía,10.1,6.31,6706.55,False
MT000549,20240221,EQ0035,A003,WT2,P3,No aplica,Eléctrico,5.53,2.96,3555.12,False
MT000550,20240522,EQ0004,A003,WT2,P3,No aplica,TI/OT,2.46,2.3,1272.81,False
MT000551,20240728,EQ0020,A005,WT2,P2,No aplica,Control,11.13,7.72,3564.12,False
MT000552,20240531,EQ0037,A003,WT2,P4,Desgaste,TI/OT,0.32,0.13,67.97,False
MT000553,20240915,EQ0016,A004,WT1,P1,No aplica,Control,0.63,0.28,249.55,True
MT000554,20240311,EQ0032,A005,WT1,P3,Vibración,Energía,2.58,2.25,2413.71,True
MT000555,20240205,EQ0030,A006,WT1,P4,Falla eléctrica,Control,6.12,3.79,4943.94,True
MT000556,20241202,EQ0034,A002,WT1,P4,Falla eléctrica,Mecánico,5.22,4.69,1778.08,True
MT000557,20240608,EQ0003,A004,WT2,P3,Sobrecalentamiento,Energía,4.03,3.08,1604.11,False
MT000558,20240810,EQ0036,A003,WT1,P2,Falla eléctrica,Mecánico,4.3,2.98,2509.13,True
MT000559,20240919,EQ0001,A006,WT1,P1,Falla eléctrica,TI/OT,2.24,1.9,1549.28,True
MT000560,20240416,EQ0004,A003,WT1,P3,No aplica,TI/OT,1.67,1.34,390.44,True
MT000561,20240124,EQ0008,A004,WT2,P2,No aplica,Control,6.95,5.0,1599.95,False
MT000562,20241101,EQ0032,A005,WT1,P1,Vibración,Mecánico,2.0,0.89,1348.06,True
MT000563,20240907,EQ0006,A006,WT2,P3,Desgaste,Eléctrico,6.57,5.53,4247.19,False
MT000564,20240721,EQ0029,A003,WT1,P2,Calibración,TI/OT,4.57,3.92,2752.93,True
MT000565,20241113,EQ0012,A003,WT1,P3,No aplica,Energía,3.68,3.28,1565.48,True
MT000566,20240611,EQ0028,A006,WT1,P3,Vibración,Control,0.83,0.38,460.87,True
MT000567,20240118,EQ0028,A006,WT1,P4,Sobrecalentamiento,Control,1.35,1.26,932.47,True
MT000568,20241002,EQ0016,A004,WT1,P2,Vibración,Eléctrico,6.19,3.97,2218.82,True
MT000569,20241021,EQ0039,A004,WT1,P4,Vibración,Control,4.33,2.25,883.78,True
MT000570,20240514,EQ0011,A004,WT2,P4,Sobrecalentamiento,TI/OT,5.53,4.37,3091.57,False
MT000571,20240313,EQ0004,A003,WT2,P3,Vibración,Energía,3.6,2.97,2597.39,False
MT000572,20241020,EQ0025,A005,WT1,P2,Sobrecalentamiento,Control,4.21,1.69,1396.18,True
MT000573,20240121,EQ0003,A004,WT1,P1,Desgaste,Mecánico,1.53,0.88,701.86,True
MT000574,20240102,EQ0012,A003,WT1,P4,Falla eléctrica,Mecánico,3.24,2.13,1382.11,True
MT000575,20241101,EQ0021,A002,WT2,P3,Vibración,Control,4.46,3.87,3644.8,False
MT000576,20240331,EQ0037,A003,WT2,P2,Desgaste,Energía,5.63,2.31,5243.71,False
MT000577,20241015,EQ0029,A003,WT1,P2,Falla eléctrica,Control,1.88,1.53,1066.93,True
MT000578,20240713,EQ0025,A005,WT2,P4,Sobrecalentamiento,Eléctrico,8.02,7.32,3897.96,False
MT000579,20241207,EQ0022,A004,WT2,P4,Desgaste,Energía,0.56,0.51,367.13,False
MT000580,20241102,EQ0015,A001,WT1,P2,Calibración,Eléctrico,0.77,0.4,719.17,True
MT000581,20240625,EQ0034,A002,WT2,P3,Calibración,Mecánico,4.01,2.97,3029.37,False
MT000582,20240929,EQ0001,A006,WT2,P3,Desgaste,TI/OT,5.23,3.47,1226.38,False
MT000583,20240229,EQ0007,A005,WT2,P3,Calibración,Mecánico,11.61,8.58,5845.23,False
MT000584,20241207,EQ0007,A005,WT1,P3,Falla eléctrica,Control,4.48,3.14,1484.84,True
MT000585,20241201,EQ0025,A005,WT1,P4,Desgaste,Mecánico,0.57,0.51,170.68,True
MT000586,20240405,EQ0012,A003,WT2,P3,Vibración,Eléctrico,5.7,4.57,4013.56,False
MT000587,20240709,EQ0003,A004,WT1,P3,No aplica,Eléctrico,2.45,1.72,1838.6,True
MT000588,20241203,EQ0007,A005,WT1,P3,Desgaste,Control,0.43,0.41,237.54,True
MT000589,20240429,EQ0027,A001,WT1,P3,Vibración,Energía,3.24,2.97,1704.97,True
MT000590,20240211,EQ0022,A004,WT2,P3,Desgaste,TI/OT,5.81,2.8,2671.28,False
MT000591,20241224,EQ0022,A004,WT1,P2,Sobrecalentamiento,Mecánico,4.55,3.41,4140.8,True
MT000592,20240313,EQ0029,A003,WT1,P3,Falla eléctrica,Mecánico,2.55,2.33,1009.39,True
MT000593,20240227,EQ0021,A002,WT2,P3,Falla eléctrica,Eléctrico,2.5,2.16,861.7,False
MT000594,20240619,EQ0036,A003,WT2,P4,Falla eléctrica,Energía,5.29,4.72,4798.85,False
MT000595,20240618,EQ0023,A001,WT1,P3,Falla eléctrica,Control,0.82,0.6,498.33,True
MT000596,20240318,EQ0026,A003,WT2,P2,Calibración,Eléctrico,4.07,1.8,1142.58,False
MT000597,20241118,EQ0013,A003,WT1,P2,Vibración,Eléctrico,1.08,0.44,859.63,True
MT000598,20240112,EQ0024,A005,WT1,P4,Falla eléctrica,Mecánico,5.47,3.09,3583.4,True
MT000599,20241203,EQ0008,A004,WT1,P3,No aplica,Control,2.19,1.62,1745.1,True
MT000600,20240822,EQ0010,A005,WT2,P2,Vibración,Mecánico,2.23,2.02,1432.76,False
MT000601,20240406,EQ0039,A004,WT2,P3,Desgaste,Control,13.44,8.29,11358.27,False
MT000602,20240529,EQ0035,A003,WT2,P1,Vibración,Energía,4.87,3.62,3632.53,False
MT000603,20240130,EQ0017,A006,WT1,P1,Calibración,Mecánico,1.27,0.88,893.69,True
MT000604,20241203,EQ0013,A003,WT1,P2,Sobrecalentamiento,Mecánico,1.77,0.94,1487.72,True
MT000605,20240915,EQ0025,A005,WT2,P3,Vibración,Mecánico,8.27,4.73,3264.1,False
MT000606,20241226,EQ0029,A003,WT1,P3,Desgaste,TI/OT,3.29,1.99,791.64,True
MT000607,20240116,EQ0002,A003,WT1,P1,No aplica,Mecánico,2.71,2.23,578.95,True
MT000608,20241204,EQ0030,A006,WT2,P3,Desgaste,Mecánico,1.54,1.18,500.75,False
MT000609,20241031,EQ0002,A003,WT2,P3,No aplica,Mecánico,12.83,8.48,6871.58,False
MT000610,20240707,EQ0002,A003,WT1,P2,Falla eléctrica,Energía,4.4,4.16,818.37,True
MT000611,20240813,EQ0019,A006,WT1,P2,Calibración,Mecánico,8.54,4.82,5926.3,True
MT000612,20240422,EQ0027,A001,WT1,P3,Falla eléctrica,Energía,2.2,1.77,2011.35,True
MT000613,20240705,EQ0014,A002,WT1,P3,Desgaste,Control,2.33,1.07,1171.99,True
MT000614,20241215,EQ0038,A001,WT1,P2,Desgaste,Eléctrico,0.24,0.16,143.66,True
MT000615,20241024,EQ0017,A006,WT1,P3,Sobrecalentamiento,Energía,1.95,1.62,1790.68,True
MT000616,20240516,EQ0028,A006,WT1,P3,Vibración,Mecánico,0.49,0.33,134.45,True
MT000617,20240720,EQ0021,A002,WT1,P1,No aplica,Mecánico,1.81,1.31,880.87,True
MT000618,20240518,EQ0020,A005,WT1,P3,No aplica,Mecánico,5.04,3.34,4737.98,True
MT000619,20240507,EQ0012,A003,WT2,P2,Desgaste,Eléctrico,6.73,3.53,1938.97,False
MT000620,20240820,EQ0017,A006,WT1,P2,Sobrecalentamiento,Energía,5.32,4.68,4568.41,True
MT000621,20240601,EQ0015,A001,WT1,P3,No aplica,Control,4.18,3.2,2062.59,True
MT000622,20240820,EQ0006,A006,WT1,P3,Calibración,TI/OT,1.93,1.56,1116.46,True
MT000623,20241221,EQ0030,A006,WT2,P4,Vibración,Eléctrico,1.76,1.62,1434.07,False
MT000624,20240208,EQ0009,A003,WT1,P2,Falla eléctrica,Energía,4.32,3.37,4055.54,True
MT000625,20240527,EQ0001,A006,WT2,P3,Desgaste,Energía,4.58,1.99,917.76,False
MT000626,20240311,EQ0036,A003,WT1,P2,Calibración,Control,4.82,3.59,2157.26,True
MT000627,20240125,EQ0028,A006,WT1,P4,Calibración,Control,2.87,1.95,1163.36,True
MT000628,20240101,EQ0016,A004,WT1,P3,Sobrecalentamiento,Energía,3.27,1.71,1749.73,True
MT000629,20240516,EQ0030,A006,WT1,P4,Desgaste,Control,4.11,2.98,1231.03,True
MT000630,20240206,EQ0007,A005,WT2,P3,No aplica,Energía,11.89,9.16,5056.28,False
MT000631,20240920,EQ0015,A001,WT1,P2,Vibración,Eléctrico,2.14,1.52,1406.1,True
MT000632,20240505,EQ0016,A004,WT1,P3,Vibración,Eléctrico,2.2,1.06,1753.57,True
MT000633,20240321,EQ0019,A006,WT2,P4,Desgaste,Mecánico,8.23,6.17,7574.94,False
MT000634,20241213,EQ0018,A001,WT1,P2,Falla eléctrica,Mecánico,1.27,0.52,481.26,True
MT000635,20240817,EQ0018,A001,WT2,P2,No aplica,Energía,7.84,3.82,7292.98,False
MT000636,20241019,EQ0014,A002,WT2,P3,Calibración,Eléctrico,8.72,7.32,3602.9,False
MT000637,20241008,EQ0016,A004,WT1,P3,No aplica,Control,9.27,6.2,8280.68,True
MT000638,20240324,EQ0001,A006,WT2,P2,Falla eléctrica,Control,7.58,5.49,5727.97,False
MT000639,20240817,EQ0001,A006,WT1,P2,Calibración,Mecánico,5.43,3.19,2702.23,True
MT000640,20240212,EQ0015,A001,WT1,P2,Falla eléctrica,TI/OT,1.88,1.34,1751.11,True
MT000641,20240713,EQ0027,A001,WT2,P3,Calibración,Mecánico,3.66,1.54,742.0,False
MT000642,20241231,EQ0036,A003,WT2,P4,Calibración,Energía,4.86,2.01,3808.81,False
MT000643,20240318,EQ0037,A003,WT2,P3,Falla eléctrica,Control,3.11,2.79,2175.34,False
MT000644,20240920,EQ0011,A004,WT2,P2,Calibración,TI/OT,7.77,4.33,1938.87,False
MT000645,20240120,EQ0022,A004,WT1,P2,No aplica,Control,1.18,0.99,469.38,True
MT000646,20240710,EQ0015,A001,WT2,P4,Calibración,Mecánico,2.32,1.59,1219.04,False
MT000647,20240216,EQ0003,A004,WT2,P4,Vibración,Energía,2.15,0.95,787.42,False
MT000648,20241224,EQ0029,A003,WT2,P3,Calibración,Energía,6.86,2.98,6166.18,False
MT000649,20240612,EQ0002,A003,WT2,P3,No aplica,Control,2.33,1.01,696.51,False
MT000650,20241215,EQ0007,A005,WT2,P4,Calibración,Energía,2.32,1.57,1415.8,False
MT000651,20241126,EQ0035,A003,WT2,P3,Falla eléctrica,Eléctrico,2.35,1.37,1416.27,False
MT000652,20240212,EQ0034,A002,WT1,P2,No aplica,Eléctrico,0.24,0.23,143.52,True
MT000653,20240704,EQ0024,A005,WT1,P2,Vibración,TI/OT,1.69,0.78,483.81,True
MT000654,20240820,EQ0022,A004,WT2,P2,No aplica,Energía,7.93,4.91,4428.28,False
MT000655,20240606,EQ0030,A006,WT2,P3,Falla eléctrica,Eléctrico,7.31,2.98,6500.69,False
MT000656,20240909,EQ0022,A004,WT1,P2,Desgaste,Eléctrico,3.6,2.66,1227.92,True
MT000657,20240612,EQ0030,A006,WT2,P2,Desgaste,Eléctrico,8.66,3.91,2053.53,False
MT000658,20241112,EQ0006,A006,WT1,P3,No aplica,Control,3.88,3.0,3531.26,True
MT000659,20240818,EQ0040,A001,WT1,P3,Sobrecalentamiento,TI/OT,1.89,1.5,1678.17,True
MT000660,20240701,EQ0003,A004,WT1,P3,Calibración,TI/OT,3.95,3.72,2405.92,True
MT000661,20241109,EQ0030,A006,WT2,P3,Falla eléctrica,Mecánico,2.06,1.07,1777.23,False
MT000662,20240905,EQ0034,A002,WT2,P3,Falla eléctrica,Mecánico,5.56,4.23,5174.7,False
MT000663,20240409,EQ0002,A003,WT2,P2,Falla eléctrica,TI/OT,2.15,1.22,673.0,False
MT000664,20240509,EQ0009,A003,WT1,P4,Falla eléctrica,TI/OT,1.53,0.87,533.0,True
MT000665,20240203,EQ0012,A003,WT2,P2,Calibración,Control,11.81,10.29,6985.5,False
MT000666,20240526,EQ0018,A001,WT2,P3,Vibración,Control,3.98,3.54,2873.72,False
MT000667,20240726,EQ0007,A005,WT2,P3,Falla eléctrica,Mecánico,3.17,1.74,2550.28,False
MT000668,20240725,EQ0021,A002,WT2,P3,Vibración,Control,9.45,6.89,5281.72,False
MT000669,20241016,EQ0039,A004,WT1,P4,Calibración,Eléctrico,1.41,1.13,278.34,True
MT000670,20240319,EQ0001,A006,WT1,P3,Vibración,TI/OT,3.44,2.02,810.79,True
MT000671,20240524,EQ0036,A003,WT1,P1,Sobrecalentamiento,Energía,2.88,1.39,2371.77,True
MT000672,20241016,EQ0029,A003,WT1,P3,No aplica,Mecánico,2.27,1.93,1394.91,True
MT000673,20240924,EQ0018,A001,WT2,P3,No aplica,Energía,2.65,1.83,587.37,False
MT000674,20240701,EQ0022,A004,WT1,P2,Falla eléctrica,Mecánico,6.76,3.73,4831.76,True
MT000675,20241015,EQ0007,A005,WT1,P1,Falla eléctrica,Mecánico,1.47,0.61,978.67,True
MT000676,20241107,EQ0037,A003,WT2,P4,Desgaste,Mecánico,12.25,10.68,6219.27,False
MT000677,20240605,EQ0002,A003,WT1,P2,Calibración,Mecánico,3.61,2.33,3037.2,True
MT000678,20241014,EQ0006,A006,WT1,P4,Calibración,Mecánico,4.5,3.17,1826.01,True
MT000679,20240323,EQ0029,A003,WT1,P3,Desgaste,TI/OT,2.84,1.35,2166.73,True
MT000680,20240724,EQ0007,A005,WT1,P3,Calibración,Control,6.91,3.08,3000.42,True
MT000681,20240401,EQ0004,A003,WT1,P3,Desgaste,Control,8.11,4.83,4939.74,True
MT000682,20240908,EQ0011,A004,WT1,P4,Falla eléctrica,TI/OT,2.09,1.1,1976.61,True
MT000683,20240514,EQ0023,A001,WT1,P2,Calibración,Eléctrico,1.54,0.65,1005.7,True
MT000684,20241106,EQ0013,A003,WT1,P3,Sobrecalentamiento,Mecánico,2.64,1.31,1619.63,True
MT000685,20241130,EQ0034,A002,WT1,P3,No aplica,Eléctrico,2.02,1.53,1250.92,True
MT000686,20240503,EQ0038,A001,WT2,P3,Falla eléctrica,TI/OT,11.01,5.92,7880.38,False
MT000687,20240113,EQ0017,A006,WT1,P3,No aplica,Mecánico,3.74,3.48,2981.28,True
MT000688,20240923,EQ0023,A001,WT2,P3,Calibración,Energía,1.9,1.7,1501.66,False
MT000689,20241130,EQ0024,A005,WT2,P2,Falla eléctrica,Mecánico,1.85,1.09,1418.91,False
MT000690,20241204,EQ0011,A004,WT2,P4,Sobrecalentamiento,Mecánico,6.14,5.13,2704.96,False
MT000691,20240325,EQ0020,A005,WT2,P3,No aplica,Eléctrico,10.96,5.47,4013.39,False
MT000692,20240112,EQ0009,A003,WT1,P3,Falla eléctrica,Mecánico,1.34,0.88,656.45,True
MT000693,20240129,EQ0039,A004,WT1,P4,Vibración,Control,3.53,2.25,2049.41,True
MT000694,20240701,EQ0021,A002,WT2,P4,Sobrecalentamiento,Eléctrico,8.7,7.65,7004.33,False
MT000695,20240409,EQ0017,A006,WT2,P3,Falla eléctrica,Control,7.62,4.74,4444.03,False
MT000696,20240223,EQ0009,A003,WT1,P4,Falla eléctrica,TI/OT,0.73,0.36,339.99,True
MT000697,20240313,EQ0006,A006,WT2,P3,Desgaste,Eléctrico,3.79,2.97,2248.74,False
MT000698,20240521,EQ0004,A003,WT1,P2,Falla eléctrica,Mecánico,1.84,1.39,435.74,True
MT000699,20240120,EQ0013,A003,WT1,P3,Desgaste,Mecánico,4.19,2.42,2492.31,True
MT000700,20241030,EQ0025,A005,WT2,P1,Calibración,Eléctrico,3.53,2.85,2039.41,False
MT000701,20241215,EQ0038,A001,WT2,P3,Falla eléctrica,TI/OT,1.96,1.47,1241.26,False
MT000702,20240313,EQ0027,A001,WT1,P2,Vibración,Energía,4.01,1.95,3392.21,True
MT000703,20240729,EQ0007,A005,WT1,P2,Vibración,TI/OT,1.18,0.6,729.15,True
MT000704,20240114,EQ0003,A004,WT2,P2,No aplica,Control,1.1,0.84,675.57,False
MT000705,20240201,EQ0021,A002,WT1,P2,Calibración,Control,1.78,1.3,1250.84,True
MT000706,20240414,EQ0021,A002,WT2,P3,No aplica,Mecánico,1.23,0.52,1139.81,False
MT000707,20241106,EQ0003,A004,WT1,P2,Calibración,Eléctrico,0.44,0.24,321.47,True
MT000708,20241012,EQ0023,A001,WT1,P4,Calibración,TI/OT,0.2,0.09,67.05,True
MT000709,20240917,EQ0005,A002,WT2,P1,No aplica,Mecánico,6.99,6.54,3590.19,False
MT000710,20240209,EQ0026,A003,WT1,P3,Falla eléctrica,Eléctrico,2.5,1.67,710.36,True
MT000711,20240320,EQ0040,A001,WT1,P3,Sobrecalentamiento,TI/OT,9.09,6.17,1867.26,True
MT000712,20240802,EQ0001,A006,WT1,P3,Sobrecalentamiento,Energía,1.55,0.74,1255.82,True
MT000713,20240515,EQ0012,A003,WT2,P1,Sobrecalentamiento,Energía,13.22,8.7,6000.71,False
MT000714,20240928,EQ0032,A005,WT1,P4,Falla eléctrica,Energía,3.5,3.25,1347.35,True
MT000715,20240721,EQ0030,A006,WT1,P2,Vibración,TI/OT,1.64,1.43,905.21,True
MT000716,20240727,EQ0022,A004,WT1,P2,Calibración,Eléctrico,1.01,0.67,340.97,True
MT000717,20240729,EQ0038,A001,WT1,P3,Falla eléctrica,Eléctrico,2.94,2.6,637.04,True
MT000718,20241208,EQ0017,A006,WT2,P1,Vibración,Energía,2.38,1.5,1652.44,False
MT000719,20240722,EQ0027,A001,WT1,P3,Sobrecalentamiento,TI/OT,2.9,2.14,1012.48,True
MT000720,20241004,EQ0018,A001,WT1,P2,No aplica,TI/OT,1.11,0.68,223.1,True
MT000721,20240626,EQ0039,A004,WT1,P3,Falla eléctrica,Control,0.85,0.66,636.11,True
MT000722,20240202,EQ0019,A006,WT2,P2,Desgaste,Mecánico,0.84,0.66,765.71,False
MT000723,20240717,EQ0005,A002,WT2,P3,Vibración,Control,5.72,2.61,1541.17,False
MT000724,20241109,EQ0035,A003,WT1,P3,No aplica,Energía,2.32,2.07,1247.53,True
MT000725,20241005,EQ0017,A006,WT1,P4,Sobrecalentamiento,Eléctrico,0.82,0.44,280.55,True
MT000726,20240719,EQ0028,A006,WT2,P2,No aplica,Mecánico,4.45,3.65,948.13,False
MT000727,20241215,EQ0017,A006,WT2,P3,Sobrecalentamiento,Control,1.25,1.15,605.12,False
MT000728,20241220,EQ0012,A003,WT2,P3,Falla eléctrica,Mecánico,5.11,2.87,4074.96,False
MT000729,20241210,EQ0010,A005,WT1,P1,Falla eléctrica,Mecánico,2.19,2.05,917.96,True
MT000730,20241226,EQ0001,A006,WT2,P3,No aplica,TI/OT,8.06,6.66,2044.65,False
MT000731,20240501,EQ0004,A003,WT2,P3,Sobrecalentamiento,Energía,1.18,0.95,762.77,False
MT000732,20240229,EQ0016,A004,WT1,P2,Sobrecalentamiento,Eléctrico,0.19,0.09,158.78,True
MT000733,20240610,EQ0032,A005,WT1,P3,Sobrecalentamiento,Mecánico,6.0,3.93,2676.93,True
MT000734,20240331,EQ0008,A004,WT2,P3,Vibración,Energía,6.54,4.32,3433.31,False
MT000735,20240228,EQ0028,A006,WT2,P2,Sobrecalentamiento,Energía,2.79,2.49,864.73,False
MT000736,20240827,EQ0025,A005,WT2,P3,Sobrecalentamiento,Control,11.8,7.91,11134.43,False
MT000737,20240210,EQ0028,A006,WT1,P3,Falla eléctrica,Energía,8.95,5.48,8264.88,True
MT000738,20240121,EQ0026,A003,WT1,P4,Sobrecalentamiento,TI/OT,3.3,2.09,2628.57,True
MT000739,20240308,EQ0035,A003,WT2,P3,Desgaste,TI/OT,4.46,4.15,1051.14,False
MT000740,20240526,EQ0013,A003,WT2,P2,Desgaste,TI/OT,1.55,1.14,638.32,False
MT000741,20240829,EQ0027,A001,WT1,P3,Desgaste,Eléctrico,1.72,1.16,571.37,True
MT000742,20241227,EQ0035,A003,WT1,P3,Desgaste,Energía,0.75,0.61,201.33,True
MT000743,20240816,EQ0027,A001,WT1,P4,No aplica,Mecánico,3.25,1.8,1638.18,True
MT000744,20240711,EQ0040,A001,WT2,P3,Desgaste,Mecánico,22.38,19.49,11224.34,False
MT000745,20240418,EQ0033,A005,WT1,P2,No aplica,Mecánico,3.51,2.61,3225.76,True
MT000746,20240501,EQ0019,A006,WT2,P3,Calibración,Eléctrico,11.82,6.45,8742.38,False
MT000747,20240814,EQ0031,A005,WT2,P1,Sobrecalentamiento,TI/OT,4.34,1.97,1044.45,False
MT000748,20240308,EQ0019,A006,WT1,P2,Sobrecalentamiento,Energía,3.18,2.15,697.57,True
MT000749,20240129,EQ0037,A003,WT2,P3,Desgaste,Mecánico,3.88,3.18,3533.16,False
MT000750,20241001,EQ0004,A003,WT1,P3,Falla eléctrica,Eléctrico,0.54,0.31,430.08,True
MT000751,20241225,EQ0040,A001,WT2,P2,Desgaste,Eléctrico,0.57,0.53,120.17,False
MT000752,20241206,EQ0036,A003,WT1,P2,Calibración,TI/OT,10.13,7.04,8515.89,True
MT000753,20240903,EQ0012,A003,WT2,P2,Vibración,Energía,3.05,2.65,1702.75,False
MT000754,20241204,EQ0006,A006,WT2,P3,Calibración,Mecánico,4.41,2.06,3318.73,False
MT000755,20241004,EQ0024,A005,WT1,P3,No aplica,Eléctrico,0.29,0.21,185.11,True
MT000756,20240124,EQ0026,A003,WT2,P4,No aplica,TI/OT,3.9,3.66,2755.11,False
MT000757,20240522,EQ0015,A001,WT1,P1,Sobrecalentamiento,Energía,4.04,2.58,1740.83,True
MT000758,20240128,EQ0026,A003,WT2,P3,Calibración,Mecánico,7.86,6.51,4557.71,False
MT000759,20240405,EQ0022,A004,WT2,P2,Falla eléctrica,Control,5.16,4.07,1713.16,False
MT000760,20241228,EQ0014,A002,WT1,P4,Falla eléctrica,TI/OT,4.22,2.48,2047.17,True
MT000761,20241029,EQ0020,A005,WT2,P3,Desgaste,Energía,3.12,2.68,787.2,False
MT000762,20241214,EQ0004,A003,WT1,P2,Desgaste,TI/OT,5.83,3.75,4018.62,True
MT000763,20240625,EQ0022,A004,WT2,P3,Sobrecalentamiento,TI/OT,26.98,16.5,6096.24,False
MT000764,20240321,EQ0027,A001,WT2,P4,Desgaste,Control,10.78,8.25,4400.41,False
MT000765,20240518,EQ0039,A004,WT1,P2,Desgaste,Mecánico,2.15,1.11,555.37,True
MT000766,20240313,EQ0014,A002,WT2,P2,Calibración,Mecánico,2.55,2.29,1764.29,False
MT000767,20241219,EQ0004,A003,WT2,P3,Sobrecalentamiento,Energía,1.61,0.7,871.07,False
MT000768,20240803,EQ0007,A005,WT2,P2,No aplica,Eléctrico,4.96,4.43,2286.34,False
MT000769,20240118,EQ0036,A003,WT1,P2,Calibración,TI/OT,0.78,0.54,424.7,True
MT000770,20240426,EQ0037,A003,WT2,P2,Falla eléctrica,Mecánico,6.05,4.65,1840.46,False
MT000771,20240701,EQ0032,A005,WT1,P2,Vibración,Control,2.21,2.05,1914.37,True
MT000772,20240919,EQ0020,A005,WT1,P3,No aplica,Eléctrico,1.21,1.12,539.16,True
MT000773,20241124,EQ0040,A001,WT2,P4,Falla eléctrica,Control,5.42,4.71,3772.18,False
MT000774,20240316,EQ0029,A003,WT2,P2,No aplica,Eléctrico,5.86,4.81,5324.99,False
MT000775,20240915,EQ0009,A003,WT2,P3,Sobrecalentamiento,TI/OT,7.26,5.17,2001.91,False
MT000776,20241022,EQ0013,A003,WT1,P3,No aplica,Control,2.31,1.21,1621.89,True
MT000777,20241012,EQ0038,A001,WT1,P1,Sobrecalentamiento,TI/OT,3.3,2.12,612.94,True
MT000778,20240413,EQ0006,A006,WT1,P3,Calibración,Energía,5.49,3.95,5002.24,True
MT000779,20240504,EQ0029,A003,WT1,P2,No aplica,Control,0.85,0.45,375.13,True
MT000780,20240220,EQ0002,A003,WT2,P2,No aplica,TI/OT,1.67,1.22,673.38,False
MT000781,20240731,EQ0028,A006,WT2,P2,Vibración,Control,8.52,6.05,3549.24,False
MT000782,20240505,EQ0014,A002,WT2,P3,Falla eléctrica,Eléctrico,3.05,2.42,2873.17,False
MT000783,20240531,EQ0001,A006,WT1,P3,Calibración,TI/OT,5.61,4.19,2290.75,True
MT000784,20240108,EQ0003,A004,WT2,P2,Vibración,Energía,9.77,8.56,8619.26,False
MT000785,20241211,EQ0008,A004,WT1,P1,Falla eléctrica,Eléctrico,5.73,3.61,4994.74,True
MT000786,20240824,EQ0040,A001,WT2,P3,Desgaste,Eléctrico,1.07,0.76,893.71,False
MT000787,20240328,EQ0039,A004,WT2,P4,Desgaste,Control,4.62,3.39,1395.87,False
MT000788,20240125,EQ0010,A005,WT1,P2,No aplica,Eléctrico,3.32,1.96,2281.92,True
MT000789,20240522,EQ0013,A003,WT1,P3,Desgaste,Mecánico,0.97,0.74,460.4,True
MT000790,20240224,EQ0006,A006,WT1,P3,Vibración,Mecánico,2.14,1.24,1163.23,True
MT000791,20240309,EQ0021,A002,WT1,P3,Calibración,Eléctrico,3.02,2.5,902.59,True
MT000792,20241017,EQ0033,A005,WT1,P3,Desgaste,TI/OT,1.29,1.16,1204.91,True
MT000793,20240120,EQ0022,A004,WT2,P1,No aplica,Energía,1.99,1.07,765.21,False
MT000794,20240704,EQ0032,A005,WT1,P1,Calibración,Eléctrico,1.79,1.29,1501.49,True
MT000795,20241009,EQ0039,A004,WT1,P1,Vibración,Control,5.93,5.18,1342.13,True
MT000796,20240805,EQ0040,A001,WT1,P4,Sobrecalentamiento,Eléctrico,3.47,2.5,2740.62,True
MT000797,20240218,EQ0014,A002,WT1,P1,Desgaste,Energía,2.75,1.73,2178.42,True
MT000798,20240412,EQ0010,A005,WT1,P3,Falla eléctrica,Eléctrico,4.5,3.52,1715.77,True
MT000799,20240304,EQ0020,A005,WT1,P1,Calibración,Mecánico,2.29,1.42,1412.15,True
MT000800,20241221,EQ0002,A003,WT2,P3,No aplica,Energía,3.3,2.19,1349.17,False
MT000801,20240905,EQ0019,A006,WT1,P3,Sobrecalentamiento,Mecánico,1.02,0.97,350.24,True
MT000802,20241227,EQ0029,A003,WT1,P3,Falla eléctrica,Energía,1.99,1.21,1303.52,True
MT000803,20240219,EQ0008,A004,WT2,P2,Desgaste,Control,8.11,7.3,5992.91,False
