WorkOrderID,CreatedDateKey,ClosedDateKey,AreaID,EquipmentID,ServiceID,ResponsibleID,WorkTypeID,PriorityID,StatusID,EstimatedHours,ActualHours,IsCritical,ReworkFlag,SourceSystem
WO002257,20241120,20241129,A006,EQ0006,SV6,R002,WT3,P3,S4,37.67,68.53,False,False,CMMS
WO002258,20240327,,A003,EQ0013,SV8,R028,WT1,P4,S3,55.85,53.03,False,False,ERP
WO002259,20241102,20241115,A003,EQ0037,SV3,R009,WT1,P4,S4,106.93,97.22,False,True,ERP
WO002260,20240428,20240430,A004,EQ0022,SV5,R025,WT3,P2,S4,8.61,15.28,True,False,CMMS
WO002261,20240617,20240628,A003,EQ0035,SV3,R013,WT2,P4,S4,50.4,85.82,False,False,CMMS
WO002262,20241110,20241129,A001,EQ0023,SV4,R004,WT4,P4,S4,97.2,151.9,False,False,CMMS
WO002263,20240509,,A003,EQ0002,SV3,R011,WT1,P2,S3,10.22,12.93,True,False,ERP
WO002264,20240401,20240407,A006,EQ0019,SV2,R011,WT2,P3,S4,36.32,44.25,False,False,CMMS
WO002265,20241201,20241203,A005,EQ0033,SV4,R016,WT2,P2,S4,11.87,12.92,True,False,ServiceDesk
WO002266,20241218,,A001,EQ0027,SV5,R010,WT2,P3,S3,52.8,69.32,False,False,CMMS
WO002267,20240423,20240425,A006,EQ0006,SV2,R021,WT2,P1,S4,4.61,11.97,True,False,ServiceDesk
WO002268,20240422,20240430,A003,EQ0009,SV4,R022,WT2,P3,S4,58.49,58.38,False,False,ERP
WO002269,20240324,20240327,A003,EQ0035,SV1,R005,WT2,P2,S4,18.27,17.32,True,False,CMMS
WO002270,20240109,20240115,A001,EQ0040,SV6,R016,WT1,P3,S4,46.23,42.45,False,False,CMMS
WO002271,20240721,20240722,A005,EQ0031,SV3,R018,WT3,P1,S4,3.9,5.07,True,False,ServiceDesk
WO002272,20240403,20240407,A003,EQ0004,SV1,R009,WT2,P3,S4,56.58,25.65,False,False,ServiceDesk
WO002273,20241106,20241114,A005,EQ0025,SV5,R024,WT2,P3,S4,59.49,62.12,False,False,ERP
WO002274,20240303,20240315,A002,EQ0034,SV7,R007,WT1,P3,S5,58.32,93.29,False,False,CMMS
WO002275,20240820,,A003,EQ0026,SV8,R027,WT6,P2,S2,9.08,8.05,True,False,ServiceDesk
WO002276,20240704,20240707,A005,EQ0024,SV8,R014,WT1,P2,S4,17.61,21.05,True,False,ERP
WO002277,20240811,20240829,A006,EQ0019,SV2,R011,WT6,P3,S4,53.08,142.26,False,False,ERP
WO002278,20240211,,A005,EQ0010,SV2,R020,WT1,P4,S2,104.24,132.42,False,True,ServiceDesk
WO002279,20240619,20240620,A003,EQ0012,SV8,R019,WT6,P2,S4,11.88,5.13,True,False,ERP
WO002280,20240817,20240822,A006,EQ0030,SV6,R016,WT2,P3,S4,56.34,34.44,False,False,ServiceDesk
WO002281,20240504,20240505,A004,EQ0003,SV5,R021,WT2,P1,S4,5.83,7.83,True,False,ServiceDesk
WO002282,20241116,20241122,A003,EQ0004,SV7,R008,WT2,P3,S4,60.0,47.31,False,False,CMMS
WO002283,20240712,20240716,A004,EQ0016,SV1,R025,WT6,P2,S4,17.55,27.35,True,False,ERP
WO002284,20240512,20240520,A005,EQ0031,SV5,R019,WT2,P3,S4,58.96,57.58,False,False,ERP
WO002285,20240112,20240115,A001,EQ0027,SV5,R007,WT4,P2,S4,13.15,23.71,True,False,CMMS
WO002286,20240302,20240303,A005,EQ0024,SV8,R030,WT1,P1,S4,3.49,2.44,True,False,ServiceDesk
WO002287,20240623,,A004,EQ0022,SV4,R026,WT2,P2,S3,13.2,18.05,True,False,ERP
WO002288,20240526,20240529,A002,EQ0005,SV5,R006,WT4,P2,S4,19.16,23.2,True,False,CMMS
WO002289,20241114,20241119,A002,EQ0014,SV7,R024,WT2,P3,S4,30.41,38.79,False,False,ERP
WO002290,20241014,,A003,EQ0004,SV3,R016,WT3,P4,S1,84.1,98.86,False,False,ERP
WO002291,20240228,20240303,A005,EQ0031,SV1,R024,WT4,P3,S4,64.31,25.81,False,False,ServiceDesk
WO002292,20240804,20240819,A005,EQ0031,SV4,R012,WT2,P4,S4,101.07,115.68,False,False,ERP
WO002293,20240615,20240625,A004,EQ0011,SV5,R008,WT1,P3,S4,51.78,72.51,False,False,CMMS
WO002294,20240207,20240209,A003,EQ0012,SV4,R007,WT2,P1,S4,6.29,9.99,True,True,ServiceDesk
WO002295,20240831,20240902,A003,EQ0013,SV6,R002,WT4,P2,S4,9.94,14.88,True,False,ServiceDesk
WO002296,20240715,20240718,A003,EQ0036,SV3,R027,WT2,P2,S4,14.98,18.32,True,False,ERP
WO002297,20240202,20240205,A005,EQ0020,SV1,R010,WT3,P2,S4,15.42,19.44,True,False,CMMS
WO002298,20240620,20240713,A005,EQ0031,SV7,R029,WT1,P4,S4,93.66,182.66,False,False,CMMS
WO002299,20240924,20241003,A001,EQ0018,SV7,R007,WT6,P3,S4,36.39,65.2,False,False,CMMS
WO002300,20240429,20240504,A006,EQ0028,SV5,R011,WT3,P3,S4,29.42,36.5,False,False,ERP
WO002301,20240510,,A004,EQ0022,SV3,R027,WT2,P3,S2,52.85,194.13,False,False,ERP
WO002302,20240210,20240212,A003,EQ0012,SV3,R011,WT5,P2,S4,14.9,12.65,True,False,ERP
WO002303,20240315,20240320,A003,EQ0036,SV4,R023,WT4,P3,S4,58.55,39.33,False,False,ServiceDesk
WO002304,20241225,20241228,A003,EQ0029,SV4,R003,WT1,P2,S4,14.76,16.23,True,False,ServiceDesk
WO002305,20240815,20240818,A005,EQ0031,SV2,R029,WT2,P2,S4,19.57,18.49,True,False,ServiceDesk
WO002306,20240305,20240306,A001,EQ0038,SV3,R019,WT2,P2,S4,15.1,5.93,True,False,ServiceDesk
WO002307,20240625,20240627,A005,EQ0010,SV3,R023,WT2,P2,S4,18.73,15.74,True,False,CMMS
WO002308,20240311,,A003,EQ0004,SV4,R001,WT2,P3,S3,53.74,68.61,False,False,CMMS
WO002309,20240611,20240612,A005,EQ0024,SV4,R029,WT2,P1,S4,3.97,4.28,True,False,CMMS
WO002310,20240223,20240225,A002,EQ0014,SV5,R015,WT1,P2,S4,12.48,9.96,True,False,CMMS
WO002311,20240814,,A001,EQ0018,SV7,R007,WT1,P4,S2,101.35,114.01,False,False,CMMS
WO002312,20240727,20240805,A005,EQ0010,SV3,R005,WT2,P4,S4,57.25,66.62,False,False,ServiceDesk
WO002313,20240819,20240902,A004,EQ0016,SV1,R003,WT1,P3,S4,52.82,106.41,False,True,ERP
WO002314,20240611,20240616,A004,EQ0016,SV7,R021,WT2,P3,S4,30.95,35.27,False,False,ERP
WO002315,20240414,20240425,A001,EQ0015,SV2,R007,WT1,P3,S4,55.1,87.9,False,False,ERP
WO002316,20240401,,A006,EQ0030,SV8,R028,WT1,P1,S2,3.78,2.64,True,False,CMMS
WO002317,20240319,20240325,A005,EQ0024,SV5,R007,WT5,P3,S4,48.72,43.59,False,False,ServiceDesk
WO002318,20240606,20240608,A006,EQ0019,SV5,R003,WT3,P1,S4,5.28,11.92,True,False,ServiceDesk
WO002319,20240614,20240615,A002,EQ0005,SV4,R026,WT6,P2,S4,11.09,7.97,True,False,ServiceDesk
WO002320,20240903,,A001,EQ0023,SV6,R024,WT6,P4,S3,74.43,62.38,False,True,CMMS
WO002321,20240120,20240127,A004,EQ0008,SV6,R016,WT3,P3,S4,60.02,52.9,False,False,CMMS
WO002322,20240413,,A003,EQ0013,SV8,R025,WT4,P4,S2,86.91,67.86,False,False,CMMS
WO002323,20241108,,A006,EQ0017,SV1,R022,WT1,P3,S3,64.51,75.56,False,False,CMMS
WO002324,20241130,20241211,A006,EQ0006,SV2,R006,WT3,P3,S4,56.27,83.67,False,False,ServiceDesk
WO002325,20241206,20241216,A004,EQ0016,SV3,R013,WT2,P3,S4,50.68,75.03,False,False,ServiceDesk
WO002326,20240422,20240430,A004,EQ0011,SV2,R028,WT3,P3,S4,47.5,61.84,False,False,ERP
WO002327,20240220,,A002,EQ0034,SV8,R021,WT1,P3,S1,62.32,40.87,False,False,ERP
WO002328,20240313,20240315,A003,EQ0035,SV1,R019,WT6,P2,S4,15.36,12.51,True,False,CMMS
WO002329,20240218,20240221,A006,EQ0001,SV1,R006,WT2,P3,S4,41.15,23.75,False,False,ServiceDesk
WO002330,20241215,20241219,A005,EQ0025,SV4,R017,WT4,P2,S4,19.42,29.24,True,True,CMMS
WO002331,20241119,20241202,A003,EQ0026,SV3,R005,WT6,P3,S4,62.43,96.8,False,True,ERP
WO002332,20241023,20241026,A004,EQ0016,SV3,R021,WT5,P2,S4,14.72,21.59,True,True,CMMS
WO002333,20240924,,A006,EQ0019,SV5,R007,WT2,P3,S2,30.63,40.75,False,False,CMMS
WO002334,20240505,,A005,EQ0032,SV5,R009,WT2,P2,S3,16.43,26.24,True,False,ServiceDesk
WO002335,20240623,20240627,A004,EQ0016,SV7,R018,WT3,P2,S4,18.18,28.3,True,False,ERP
WO002336,20241103,20241117,A004,EQ0003,SV4,R001,WT2,P3,S4,40.0,107.15,False,False,ServiceDesk
WO002337,20241025,20241027,A001,EQ0015,SV8,R021,WT2,P2,S4,18.27,13.14,True,True,ERP
WO002338,20240708,20240721,A004,EQ0011,SV2,R014,WT3,P4,S4,77.05,99.3,False,False,CMMS
WO002339,20241102,20241108,A004,EQ0016,SV2,R016,WT6,P3,S4,37.13,45.52,False,False,ERP
WO002340,20240506,20240510,A005,EQ0010,SV4,R023,WT2,P2,S4,16.71,24.24,True,False,CMMS
WO002341,20240531,20240601,A006,EQ0006,SV1,R024,WT1,P1,S4,4.51,2.73,True,True,ERP
WO002342,20241103,,A001,EQ0040,SV1,R028,WT3,P4,S2,93.93,190.7,False,False,CMMS
WO002343,20240517,20240522,A006,EQ0006,SV3,R006,WT3,P3,S4,25.32,35.43,False,False,ERP
WO002344,20241002,20241008,A003,EQ0029,SV5,R013,WT6,P2,S5,19.2,44.26,True,False,CMMS
WO002345,20240614,,A003,EQ0029,SV3,R003,WT4,P2,S1,12.45,13.52,True,True,ERP
WO002346,20240419,,A005,EQ0025,SV3,R008,WT2,P3,S2,63.2,55.43,False,False,ERP
WO002347,20240321,20240407,A003,EQ0037,SV1,R017,WT3,P4,S4,92.1,134.14,False,False,ServiceDesk
WO002348,20240810,20240813,A006,EQ0001,SV1,R004,WT5,P2,S4,11.58,19.73,True,False,ERP
WO002349,20240624,,A003,EQ0013,SV8,R014,WT2,P2,S2,21.32,17.45,True,False,ServiceDesk
WO002350,20240515,,A004,EQ0008,SV1,R029,WT1,P1,S3,5.0,3.22,True,True,CMMS
WO002351,20240928,,A005,EQ0024,SV6,R003,WT3,P1,S3,5.1,2.62,True,False,ServiceDesk
WO002352,20240101,,A003,EQ0026,SV6,R007,WT1,P3,S3,61.22,75.51,False,False,ServiceDesk
WO002353,20240203,20240302,A003,EQ0036,SV2,R009,WT6,P4,S4,102.61,216.56,False,False,ServiceDesk
WO002354,20241218,20241228,A004,EQ0016,SV2,R028,WT1,P4,S4,87.99,76.02,False,False,CMMS
WO002355,20240830,20240907,A005,EQ0010,SV3,R023,WT2,P3,S4,63.95,63.03,False,False,ServiceDesk
WO002356,20240720,,A003,EQ0037,SV6,R006,WT6,P2,S1,12.74,12.16,True,False,CMMS
WO002357,20240106,20240124,A001,EQ0027,SV1,R022,WT1,P4,S4,57.33,141.96,False,False,ServiceDesk
WO002358,20240807,,A005,EQ0031,SV7,R001,WT1,P2,S3,8.79,25.07,True,False,ServiceDesk
WO002359,20240608,20240611,A001,EQ0018,SV3,R024,WT1,P2,S4,12.97,17.13,True,False,ServiceDesk
WO002360,20240807,20240817,A001,EQ0018,SV4,R007,WT6,P3,S4,49.06,79.07,False,False,ERP
WO002361,20240116,20240118,A004,EQ0016,SV8,R022,WT6,P1,S4,4.14,8.91,True,False,ServiceDesk
WO002362,20240720,20240727,A006,EQ0030,SV2,R015,WT2,P4,S5,80.25,51.8,False,False,ServiceDesk
WO002363,20240730,,A003,EQ0009,SV8,R023,WT4,P4,S1,45.19,66.98,False,False,ERP
WO002364,20240416,,A001,EQ0040,SV5,R011,WT4,P3,S3,39.22,28.25,False,False,CMMS
WO002365,20240120,20240130,A004,EQ0008,SV4,R016,WT1,P3,S4,54.82,76.11,False,True,CMMS
WO002366,20241221,20241224,A006,EQ0019,SV1,R028,WT1,P2,S4,9.78,17.44,True,False,CMMS
WO002367,20240916,20240917,A003,EQ0013,SV1,R025,WT6,P1,S4,5.95,6.8,True,True,ERP
WO002368,20240815,,A003,EQ0026,SV7,R017,WT1,P3,S2,55.43,97.33,False,False,ServiceDesk
WO002369,20241007,20241019,A006,EQ0028,SV4,R028,WT2,P3,S4,47.72,91.02,False,False,CMMS
WO002370,20240902,,A003,EQ0037,SV7,R004,WT1,P4,S2,100.48,53.09,False,False,ServiceDesk
WO002371,20240219,,A005,EQ0032,SV7,R022,WT2,P1,S2,7.0,3.1,True,False,CMMS
WO002372,20240615,20240617,A005,EQ0010,SV4,R019,WT1,P2,S4,8.86,15.95,True,True,ERP
WO002373,20241121,20241125,A003,EQ0009,SV3,R008,WT1,P2,S4,17.36,31.8,True,False,CMMS
WO002374,20240415,20240421,A003,EQ0036,SV3,R012,WT1,P3,S4,34.59,42.58,False,False,CMMS
WO002375,20241221,20241228,A005,EQ0020,SV6,R013,WT6,P3,S4,41.36,53.9,False,False,ERP
WO002376,20240124,,A003,EQ0004,SV6,R021,WT1,P4,S1,83.13,133.68,False,False,ERP
WO002377,20240501,,A005,EQ0033,SV3,R019,WT2,P2,S1,17.8,28.4,True,False,CMMS
WO002378,20240508,,A003,EQ0026,SV5,R024,WT2,P3,S1,58.47,56.87,False,False,ERP
WO002379,20240813,20240815,A003,EQ0002,SV5,R020,WT2,P1,S4,5.9,9.75,True,False,CMMS
WO002380,20240305,,A005,EQ0032,SV2,R030,WT4,P2,S2,18.66,17.83,True,False,CMMS
WO002381,20240324,,A005,EQ0025,SV5,R025,WT2,P2,S3,16.31,19.96,True,False,CMMS
WO002382,20240830,20240904,A005,EQ0025,SV7,R018,WT3,P3,S4,29.84,35.86,False,False,ServiceDesk
WO002383,20240414,20240417,A003,EQ0035,SV8,R001,WT2,P3,S4,26.05,20.07,False,False,ServiceDesk
WO002384,20241117,20241119,A005,EQ0020,SV3,R012,WT5,P2,S4,15.39,12.45,True,False,ServiceDesk
WO002385,20241114,,A006,EQ0019,SV2,R004,WT5,P3,S1,53.54,151.21,False,False,CMMS
WO002386,20240420,20240425,A005,EQ0025,SV8,R014,WT1,P4,S4,49.19,37.37,False,False,ServiceDesk
WO002387,20240723,20240727,A004,EQ0008,SV8,R030,WT4,P2,S4,14.07,24.52,True,False,ServiceDesk
WO002388,20240501,,A005,EQ0007,SV7,R013,WT4,P2,S2,11.78,16.61,True,False,ERP
WO002389,20240506,20240513,A002,EQ0034,SV3,R025,WT6,P3,S4,47.66,51.48,False,False,CMMS
WO002390,20240902,,A003,EQ0009,SV3,R014,WT6,P3,S1,40.66,59.58,False,False,ERP
WO002391,20240417,20240426,A002,EQ0021,SV5,R018,WT4,P4,S4,55.3,70.17,False,False,ERP
WO002392,20240224,20240226,A004,EQ0011,SV3,R001,WT2,P2,S4,8.46,8.76,True,False,ServiceDesk
WO002393,20240404,,A005,EQ0010,SV7,R021,WT2,P3,S1,37.93,52.52,False,False,ERP
WO002394,20241206,20241215,A005,EQ0024,SV4,R008,WT5,P4,S4,76.07,66.88,False,True,ERP
WO002395,20240404,20240410,A005,EQ0033,SV3,R014,WT6,P2,S4,20.67,47.44,True,False,ERP
WO002396,20240513,20240519,A001,EQ0018,SV7,R030,WT1,P3,S4,34.21,45.27,False,False,ServiceDesk
WO002397,20240818,20240826,A006,EQ0006,SV3,R007,WT2,P4,S4,75.81,62.44,False,False,CMMS
WO002398,20240207,20240208,A005,EQ0010,SV2,R028,WT1,P1,S4,5.29,6.75,True,False,ERP
WO002399,20240408,,A005,EQ0007,SV7,R025,WT2,P3,S2,50.91,38.15,False,False,CMMS
WO002400,20240304,,A003,EQ0036,SV3,R002,WT2,P4,S1,63.69,78.43,False,False,ERP
WO002401,20241204,20241206,A003,EQ0013,SV6,R012,WT2,P2,S4,9.71,9.76,True,False,ERP
WO002402,20241207,20241214,A001,EQ0015,SV6,R030,WT3,P3,S4,61.69,48.17,False,False,ERP
WO002403,20241003,20241012,A004,EQ0003,SV1,R014,WT1,P3,S4,62.93,65.99,False,False,ServiceDesk
WO002404,20240331,20240428,A001,EQ0018,SV1,R024,WT3,P4,S4,70.92,217.95,False,True,CMMS
WO002405,20240813,20240825,A003,EQ0037,SV7,R028,WT3,P4,S4,80.32,92.24,False,False,ServiceDesk
WO002406,20240830,20240905,A006,EQ0017,SV1,R001,WT4,P4,S4,43.92,40.49,False,False,CMMS
WO002407,20241114,20241115,A001,EQ0027,SV3,R022,WT1,P1,S4,3.01,2.58,True,False,ERP
WO002408,20240227,20240305,A004,EQ0008,SV7,R028,WT2,P3,S4,28.24,51.35,False,False,ERP
WO002409,20240926,20241006,A006,EQ0006,SV2,R018,WT3,P4,S4,90.76,76.71,False,False,CMMS
WO002410,20240312,20240315,A006,EQ0030,SV5,R029,WT3,P3,S5,34.2,23.87,False,False,CMMS
WO002411,20240727,20240802,A004,EQ0003,SV1,R021,WT2,P3,S4,32.5,47.84,False,True,ERP
WO002412,20241117,20241118,A001,EQ0018,SV5,R019,WT2,P1,S4,2.84,3.08,True,False,ServiceDesk
WO002413,20240123,20240129,A003,EQ0013,SV6,R004,WT6,P4,S4,43.51,40.36,False,False,ERP
WO002414,20240224,,A006,EQ0001,SV2,R024,WT2,P1,S2,4.58,3.48,True,False,ServiceDesk
WO002415,20241024,20241027,A004,EQ0022,SV3,R026,WT1,P2,S4,15.55,19.69,True,False,CMMS
WO002416,20240107,20240120,A004,EQ0039,SV5,R010,WT6,P4,S4,80.22,98.26,False,False,ERP
WO002417,20240907,20240918,A004,EQ0003,SV7,R005,WT4,P4,S4,72.22,83.46,False,False,CMMS
WO002418,20240702,,A005,EQ0033,SV5,R018,WT1,P4,S2,72.33,89.78,False,False,ERP
WO002419,20240506,20240602,A004,EQ0022,SV6,R029,WT5,P3,S4,55.02,209.12,False,False,ERP
WO002420,20241111,20241114,A003,EQ0029,SV4,R022,WT2,P2,S4,12.22,23.63,True,False,CMMS
WO002421,20241106,20241117,A003,EQ0004,SV2,R025,WT5,P3,S4,34.61,86.47,False,False,ERP
WO002422,20240429,,A003,EQ0035,SV8,R017,WT3,P1,S2,6.56,5.71,True,False,ERP
WO002423,20240102,20240127,A006,EQ0001,SV7,R013,WT2,P4,S4,87.49,195.37,False,False,ERP
WO002424,20240216,,A003,EQ0037,SV1,R010,WT6,P3,S2,44.08,53.6,False,False,ERP
WO002425,20240209,,A001,EQ0027,SV3,R025,WT4,P2,S3,12.04,20.13,True,False,ERP
WO002426,20241225,20241226,A002,EQ0014,SV4,R020,WT1,P1,S4,3.4,4.56,True,False,CMMS
WO002427,20240806,20240808,A006,EQ0001,SV1,R023,WT3,P2,S4,8.89,8.51,True,False,CMMS
WO002428,20240904,20240923,A005,EQ0025,SV7,R026,WT4,P4,S4,98.26,146.9,False,False,ServiceDesk
WO002429,20240325,20240403,A003,EQ0004,SV2,R030,WT2,P3,S4,48.7,65.98,False,False,ERP
WO002430,20241107,20241108,A005,EQ0025,SV2,R026,WT2,P1,S4,3.0,1.58,True,False,ServiceDesk
WO002431,20240921,20240923,A005,EQ0031,SV3,R014,WT1,P2,S4,10.49,11.01,True,False,ServiceDesk
WO002432,20241002,20241006,A004,EQ0011,SV8,R004,WT6,P2,S4,12.09,26.02,True,False,ServiceDesk
WO002433,20240620,,A005,EQ0010,SV2,R017,WT2,P1,S2,3.96,4.91,True,True,CMMS
WO002434,20240912,20240926,A003,EQ0009,SV4,R014,WT2,P4,S4,78.19,105.25,False,False,ServiceDesk
WO002435,20240718,,A003,EQ0009,SV6,R029,WT3,P3,S2,41.02,33.06,False,True,ServiceDesk
WO002436,20240520,20240522,A002,EQ0005,SV2,R002,WT1,P1,S4,6.68,8.22,True,False,CMMS
WO002437,20240805,20240813,A005,EQ0010,SV1,R026,WT1,P3,S4,53.69,56.98,False,False,CMMS
WO002438,20240428,20240501,A001,EQ0027,SV1,R019,WT1,P2,S4,20.42,20.72,True,False,ERP
WO002439,20241214,20241217,A003,EQ0013,SV2,R003,WT1,P2,S4,19.79,16.44,True,False,CMMS
WO002440,20240919,,A005,EQ0032,SV3,R008,WT6,P3,S3,61.69,100.11,False,False,CMMS
WO002441,20240927,20240929,A005,EQ0033,SV8,R002,WT1,P1,S4,7.11,9.09,True,False,CMMS
WO002442,20240919,20240925,A005,EQ0031,SV8,R028,WT1,P3,S4,37.54,45.98,False,False,ServiceDesk
WO002443,20240613,,A004,EQ0022,SV5,R020,WT2,P4,S3,55.84,197.14,False,False,CMMS
WO002444,20241213,20241222,A003,EQ0013,SV8,R019,WT6,P4,S5,52.9,71.34,False,False,ServiceDesk
WO002445,20240317,20240321,A001,EQ0038,SV1,R016,WT1,P2,S4,16.69,30.54,True,False,CMMS
WO002446,20240727,20240805,A003,EQ0009,SV5,R013,WT1,P3,S4,52.17,64.66,False,False,CMMS
WO002447,20240126,,A006,EQ0019,SV4,R006,WT3,P2,S1,9.56,9.11,True,False,ERP
WO002448,20240417,,A006,EQ0019,SV1,R022,WT2,P3,S2,57.71,40.88,False,False,ServiceDesk
WO002449,20240729,20240801,A006,EQ0030,SV5,R004,WT3,P2,S4,18.74,22.92,True,False,CMMS
WO002450,20240628,20240702,A004,EQ0022,SV4,R007,WT1,P3,S4,50.09,24.42,False,False,CMMS
WO002451,20241210,20241213,A005,EQ0032,SV7,R030,WT5,P2,S4,14.15,17.53,True,True,ServiceDesk
WO002452,20240812,,A003,EQ0037,SV4,R003,WT3,P4,S2,52.14,65.79,False,False,CMMS
WO002453,20240530,20240612,A004,EQ0016,SV4,R029,WT5,P4,S4,75.37,102.63,False,False,CMMS
WO002454,20240605,20240607,A003,EQ0035,SV2,R003,WT6,P2,S4,10.5,11.16,True,False,ServiceDesk
WO002455,20240811,20240816,A005,EQ0007,SV4,R015,WT4,P3,S4,49.16,32.12,False,False,CMMS
WO002456,20241016,20241018,A003,EQ0037,SV1,R018,WT1,P1,S4,4.16,8.23,True,False,ServiceDesk
WO002457,20240411,20240417,A004,EQ0008,SV5,R004,WT3,P3,S4,34.99,45.31,False,False,ServiceDesk
WO002458,20240801,20240803,A003,EQ0035,SV4,R027,WT2,P2,S4,14.22,10.45,True,True,ServiceDesk
WO002459,20240729,20240802,A004,EQ0016,SV3,R029,WT1,P2,S4,16.07,30.13,True,False,ERP
WO002460,20240104,,A004,EQ0039,SV3,R007,WT2,P3,S3,39.75,62.13,False,False,CMMS
WO002461,20241130,20241208,A006,EQ0006,SV8,R007,WT1,P3,S4,63.36,60.24,False,False,CMMS
WO002462,20240727,20240730,A006,EQ0019,SV6,R023,WT6,P3,S4,25.43,23.13,False,False,ServiceDesk
WO002463,20240329,,A003,EQ0037,SV7,R012,WT4,P3,S3,61.35,67.64,False,False,ServiceDesk
WO002464,20240819,,A003,EQ0002,SV4,R002,WT3,P1,S2,2.8,5.45,True,True,CMMS
WO002465,20240905,20240906,A004,EQ0011,SV4,R023,WT4,P1,S5,3.75,6.82,True,False,CMMS
WO002466,20241130,,A003,EQ0004,SV1,R011,WT3,P3,S2,64.66,70.43,False,True,CMMS
WO002467,20240113,,A003,EQ0013,SV6,R013,WT5,P3,S2,54.03,85.42,False,False,ERP
WO002468,20240531,20240602,A004,EQ0016,SV1,R020,WT1,P1,S4,5.64,8.51,True,False,CMMS
WO002469,20240306,,A005,EQ0025,SV8,R018,WT2,P2,S1,17.98,23.53,True,True,ServiceDesk
WO002470,20240729,,A004,EQ0011,SV6,R025,WT3,P3,S1,41.37,65.77,False,False,CMMS
WO002471,20240702,,A005,EQ0007,SV4,R024,WT5,P3,S1,56.25,79.65,False,True,ERP
WO002472,20240622,,A005,EQ0007,SV6,R029,WT5,P4,S2,52.22,47.89,False,False,ServiceDesk
WO002473,20241225,20241230,A001,EQ0038,SV8,R028,WT6,P3,S4,56.64,38.79,False,False,CMMS
WO002474,20240713,20240731,A004,EQ0039,SV2,R019,WT4,P3,S4,62.41,136.27,False,True,ERP
WO002475,20240530,20240615,A003,EQ0009,SV6,R017,WT1,P3,S4,59.16,123.03,False,False,ServiceDesk
WO002476,20240125,20240128,A004,EQ0008,SV7,R014,WT1,P2,S4,18.16,17.13,True,False,CMMS
WO002477,20240415,20240417,A004,EQ0003,SV5,R020,WT2,P1,S4,5.67,9.11,True,False,ERP
WO002478,20241124,,A004,EQ0039,SV6,R002,WT3,P1,S3,5.09,6.29,True,False,ERP
WO002479,20240614,20240628,A003,EQ0029,SV5,R013,WT2,P4,S4,68.08,109.05,False,False,ServiceDesk
WO002480,20241129,20241203,A005,EQ0031,SV2,R009,WT1,P2,S4,19.83,24.3,True,False,CMMS
WO002481,20240713,20240811,A003,EQ0012,SV8,R017,WT2,P3,S4,50.84,227.29,False,False,ERP
WO002482,20240719,20240725,A003,EQ0026,SV3,R028,WT5,P3,S4,42.42,41.31,False,False,ServiceDesk
WO002483,20240606,,A004,EQ0003,SV4,R015,WT1,P2,S1,18.76,53.38,True,False,CMMS
WO002484,20240722,20240804,A006,EQ0028,SV8,R018,WT3,P4,S4,45.57,100.06,False,False,ServiceDesk
WO002485,20240125,20240204,A005,EQ0024,SV1,R013,WT2,P3,S5,57.4,79.37,False,False,ServiceDesk
WO002486,20240122,20240123,A002,EQ0014,SV4,R011,WT2,P1,S4,6.37,7.15,True,False,CMMS
WO002487,20240623,,A003,EQ0029,SV5,R021,WT3,P3,S1,34.25,39.39,False,False,CMMS
WO002488,20240806,20240810,A003,EQ0026,SV2,R008,WT1,P3,S4,26.69,29.63,False,True,ServiceDesk
WO002489,20240720,20240724,A001,EQ0018,SV6,R027,WT4,P2,S4,17.82,31.7,True,False,ERP
WO002490,20240606,,A004,EQ0008,SV5,R004,WT3,P3,S2,33.11,34.25,False,False,CMMS
WO002491,20240417,20240426,A006,EQ0001,SV3,R007,WT2,P3,S4,64.64,66.77,False,True,CMMS
WO002492,20240916,20240918,A001,EQ0038,SV2,R023,WT6,P2,S4,8.52,8.36,True,False,ERP
WO002493,20240809,,A003,EQ0012,SV3,R003,WT4,P4,S2,57.17,30.6,False,False,CMMS
WO002494,20240118,20240124,A003,EQ0013,SV7,R013,WT2,P3,S5,26.87,42.59,False,False,ServiceDesk
WO002495,20240614,,A006,EQ0028,SV5,R012,WT1,P3,S2,56.19,97.05,False,False,ServiceDesk
WO002496,20240917,20240918,A004,EQ0011,SV7,R029,WT2,P1,S4,5.35,6.11,True,False,ERP
WO002497,20241014,,A004,EQ0016,SV6,R005,WT2,P2,S2,19.6,45.07,True,False,CMMS
WO002498,20240415,,A003,EQ0029,SV7,R014,WT2,P3,S2,63.32,35.98,False,True,CMMS
WO002499,20241204,20241211,A005,EQ0024,SV7,R014,WT3,P3,S5,49.36,55.1,False,False,ERP
WO002500,20240826,20240831,A001,EQ0027,SV5,R025,WT6,P3,S4,34.38,36.03,False,False,CMMS
WO002501,20240609,,A006,EQ0001,SV3,R017,WT1,P3,S2,28.87,33.1,False,False,ServiceDesk
WO002502,20240817,20240820,A006,EQ0019,SV6,R004,WT4,P2,S4,19.83,22.69,True,False,ERP
WO002503,20241114,20241119,A005,EQ0020,SV8,R027,WT3,P3,S4,34.91,37.35,False,False,ServiceDesk
WO002504,20240324,20240401,A003,EQ0026,SV3,R005,WT3,P3,S4,60.58,56.89,False,False,ServiceDesk
WO002505,20240225,20240304,A005,EQ0007,SV4,R021,WT5,P3,S4,59.98,63.33,False,False,CMMS
