CostID,DateKey,ProjectID,AreaID,EquipmentID,CostCategory,BudgetAmount,ActualAmount,CommittedAmount,VendorType
CO001306,20240811,PR0069,A004,EQ0016,Materiales,57629.61,60559.09,54659.27,Interno
CO001307,20240308,PR0076,A001,EQ0015,Energía,39475.89,41151.58,13946.9,Contratista
CO001308,20241118,PR0029,A005,EQ0018,Materiales,18471.6,20099.83,19352.03,Proveedor local
CO001309,20240413,PR0078,A004,EQ0011,Servicios,53903.27,51001.12,30040.72,Proveedor internacional
CO001310,20240701,PR0058,A006,EQ0009,Servicios,6161.36,7503.74,4347.15,Interno
CO001311,20240227,PR0050,A004,EQ0020,Materiales,21227.41,19692.47,19725.34,Proveedor internacional
CO001312,20240522,PR0050,A004,EQ0027,Mano de obra,24205.04,25868.61,23414.11,Contratista
CO001313,20240824,PR0064,A006,EQ0010,Energía,13253.49,11989.05,8687.61,Interno
CO001314,20241124,PR0010,A001,EQ0009,Contratista,59145.62,68105.75,40824.97,Interno
CO001315,20240609,PR0079,A002,EQ0030,Mano de obra,47499.0,46742.08,27009.78,Proveedor internacional
CO001316,20240814,PR0014,A001,EQ0021,Contratista,47250.99,62874.54,11556.17,Proveedor internacional
CO001317,20240207,PR0058,A006,EQ0013,Mano de obra,41896.81,41049.11,32798.8,Proveedor internacional
CO001318,20240328,PR0075,A005,EQ0034,Materiales,27102.17,31166.92,21938.85,Proveedor local
CO001319,20240729,PR0015,A002,EQ0040,Servicios,46471.83,41783.8,29077.06,Proveedor local
CO001320,20240116,PR0032,A006,EQ0034,Materiales,51803.61,49257.03,12603.73,Interno
CO001321,20240504,PR0059,A005,EQ0012,Materiales,38155.2,37898.5,27062.26,Interno
CO001322,20240122,PR0067,A002,EQ0040,Mano de obra,33479.9,35362.16,9801.88,Proveedor internacional
CO001323,20240628,PR0077,A005,EQ0015,Energía,16423.18,14461.59,9995.59,Proveedor internacional
CO001324,20240406,PR0050,A004,EQ0004,Contratista,6795.84,6175.19,6242.56,Proveedor internacional
CO001325,20240405,PR0054,A006,EQ0022,Energía,3849.85,3904.84,1556.57,Interno
CO001326,20240617,PR0056,A001,EQ0039,Repuestos,50282.9,53490.52,51640.43,Contratista
CO001327,20240228,PR0043,A006,EQ0001,Repuestos,25056.66,24911.12,20983.76,Proveedor internacional
CO001328,20241004,PR0037,A006,EQ0001,Energía,49880.17,48448.24,21535.07,Interno
CO001329,20240613,PR0006,A002,EQ0001,Materiales,36045.53,28390.18,14662.74,Contratista
CO001330,20241126,PR0022,A005,EQ0034,Servicios,31835.16,34383.97,8505.43,Proveedor internacional
CO001331,20240323,PR0043,A006,EQ0010,Mano de obra,44395.96,50383.12,43796.54,Interno
CO001332,20240123,PR0012,A001,EQ0020,Energía,13644.93,15743.4,3502.91,Proveedor local
CO001333,20240528,PR0036,A002,EQ0004,Repuestos,68596.89,70244.68,52385.66,Interno
CO001334,20240208,PR0058,A006,EQ0038,Servicios,23785.62,21489.51,20843.57,Interno
CO001335,20240519,PR0044,A003,EQ0031,Energía,54073.78,71600.71,23229.97,Proveedor internacional
CO001336,20241009,PR0027,A006,EQ0023,Energía,18102.87,18549.77,9818.45,Interno
CO001337,20241210,PR0008,A001,EQ0035,Materiales,33287.24,33187.33,15460.5,Interno
CO001338,20240616,PR0046,A001,EQ0009,Repuestos,35452.36,30658.19,32671.41,Proveedor local
CO001339,20240309,PR0025,A005,EQ0017,Repuestos,22159.43,16194.66,24283.94,Proveedor internacional
CO001340,20240521,PR0011,A004,EQ0039,Contratista,25054.96,22827.64,26897.44,Proveedor local
CO001341,20240414,PR0067,A002,EQ0021,Servicios,31034.86,29659.91,8148.3,Interno
CO001342,20240214,PR0038,A002,EQ0013,Contratista,58697.32,61600.74,47546.94,Proveedor internacional
CO001343,20241016,PR0012,A001,EQ0025,Mano de obra,35503.48,33176.25,25792.23,Interno
CO001344,20240924,PR0045,A002,EQ0038,Servicios,7111.69,6825.52,7375.06,Interno
CO001345,20240418,PR0052,A001,EQ0004,Repuestos,15950.7,16235.56,11486.86,Proveedor internacional
CO001346,20240626,PR0071,A004,EQ0040,Servicios,69035.62,86340.52,42229.96,Interno
CO001347,20240624,PR0020,A004,EQ0019,Servicios,7201.18,7009.49,4349.75,Contratista
CO001348,20240606,PR0064,A006,EQ0004,Energía,45693.28,34371.03,44242.73,Contratista
CO001349,20241005,PR0073,A004,EQ0039,Servicios,15569.85,13864.59,12532.1,Proveedor local
CO001350,20240912,PR0053,A001,EQ0023,Materiales,30803.2,39713.91,8213.74,Proveedor internacional
CO001351,20240102,PR0077,A005,EQ0009,Contratista,25634.36,31516.43,26664.12,Interno
CO001352,20240323,PR0079,A002,EQ0008,Repuestos,68425.25,78712.05,55483.61,Contratista
CO001353,20241216,PR0055,A001,EQ0004,Materiales,39037.79,43419.54,13255.07,Proveedor local
CO001354,20240531,PR0069,A004,EQ0022,Mano de obra,18244.04,20325.21,11355.29,Contratista
CO001355,20240618,PR0023,A005,EQ0012,Energía,42646.73,41016.13,18150.23,Interno
CO001356,20241005,PR0037,A006,EQ0013,Servicios,5926.4,6748.79,4339.54,Interno
CO001357,20241004,PR0060,A001,EQ0022,Materiales,64938.68,74354.4,45496.99,Interno
CO001358,20240726,PR0010,A001,EQ0039,Servicios,24752.74,28097.19,26565.54,Proveedor internacional
CO001359,20241203,PR0021,A004,EQ0035,Contratista,61952.57,56018.7,15466.26,Proveedor local
CO001360,20240803,PR0052,A001,EQ0005,Mano de obra,56835.17,53882.37,34401.5,Interno
CO001361,20241116,PR0080,A004,EQ0015,Mano de obra,13888.42,12462.33,5063.69,Contratista
CO001362,20240615,PR0002,A006,EQ0009,Repuestos,67398.65,78149.41,14815.12,Proveedor local
CO001363,20240321,PR0035,A003,EQ0014,Contratista,69425.73,76636.43,62507.28,Contratista
CO001364,20240210,PR0031,A005,EQ0037,Mano de obra,56565.07,60114.1,49883.77,Proveedor local
CO001365,20240722,PR0036,A002,EQ0014,Servicios,32153.07,35114.05,33464.39,Proveedor internacional
CO001366,20241122,PR0006,A002,EQ0026,Contratista,47405.56,36695.5,34581.25,Contratista
CO001367,20240530,PR0034,A001,EQ0034,Contratista,6564.98,7491.29,2824.37,Contratista
CO001368,20240922,PR0079,A002,EQ0011,Servicios,64557.21,58970.42,34001.37,Proveedor internacional
CO001369,20240713,PR0061,A006,EQ0019,Repuestos,16301.29,15127.7,12130.0,Proveedor internacional
CO001370,20241022,PR0038,A002,EQ0033,Mano de obra,50452.87,43706.55,38642.46,Contratista
CO001371,20241012,PR0027,A006,EQ0014,Mano de obra,56305.68,57026.45,13419.52,Contratista
CO001372,20240912,PR0072,A004,EQ0027,Contratista,67900.72,67174.73,69234.45,Proveedor local
CO001373,20240509,PR0042,A004,EQ0008,Energía,57842.79,44968.75,59777.83,Contratista
CO001374,20240530,PR0018,A001,EQ0037,Repuestos,57444.97,41000.93,52772.41,Interno
CO001375,20240623,PR0047,A001,EQ0006,Mano de obra,49671.47,48062.06,21101.63,Proveedor internacional
CO001376,20241027,PR0044,A003,EQ0028,Materiales,40788.62,59724.56,20935.73,Contratista
CO001377,20240810,PR0001,A006,EQ0039,Materiales,3889.95,4336.5,3237.15,Interno
CO001378,20240303,PR0008,A001,EQ0006,Repuestos,68116.51,79022.02,32366.55,Contratista
CO001379,20240409,PR0037,A006,EQ0020,Mano de obra,31978.99,30967.1,17555.52,Contratista
CO001380,20240424,PR0033,A004,EQ0038,Energía,55978.39,52810.57,44862.43,Interno
CO001381,20240810,PR0035,A003,EQ0003,Repuestos,27032.69,34196.08,6234.09,Contratista
CO001382,20241007,PR0011,A004,EQ0013,Repuestos,32468.15,36647.35,10521.5,Proveedor internacional
CO001383,20240224,PR0041,A004,EQ0037,Mano de obra,32902.17,41391.45,7646.38,Proveedor local
CO001384,20240921,PR0016,A002,EQ0006,Energía,69310.58,64205.32,30436.2,Proveedor local
CO001385,20240815,PR0007,A004,EQ0039,Energía,15583.03,14920.29,9863.74,Proveedor local
CO001386,20240316,PR0012,A001,EQ0030,Energía,35621.83,35797.99,34185.64,Proveedor local
CO001387,20240222,PR0070,A005,EQ0010,Repuestos,11673.64,11178.2,4214.43,Proveedor local
CO001388,20240223,PR0018,A001,EQ0009,Servicios,35094.42,31833.78,18290.59,Proveedor local
CO001389,20241010,PR0024,A003,EQ0013,Mano de obra,38671.59,45966.73,8062.53,Contratista
CO001390,20240327,PR0059,A005,EQ0022,Mano de obra,10428.89,9109.56,6435.65,Interno
CO001391,20240312,PR0055,A001,EQ0039,Materiales,49179.61,54888.93,10956.91,Contratista
CO001392,20240601,PR0011,A004,EQ0032,Materiales,58131.14,71839.39,28488.29,Proveedor local
CO001393,20240824,PR0070,A005,EQ0001,Energía,57305.91,54702.38,54312.13,Proveedor local
CO001394,20240610,PR0070,A005,EQ0024,Contratista,51316.34,64971.16,53494.32,Proveedor local
CO001395,20240731,PR0062,A006,EQ0013,Materiales,10720.99,10535.85,5687.7,Interno
CO001396,20240514,PR0078,A004,EQ0022,Mano de obra,43881.25,38984.63,19954.06,Proveedor internacional
CO001397,20240604,PR0021,A004,EQ0018,Materiales,49186.66,54588.06,43416.13,Interno
CO001398,20240802,PR0076,A001,EQ0024,Mano de obra,53395.44,45499.72,44220.55,Contratista
CO001399,20240824,PR0032,A006,EQ0031,Materiales,49948.69,54935.14,26986.94,Contratista
CO001400,20240926,PR0073,A004,EQ0010,Contratista,44387.36,46190.7,45045.2,Proveedor local
CO001401,20241105,PR0059,A005,EQ0015,Mano de obra,51214.25,47906.43,31154.4,Proveedor local
CO001402,20240430,PR0014,A001,EQ0002,Contratista,59810.31,54935.55,62340.0,Proveedor local
CO001403,20240213,PR0011,A004,EQ0014,Repuestos,40283.0,34657.72,40099.72,Contratista
CO001404,20240203,PR0013,A005,EQ0040,Mano de obra,11025.48,12845.29,11616.21,Contratista
CO001405,20240904,PR0002,A006,EQ0030,Mano de obra,57301.03,55259.03,17071.49,Interno
CO001406,20240606,PR0069,A004,EQ0028,Materiales,46610.16,48931.11,20524.76,Interno
CO001407,20240530,PR0049,A006,EQ0034,Contratista,48376.17,48291.0,25831.76,Interno
CO001408,20240925,PR0015,A002,EQ0023,Repuestos,21300.29,20577.41,18511.48,Proveedor local
CO001409,20240903,PR0014,A001,EQ0004,Repuestos,11326.53,11918.03,5259.13,Proveedor local
CO001410,20241130,PR0032,A006,EQ0027,Materiales,54869.79,59364.72,21197.16,Proveedor local
CO001411,20241116,PR0053,A001,EQ0006,Contratista,4409.98,4507.71,2246.32,Proveedor local
CO001412,20241001,PR0047,A001,EQ0008,Mano de obra,28761.98,27892.7,13801.62,Proveedor internacional
CO001413,20240826,PR0073,A004,EQ0027,Energía,36111.45,29832.92,33697.53,Contratista
CO001414,20241124,PR0022,A005,EQ0037,Energía,2202.71,1990.01,2402.78,Contratista
CO001415,20240228,PR0036,A002,EQ0013,Materiales,42193.44,40127.07,19977.57,Interno
CO001416,20241215,PR0033,A004,EQ0013,Servicios,9254.22,9277.99,2282.5,Contratista
CO001417,20240601,PR0014,A001,EQ0027,Materiales,17659.93,12745.96,15002.88,Proveedor internacional
CO001418,20240331,PR0022,A005,EQ0013,Mano de obra,69556.23,76450.25,43993.37,Contratista
CO001419,20240720,PR0012,A001,EQ0007,Mano de obra,39658.8,41696.23,23414.37,Contratista
CO001420,20241123,PR0031,A005,EQ0010,Materiales,67810.79,61496.84,34995.73,Interno
CO001421,20240216,PR0066,A006,EQ0033,Repuestos,34991.78,29861.81,21811.87,Contratista
CO001422,20240304,PR0069,A004,EQ0025,Repuestos,56436.31,50236.1,18201.88,Contratista
CO001423,20240823,PR0018,A001,EQ0013,Energía,3621.31,2854.36,2719.4,Contratista
CO001424,20240901,PR0068,A005,EQ0040,Servicios,21096.97,19951.57,21874.16,Contratista
CO001425,20240918,PR0021,A004,EQ0014,Mano de obra,20542.46,19952.5,21102.51,Interno
CO001426,20241124,PR0061,A006,EQ0028,Energía,5816.16,6670.87,5026.95,Proveedor local
CO001427,20241006,PR0054,A006,EQ0008,Repuestos,66695.02,71756.32,36713.88,Proveedor internacional
CO001428,20241024,PR0062,A006,EQ0038,Mano de obra,35822.86,42970.93,36864.99,Proveedor local
CO001429,20240213,PR0028,A004,EQ0009,Mano de obra,41915.04,42667.62,33271.4,Proveedor internacional
CO001430,20240510,PR0061,A006,EQ0018,Contratista,36911.82,31530.88,24116.69,Proveedor internacional
CO001431,20240915,PR0044,A003,EQ0024,Repuestos,18150.92,26786.9,8270.83,Contratista
CO001432,20241027,PR0039,A002,EQ0021,Servicios,64776.91,61475.35,56985.78,Interno
CO001433,20240514,PR0015,A002,EQ0024,Mano de obra,47160.57,35497.86,43275.53,Proveedor internacional
CO001434,20240731,PR0074,A005,EQ0031,Mano de obra,9528.47,9864.31,6699.24,Contratista
CO001435,20240318,PR0051,A006,EQ0033,Mano de obra,32863.45,24503.76,15033.72,Contratista
CO001436,20241112,PR0039,A002,EQ0014,Contratista,1101.69,1086.77,606.15,Interno
CO001437,20240710,PR0064,A006,EQ0026,Servicios,47557.28,43940.66,36193.61,Proveedor local
CO001438,20240204,PR0037,A006,EQ0023,Energía,37127.26,40238.17,14876.72,Proveedor internacional
CO001439,20240728,PR0013,A005,EQ0018,Contratista,63389.6,73060.69,39545.92,Proveedor internacional
CO001440,20240406,PR0045,A002,EQ0021,Repuestos,66366.23,62917.64,15792.62,Contratista
CO001441,20240616,PR0068,A005,EQ0033,Energía,7774.23,7281.48,7188.85,Contratista
CO001442,20240507,PR0049,A006,EQ0028,Mano de obra,7175.26,8045.65,3900.09,Contratista
CO001443,20241103,PR0027,A006,EQ0001,Servicios,63037.27,55303.67,37865.17,Interno
CO001444,20241105,PR0001,A006,EQ0003,Materiales,36335.03,36709.82,36218.76,Proveedor internacional
CO001445,20240227,PR0007,A004,EQ0029,Energía,33407.77,36302.18,18595.93,Interno
CO001446,20240428,PR0038,A002,EQ0022,Mano de obra,40384.45,35275.99,25347.17,Interno
CO001447,20240529,PR0027,A006,EQ0022,Servicios,33181.71,31585.57,15458.96,Proveedor local
CO001448,20241108,PR0052,A001,EQ0034,Servicios,43384.5,44084.93,40189.09,Proveedor internacional
CO001449,20240407,PR0017,A005,EQ0009,Materiales,66485.78,80641.7,39399.78,Contratista
CO001450,20240913,PR0035,A003,EQ0011,Energía,42812.81,55174.24,27131.44,Proveedor internacional
CO001451,20240118,PR0050,A004,EQ0026,Repuestos,23130.73,22578.58,14875.95,Proveedor local
CO001452,20241217,PR0044,A003,EQ0032,Repuestos,15723.49,24027.83,12717.86,Interno
CO001453,20240504,PR0075,A005,EQ0040,Mano de obra,67662.0,78177.74,46501.77,Proveedor local
CO001454,20240408,PR0057,A003,EQ0038,Servicios,40978.57,57786.33,24230.33,Proveedor internacional
CO001455,20240919,PR0032,A006,EQ0014,Energía,40100.08,39642.51,31651.83,Contratista
CO001456,20240811,PR0024,A003,EQ0008,Repuestos,3299.79,3731.43,2553.21,Interno
CO001457,20240710,PR0035,A003,EQ0026,Materiales,64368.71,87982.0,54032.86,Interno
CO001458,20241206,PR0070,A005,EQ0008,Servicios,33402.6,40767.96,20798.15,Proveedor internacional
CO001459,20240602,PR0048,A003,EQ0018,Repuestos,69982.75,98103.5,75758.46,Contratista
CO001460,20240716,PR0010,A001,EQ0013,Materiales,12582.71,9799.83,9033.09,Interno
CO001461,20240622,PR0032,A006,EQ0016,Materiales,23508.15,17508.68,21584.77,Contratista
CO001462,20240304,PR0047,A001,EQ0036,Materiales,15495.2,14147.31,9595.12,Contratista
CO001463,20240424,PR0009,A003,EQ0013,Mano de obra,27146.29,36899.08,13662.76,Proveedor internacional
CO001464,20240808,PR0061,A006,EQ0035,Materiales,68387.78,82748.53,45952.0,Proveedor internacional
CO001465,20240214,PR0063,A005,EQ0010,Servicios,29619.68,22530.42,21312.04,Proveedor local
CO001466,20240924,PR0035,A003,EQ0012,Mano de obra,58069.94,79517.84,27746.48,Proveedor internacional
CO001467,20240804,PR0006,A002,EQ0010,Repuestos,53113.51,45710.13,46679.6,Proveedor local
CO001468,20240825,PR0033,A004,EQ0030,Servicios,21558.5,16084.06,12610.86,Contratista
CO001469,20241025,PR0007,A004,EQ0031,Contratista,41013.38,48761.65,32585.71,Proveedor local
CO001470,20240626,PR0067,A002,EQ0002,Materiales,59767.87,54252.63,27450.42,Proveedor internacional
CO001471,20241015,PR0031,A005,EQ0013,Mano de obra,43181.7,56357.63,27456.92,Interno
CO001472,20241001,PR0079,A002,EQ0038,Repuestos,19280.16,23615.58,9972.06,Proveedor internacional
CO001473,20240326,PR0063,A005,EQ0022,Materiales,60558.76,60528.06,34942.86,Proveedor internacional
CO001474,20240409,PR0019,A003,EQ0008,Servicios,39375.41,47757.41,31829.0,Proveedor local
CO001475,20240607,PR0072,A004,EQ0009,Energía,68620.61,64885.44,23387.61,Interno
CO001476,20240204,PR0067,A002,EQ0019,Contratista,46238.18,63149.51,19461.48,Contratista
CO001477,20240721,PR0060,A001,EQ0009,Mano de obra,31970.88,34161.24,16746.23,Contratista
CO001478,20241129,PR0075,A005,EQ0018,Mano de obra,31077.5,30245.59,13855.05,Proveedor local
CO001479,20241020,PR0046,A001,EQ0024,Materiales,61727.29,55688.33,22038.8,Proveedor internacional
CO001480,20240923,PR0039,A002,EQ0019,Servicios,68660.97,78407.46,64216.65,Proveedor internacional
CO001481,20240312,PR0025,A005,EQ0024,Mano de obra,29314.36,31048.39,10146.6,Interno
CO001482,20241020,PR0001,A006,EQ0003,Mano de obra,12248.31,12804.66,9523.74,Interno
CO001483,20240218,PR0067,A002,EQ0021,Mano de obra,3744.59,4425.26,2269.74,Proveedor internacional
CO001484,20240530,PR0049,A006,EQ0003,Contratista,23243.69,27269.1,8068.18,Proveedor internacional
CO001485,20241206,PR0065,A002,EQ0028,Energía,24596.54,26317.27,11482.81,Proveedor local
CO001486,20241005,PR0059,A005,EQ0021,Energía,30384.56,22669.96,9069.79,Proveedor internacional
CO001487,20240223,PR0024,A003,EQ0026,Servicios,11006.78,14893.64,3150.85,Interno
CO001488,20240710,PR0010,A001,EQ0014,Energía,34993.66,31541.41,18302.36,Proveedor internacional
CO001489,20241228,PR0042,A004,EQ0009,Servicios,66092.19,65698.08,58136.08,Proveedor local
CO001490,20240612,PR0048,A003,EQ0028,Materiales,17042.1,22220.6,9508.15,Contratista
CO001491,20240807,PR0056,A001,EQ0003,Mano de obra,48248.21,64093.74,34354.15,Proveedor local
CO001492,20240520,PR0061,A006,EQ0020,Mano de obra,3620.79,3847.7,1141.7,Interno
CO001493,20240701,PR0024,A003,EQ0011,Mano de obra,45422.87,66969.05,45116.22,Proveedor internacional
CO001494,20240708,PR0061,A006,EQ0015,Materiales,65688.76,49805.59,32670.43,Interno
CO001495,20240310,PR0038,A002,EQ0018,Contratista,20481.76,19096.28,7586.09,Proveedor local
CO001496,20241210,PR0043,A006,EQ0019,Servicios,57320.23,52247.31,29705.12,Proveedor internacional
CO001497,20241110,PR0015,A002,EQ0009,Servicios,6688.98,6007.61,7174.95,Interno
CO001498,20240206,PR0059,A005,EQ0006,Contratista,25718.26,28103.75,19725.87,Interno
CO001499,20240304,PR0028,A004,EQ0020,Contratista,1462.43,1356.91,451.77,Contratista
CO001500,20240824,PR0002,A006,EQ0012,Mano de obra,25502.55,17769.61,8817.3,Proveedor local
CO001501,20240526,PR0008,A001,EQ0002,Contratista,22378.95,25395.98,19837.49,Proveedor local
CO001502,20240905,PR0026,A002,EQ0035,Servicios,48800.14,58197.04,46889.1,Proveedor local
CO001503,20240118,PR0039,A002,EQ0020,Servicios,21321.21,22304.61,5846.25,Proveedor local
CO001504,20241002,PR0004,A001,EQ0004,Contratista,57793.54,56238.06,26839.73,Contratista
CO001505,20240109,PR0042,A004,EQ0015,Contratista,21110.51,18072.66,5119.84,Proveedor local
CO001506,20240313,PR0014,A001,EQ0005,Contratista,16409.05,14210.76,5117.11,Interno
CO001507,20240924,PR0071,A004,EQ0039,Mano de obra,35122.34,41140.69,11380.56,Contratista
CO001508,20240507,PR0062,A006,EQ0020,Materiales,46295.6,40752.16,27475.15,Interno
CO001509,20240317,PR0018,A001,EQ0036,Mano de obra,62322.18,82391.46,13174.9,Proveedor internacional
CO001510,20241119,PR0072,A004,EQ0014,Mano de obra,57132.12,65812.69,48101.51,Proveedor local
CO001511,20240807,PR0074,A005,EQ0039,Energía,37190.77,39211.88,20937.12,Interno
CO001512,20240415,PR0039,A002,EQ0038,Materiales,68502.1,98254.53,38440.19,Interno
CO001513,20240921,PR0060,A001,EQ0027,Mano de obra,21459.63,25839.9,22870.51,Proveedor local
CO001514,20240218,PR0047,A001,EQ0017,Repuestos,69962.96,65144.74,34841.75,Interno
CO001515,20240628,PR0071,A004,EQ0039,Energía,27577.75,23060.97,6539.48,Contratista
CO001516,20240310,PR0039,A002,EQ0023,Repuestos,19106.17,17810.03,10783.01,Contratista
CO001517,20240828,PR0074,A005,EQ0008,Contratista,27413.04,26962.62,17005.51,Interno
CO001518,20240409,PR0040,A002,EQ0003,Contratista,41421.42,36395.6,25825.28,Proveedor local
CO001519,20240329,PR0016,A002,EQ0022,Contratista,33701.54,27638.22,20805.96,Interno
CO001520,20240403,PR0063,A005,EQ0010,Repuestos,4462.94,4631.06,2235.29,Interno
CO001521,20241026,PR0054,A006,EQ0030,Energía,25564.47,29197.53,17679.91,Proveedor internacional
CO001522,20241113,PR0066,A006,EQ0022,Energía,34935.58,45319.56,34363.45,Proveedor local
CO001523,20240316,PR0070,A005,EQ0020,Repuestos,46767.25,47341.14,24434.32,Proveedor internacional
CO001524,20240227,PR0041,A004,EQ0012,Contratista,66760.46,73196.17,45497.81,Proveedor local
CO001525,20240804,PR0023,A005,EQ0009,Energía,66957.37,47125.33,64466.03,Interno
CO001526,20240823,PR0036,A002,EQ0009,Energía,36468.3,41478.3,20376.12,Contratista
CO001527,20241101,PR0016,A002,EQ0027,Servicios,40267.28,33767.57,12993.39,Proveedor internacional
CO001528,20241027,PR0002,A006,EQ0032,Repuestos,49164.29,51561.96,28968.55,Contratista
CO001529,20241017,PR0070,A005,EQ0039,Servicios,58637.55,58232.95,38356.47,Interno
CO001530,20240116,PR0030,A006,EQ0028,Servicios,52420.68,50392.09,51462.81,Interno
CO001531,20240119,PR0050,A004,EQ0021,Energía,50715.3,38675.71,49076.84,Proveedor local
CO001532,20240309,PR0069,A004,EQ0028,Energía,31861.96,28002.82,28409.51,Contratista
CO001533,20240514,PR0009,A003,EQ0010,Servicios,60957.53,90360.14,33185.52,Contratista
CO001534,20240927,PR0001,A006,EQ0036,Materiales,46715.75,42275.22,20986.68,Proveedor internacional
CO001535,20241108,PR0027,A006,EQ0002,Repuestos,11984.68,14252.06,7158.41,Interno
CO001536,20240920,PR0040,A002,EQ0037,Materiales,42287.99,39901.56,20620.87,Contratista
CO001537,20241107,PR0008,A001,EQ0005,Materiales,22428.57,20013.8,24266.11,Proveedor internacional
CO001538,20240516,PR0022,A005,EQ0038,Materiales,15011.61,16571.75,4142.77,Contratista
CO001539,20240820,PR0029,A005,EQ0032,Repuestos,45770.6,48162.26,29989.91,Proveedor local
CO001540,20240219,PR0030,A006,EQ0017,Repuestos,45315.25,60050.25,24729.21,Contratista
CO001541,20240209,PR0006,A002,EQ0020,Energía,66875.5,77694.62,59864.83,Contratista
CO001542,20241029,PR0012,A001,EQ0012,Materiales,68359.26,46605.89,50363.65,Proveedor local
CO001543,20240527,PR0027,A006,EQ0009,Materiales,29206.37,32968.98,7422.96,Proveedor internacional
CO001544,20240923,PR0007,A004,EQ0013,Energía,13317.8,14779.89,10733.68,Contratista
CO001545,20241217,PR0041,A004,EQ0035,Contratista,10691.62,13530.44,6878.6,Proveedor local
CO001546,20240729,PR0009,A003,EQ0011,Repuestos,68223.83,102922.52,51480.66,Proveedor internacional
CO001547,20240208,PR0077,A005,EQ0018,Energía,28316.23,33283.48,7996.13,Proveedor local
CO001548,20240828,PR0076,A001,EQ0028,Energía,24652.02,23253.28,16240.51,Proveedor internacional
CO001549,20241020,PR0019,A003,EQ0032,Repuestos,43859.11,52296.22,29627.76,Proveedor internacional
CO001550,20240410,PR0003,A004,EQ0013,Mano de obra,4954.65,4118.36,1643.06,Interno
CO001551,20240601,PR0048,A003,EQ0033,Materiales,45626.26,67965.43,34364.93,Contratista
CO001552,20240817,PR0060,A001,EQ0008,Servicios,61426.8,69973.61,62534.69,Proveedor local
CO001553,20240929,PR0078,A004,EQ0029,Materiales,50974.59,51003.69,11360.04,Proveedor internacional
CO001554,20240307,PR0048,A003,EQ0005,Mano de obra,29804.26,38402.24,12744.13,Contratista
CO001555,20240120,PR0038,A002,EQ0039,Contratista,9013.79,10188.48,4472.49,Proveedor internacional
CO001556,20240821,PR0009,A003,EQ0004,Servicios,17645.75,21630.62,12172.4,Interno
CO001557,20240104,PR0062,A006,EQ0036,Servicios,19314.31,16811.55,16727.8,Contratista
CO001558,20240614,PR0017,A005,EQ0031,Repuestos,27559.67,20236.6,21907.03,Proveedor internacional
CO001559,20240420,PR0010,A001,EQ0006,Mano de obra,10200.94,12158.17,6280.11,Interno
CO001560,20240609,PR0027,A006,EQ0031,Repuestos,40720.12,37895.4,43325.18,Proveedor internacional
CO001561,20241114,PR0060,A001,EQ0014,Energía,26275.48,26607.21,13339.11,Proveedor local
CO001562,20241208,PR0031,A005,EQ0040,Energía,35249.59,36965.31,31923.31,Proveedor internacional
CO001563,20240905,PR0012,A001,EQ0039,Servicios,20674.41,23349.14,19506.24,Contratista
CO001564,20240516,PR0011,A004,EQ0038,Contratista,32316.57,35911.85,9399.37,Proveedor local
CO001565,20240811,PR0076,A001,EQ0027,Contratista,50172.84,56604.95,12012.94,Contratista
CO001566,20240220,PR0045,A002,EQ0036,Materiales,7087.43,6786.36,7709.04,Contratista
CO001567,20241231,PR0002,A006,EQ0018,Mano de obra,36196.5,41137.26,18916.99,Interno
CO001568,20241115,PR0025,A005,EQ0003,Repuestos,43664.66,39085.76,34998.09,Proveedor local
CO001569,20240507,PR0061,A006,EQ0035,Energía,47069.65,44042.16,10653.16,Proveedor local
CO001570,20240109,PR0026,A002,EQ0002,Repuestos,64672.67,48770.67,57394.39,Proveedor local
CO001571,20241107,PR0057,A003,EQ0026,Mano de obra,54897.39,76180.11,28378.49,Interno
CO001572,20240112,PR0075,A005,EQ0022,Energía,51990.64,43724.99,37598.36,Proveedor internacional
CO001573,20240210,PR0052,A001,EQ0015,Materiales,60891.99,74637.22,14810.05,Proveedor internacional
CO001574,20240103,PR0018,A001,EQ0030,Contratista,64095.22,69605.38,19042.96,Proveedor internacional
CO001575,20240303,PR0053,A001,EQ0011,Repuestos,58915.09,60793.5,55426.98,Proveedor internacional
CO001576,20241202,PR0006,A002,EQ0038,Energía,43365.65,45912.06,30301.53,Interno
CO001577,20240623,PR0068,A005,EQ0035,Materiales,59173.71,49088.12,53214.06,Proveedor internacional
CO001578,20240302,PR0030,A006,EQ0037,Contratista,23522.43,29565.1,8119.06,Proveedor internacional
CO001579,20241217,PR0007,A004,EQ0034,Mano de obra,66686.41,62827.2,33009.81,Contratista
CO001580,20240601,PR0012,A001,EQ0034,Materiales,12968.89,15070.68,12528.32,Contratista
CO001581,20240914,PR0012,A001,EQ0037,Servicios,16815.82,15354.16,12231.19,Interno
CO001582,20240718,PR0026,A002,EQ0037,Contratista,11938.26,9204.12,9576.5,Proveedor internacional
CO001583,20240211,PR0036,A002,EQ0032,Servicios,54613.93,71945.49,21070.3,Contratista
CO001584,20240916,PR0011,A004,EQ0032,Materiales,30980.15,27988.85,21693.36,Proveedor internacional
CO001585,20241215,PR0061,A006,EQ0008,Contratista,51924.1,55761.0,44686.95,Proveedor local
